subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
89,28,a,EC_only,pokemon,0,16_mittel.png,negative,critical,no,no,yes,no,1483226,1490895
89,28,a,EC_only,pokemon,1,25_mittel.png,none,filler,no,no,yes,no,1491928,1499723
89,28,a,EC_only,pokemon,2,2_mittel.png,none,filler,no,yes,no,no,1500756,1505468
89,28,a,EC_only,pokemon,3,18_mittel.png,none,filler,no,no,yes,no,1506501,1509342
89,28,a,EC_only,pokemon,4,40_mittel.png,positive,critical,no,no,yes,no,1510375,1512070
89,28,a,EC_only,pokemon,5,15_mittel.png,negative,critical,no,no,yes,no,1513110,1515090
89,28,a,EC_only,pokemon,6,5_mittel.png,negative,critical,no,no,yes,no,1516124,1521739
89,28,a,EC_only,pokemon,7,22_mittel.png,negative,control,no,yes,no,no,1522772,1528383
89,28,a,EC_only,pokemon,8,10_mittel.png,none,filler,no,no,yes,no,1529416,1533278
89,28,a,EC_only,pokemon,9,23_mittel.png,negative,critical,no,no,yes,no,1534311,1535501
89,28,a,EC_only,pokemon,10,4_mittel.png,positive,critical,no,no,yes,no,1536534,1537637
89,28,a,EC_only,pokemon,11,11_mittel.png,positive,critical,no,no,yes,no,1538670,1540354
89,28,a,EC_only,pokemon,12,37_mittel.png,positive,critical,no,no,yes,no,1541386,1542679
89,28,a,EC_only,pokemon,13,9_mittel.png,none,filler,no,no,yes,no,1543721,1544751
89,28,a,EC_only,pokemon,14,24_mittel.png,positive,control,no,yes,no,no,1545784,1549518
89,28,a,EC_only,pokemon,15,39_mittel.png,none,filler,no,no,yes,no,1550551,1552137
