subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
10,EC_subj_obj,pokemon,0,10_mittel.png,neutral,filler,Tuch,word,neu7080.png,neu2635.png,neu7090.png,Tuch,Glas,Sessel,picture,picture,picture,word,word,word,no,no,no,no,yes,no,2775213,2786613
10,EC_subj_obj,pokemon,1,5_mittel.png,negative,critical,Ekel,word,3220.png,9182.png,2750.png,Betrug,Abscheu,Ekel,picture,picture,picture,word,word,word,no,no,no,no,no,yes,2787654,2790481
10,EC_subj_obj,pokemon,2,9_mittel.png,neutral,filler,Tuch,word,neu2620.png,neu2220.png,neu2635.png,Hand,Klinke,Tuch,picture,picture,picture,word,word,word,no,no,no,yes,no,no,2791522,2796903
10,EC_subj_obj,pokemon,3,11_mittel.png,positive,critical,Familie,word,8420.png,2660.png,5910.png,Spaß,Familie,Blume,picture,picture,picture,word,word,word,no,no,no,yes,no,no,2797943,2806206
10,EC_subj_obj,pokemon,4,18_mittel.png,neutral,filler,neu7090.png,picture,neu2487.png,neu2372.png,neu7090.png,Dach,Wand,Lampe,picture,picture,picture,word,word,word,no,no,no,yes,no,no,2807246,2810532
10,EC_subj_obj,pokemon,5,23_mittel.png,negative,critical,2141.png,picture,3220.png,9430.png,2141.png,Schmerz,Sadist,Unglück,picture,picture,picture,word,word,word,no,no,no,no,yes,no,2811572,2814546
10,EC_subj_obj,pokemon,6,24_mittel.png,positive,control,4220.png,picture,2050.png,4220.png,8370.png,Scherz,Spaß,Wärme,picture,picture,picture,word,word,word,no,no,no,no,no,no,2815593,2819846
10,EC_subj_obj,pokemon,7,15_mittel.png,negative,critical,9421.png,picture,9421.png,9265.png,1525.png,Krieg,Finsternis,Not,picture,picture,picture,word,word,word,no,no,no,no,no,yes,2820886,2824594
10,EC_subj_obj,pokemon,8,39_mittel.png,neutral,filler,Klinke,word,neu7830.png,neu2487.png,neu2620.png,Klinke,Taste,Dach,picture,picture,picture,word,word,word,no,no,no,yes,no,no,2825635,2831314
10,EC_subj_obj,pokemon,9,25_mittel.png,neutral,filler,Dach,word,neu7090.png,neu7550.png,neu7080.png,Tuch,Glas,Dach,picture,picture,picture,word,word,word,no,no,no,no,no,no,2832354,2835481
10,EC_subj_obj,pokemon,10,2_mittel.png,neutral,filler,neu2620.png,picture,neu2575.png,neu2635.png,neu2620.png,Wand,Bein,Dach,picture,picture,picture,word,word,word,no,no,no,no,yes,no,2836521,2841565
10,EC_subj_obj,pokemon,11,22_mittel.png,negative,control,Ekel,word,2710.png,9342.png,9182.png,Betrug,Abscheu,Ekel,picture,picture,picture,word,word,word,no,no,no,no,no,yes,2842605,2845296
10,EC_subj_obj,pokemon,12,40_mittel.png,positive,critical,Geburt,word,5994.png,4622.png,8200.png,Paradies,Freizeit,Geburt,picture,picture,picture,word,word,word,no,no,no,no,no,yes,2846336,2850629
10,EC_subj_obj,pokemon,13,16_mittel.png,negative,critical,Hektik,word,2710.png,2276.png,6831.png,Frust,Gemeinheit,Hektik,picture,picture,picture,word,word,word,no,no,no,no,yes,no,2851670,2856684
10,EC_subj_obj,pokemon,14,4_mittel.png,positive,critical,5460.png,picture,2550.png,1999.png,5460.png,Wärme,Paradies,Lachen,picture,picture,picture,word,word,word,no,no,no,no,no,no,2857737,2860543
10,EC_subj_obj,pokemon,15,37_mittel.png,positive,critical,2150.png,picture,8370.png,8470.png,2150.png,Sonne,Strand,Lachen,picture,picture,picture,word,word,word,no,no,no,no,no,yes,2861584,2864655
