subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
111,7,a,EC_only,nonword,0,pubio,positive,critical,no,no,no,yes,1392526,1396998
111,7,a,EC_only,nonword,1,tafta,positive,control,yes,no,no,no,1398031,1399279
111,7,a,EC_only,nonword,2,hesire,negative,critical,no,yes,no,no,1400313,1402044
111,7,a,EC_only,nonword,3,avouco,positive,critical,no,yes,no,no,1403077,1404059
111,7,a,EC_only,nonword,4,zillie,negative,critical,yes,no,no,no,1405092,1405956
111,7,a,EC_only,nonword,5,seloom,none,filler,no,yes,no,no,1406989,1410733
111,7,a,EC_only,nonword,6,roosle,positive,critical,no,no,yes,no,1411766,1413742
111,7,a,EC_only,nonword,7,trelle,none,filler,yes,no,no,no,1414774,1416194
111,7,a,EC_only,nonword,8,babit,positive,critical,yes,no,no,no,1417227,1418881
111,7,a,EC_only,nonword,9,altine,negative,critical,no,no,yes,no,1419913,1421421
111,7,a,EC_only,nonword,10,tavoo,negative,critical,no,yes,no,no,1422463,1424401
111,7,a,EC_only,nonword,11,makan,none,filler,no,no,no,yes,1425434,1428373
111,7,a,EC_only,nonword,12,naptor,negative,control,no,yes,no,no,1429405,1431209
111,7,a,EC_only,nonword,13,lobee,none,filler,no,no,yes,no,1432241,1433423
111,7,a,EC_only,nonword,14,coskie,none,filler,no,no,yes,no,1434456,1437083
111,7,a,EC_only,nonword,15,parlic,none,filler,no,no,no,yes,1438115,1441153
