subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
26,EC_subj_obj,nonword,0,lobee,neutral,filler,Lampe,word,neu5395.png,neu5510.png,neu2620.png,Bein,Lampe,Tuch,picture,picture,picture,word,word,word,no,no,no,no,yes,no,2103853,2111098
26,EC_subj_obj,nonword,1,parlic,neutral,filler,neu5395.png,picture,neu2620.png,neu7080.png,neu5395.png,Tuch,Sessel,Lampe,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2112139,2117195
26,EC_subj_obj,nonword,2,trelle,positive,control,Witz,word,2091.png,8170.png,2791.png,Witz,Meer,Musik,picture,picture,picture,word,word,word,no,no,no,no,yes,no,2118235,2122033
26,EC_subj_obj,nonword,3,hesire,negative,control,6311.png,picture,6311.png,9007.png,2900.png,Unglück,Kälte,Gewalt,picture,picture,picture,word,word,word,no,no,yes,no,no,no,2123073,2125002
26,EC_subj_obj,nonword,4,pubio,positive,critical,2057.png,picture,2091.png,5831.png,2057.png,Blume,Urlaub,Sommer,picture,picture,picture,word,word,word,no,no,no,no,no,yes,2126042,2132441
26,EC_subj_obj,nonword,5,seloom,neutral,filler,neu5740.png,picture,neu2220.png,neu2372.png,neu5740.png,Hand,Tuch,Dach,picture,picture,picture,word,word,word,no,no,no,no,yes,no,2133489,2137402
26,EC_subj_obj,nonword,6,makan,neutral,filler,Knopf,word,neu7080.png,neu2372.png,neu7640.png,Dach,Knopf,Sessel,picture,picture,picture,word,word,word,no,no,no,yes,no,no,2138442,2144094
26,EC_subj_obj,nonword,7,coskie,negative,critical,9432.png,picture,9342.png,9432.png,9050.png,Absturz,Tyrann,Tod,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2145134,2149944
26,EC_subj_obj,nonword,8,naptor,neutral,filler,Sessel,word,neu2220.png,neu7830.png,neu7490.png,Sessel,Glas,Dach,picture,picture,picture,word,word,word,no,no,no,no,no,yes,2150984,2153400
26,EC_subj_obj,nonword,9,avouco,positive,critical,2071.png,picture,2071.png,7470.png,5994.png,Kinder,Bücher,Sommer,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2154440,2159489
26,EC_subj_obj,nonword,10,tafta,positive,critical,Himmel,word,2058.png,2791.png,5460.png,Romantik,Himmel,Kunst,picture,picture,picture,word,word,word,no,no,no,yes,no,no,2160530,2164087
26,EC_subj_obj,nonword,11,babit,neutral,filler,neu2620.png,picture,neu2372.png,neu5740.png,neu2620.png,Taste,Bein,Knopf,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2165127,2168044
26,EC_subj_obj,nonword,12,roosle,negative,critical,Folter,word,9430.png,9265.png,3220.png,Sadist,Geschwür,Folter,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2169084,2170732
26,EC_subj_obj,nonword,13,zillie,negative,critical,9435.png,picture,3300.png,9435.png,6020.png,Pech,Kälte,Mord,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2171772,2174210
26,EC_subj_obj,nonword,14,tavoo,negative,critical,Unfall,word,9041.png,7380.png,3160.png,Unfall,Gemeinheit,Absturz,picture,picture,picture,word,word,word,no,no,no,no,no,yes,2175250,2177279
26,EC_subj_obj,nonword,15,altine,positive,critical,Natur,word,8420.png,1440.png,8170.png,Natur,Leben,Glück,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2178319,2180006
