subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
76,18,a,EC_only,pokemon,0,5_mittel.png,none,filler,no,no,yes,no,1900890,1916373
76,18,a,EC_only,pokemon,1,23_mittel.png,positive,critical,no,no,yes,no,1917406,1918320
76,18,a,EC_only,pokemon,2,37_mittel.png,negative,control,no,no,yes,no,1919353,1919775
76,18,a,EC_only,pokemon,3,11_mittel.png,negative,critical,no,no,yes,no,1920808,1921107
76,18,a,EC_only,pokemon,4,25_mittel.png,none,filler,no,no,yes,no,1922144,1922590
76,18,a,EC_only,pokemon,5,24_mittel.png,positive,critical,no,no,yes,no,1923623,1923997
76,18,a,EC_only,pokemon,6,10_mittel.png,none,filler,no,no,yes,no,1925030,1925375
76,18,a,EC_only,pokemon,7,18_mittel.png,negative,critical,no,no,yes,no,1926407,1926705
76,18,a,EC_only,pokemon,8,16_mittel.png,negative,critical,no,no,yes,no,1927738,1928083
76,18,a,EC_only,pokemon,9,15_mittel.png,positive,critical,no,no,yes,no,1929116,1929417
76,18,a,EC_only,pokemon,10,39_mittel.png,none,filler,no,no,yes,no,1930449,1930750
76,18,a,EC_only,pokemon,11,40_mittel.png,positive,critical,no,no,yes,no,1931783,1932059
76,18,a,EC_only,pokemon,12,9_mittel.png,none,filler,no,no,yes,no,1933101,1933346
76,18,a,EC_only,pokemon,13,4_mittel.png,positive,control,no,no,yes,no,1934379,1934678
76,18,a,EC_only,pokemon,14,2_mittel.png,none,filler,no,no,yes,no,1935711,1936011
76,18,a,EC_only,pokemon,15,22_mittel.png,negative,critical,no,no,yes,no,1937044,1937315
