subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
114,EC_only,pokemon,0,24_mittel.png,negative,control,Krieg,word,2750.png,1525.png,9561.png,Angst,Krieg,Gemeinheit,picture,picture,picture,word,word,word,no,no,no,no,no,no,1572107,1583956
114,EC_only,pokemon,1,10_mittel.png,positive,critical,Meer,word,8540.png,2040.png,2209.png,Meer,Licht,Musik,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1584997,1595875
114,EC_only,pokemon,2,23_mittel.png,neutral,filler,neu2487.png,picture,neu7490.png,neu2487.png,neu5395.png,Klinke,Knopf,Hand,picture,picture,picture,word,word,word,no,no,no,no,no,no,1596915,1602072
114,EC_only,pokemon,3,16_mittel.png,neutral,filler,Knopf,word,neu5395.png,neu5510.png,neu7000.png,Taste,Wand,Knopf,picture,picture,picture,word,word,word,no,no,no,no,no,no,1603112,1608949
114,EC_only,pokemon,4,4_mittel.png,negative,critical,Finsternis,word,1525.png,9340.png,9007.png,Hass,Betrug,Finsternis,picture,picture,picture,word,word,word,no,no,no,yes,no,no,1609989,1617992
114,EC_only,pokemon,5,15_mittel.png,positive,critical,Wärme,word,1650.png,8540.png,7470.png,Wärme,Musik,Mutter,picture,picture,picture,word,word,word,no,no,no,no,no,no,1619037,1631146
114,EC_only,pokemon,6,39_mittel.png,neutral,filler,neu5510.png,picture,neu5510.png,neu7820.png,neu7490.png,Dach,Bein,Taste,picture,picture,picture,word,word,word,no,no,no,no,no,no,1632186,1637704
114,EC_only,pokemon,7,11_mittel.png,positive,critical,2091.png,picture,2091.png,5594.png,1999.png,Licht,Scherz,Rose,picture,picture,picture,word,word,word,no,no,no,no,no,no,1638744,1643350
114,EC_only,pokemon,8,9_mittel.png,negative,critical,6020.png,picture,9280.png,6020.png,9330.png,Abgas,Folter,Abgrund,picture,picture,picture,word,word,word,no,no,no,no,no,no,1644390,1651089
114,EC_only,pokemon,9,25_mittel.png,neutral,filler,Hand,word,neu7490.png,neu2487.png,neu7820.png,Lampe,Hand,Bein,picture,picture,picture,word,word,word,no,no,no,no,no,no,1652129,1654224
114,EC_only,pokemon,10,18_mittel.png,neutral,filler,Dach,word,neu2220.png,neu5510.png,neu7090.png,Lampe,Bein,Dach,picture,picture,picture,word,word,word,no,no,no,no,no,no,1655264,1657249
114,EC_only,pokemon,11,5_mittel.png,positive,control,1710.png,picture,2057.png,5831.png,1710.png,Sonne,Bücher,Lachen,picture,picture,picture,word,word,word,no,no,no,no,no,no,1658289,1660290
114,EC_only,pokemon,12,2_mittel.png,negative,critical,Mord,word,2053.png,3550.png,9041.png,Not,Gemeinheit,Mord,picture,picture,picture,word,word,word,no,no,no,no,no,no,1661330,1665571
114,EC_only,pokemon,13,40_mittel.png,neutral,filler,neu7550.png,picture,neu7080.png,neu7550.png,neu7000.png,Glas,Tuch,Linie,picture,picture,picture,word,word,word,no,no,no,no,no,no,1666620,1669979
114,EC_only,pokemon,14,22_mittel.png,negative,critical,9404.png,picture,9102.png,9500.png,9404.png,Pech,Geschwür,Not,picture,picture,picture,word,word,word,no,no,no,no,no,no,1671019,1674360
114,EC_only,pokemon,15,37_mittel.png,positive,critical,5830.png,picture,1650.png,1440.png,5830.png,Liebe,Mutter,Romantik,picture,picture,picture,word,word,word,no,no,no,no,no,no,1675400,1677029
