subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
92,27,a,EC_only,pokemon,0,4_mittel.png,negative,control,14,1602383,1606257
92,27,a,EC_only,pokemon,1,16_mittel.png,positive,control,5,1607289,1613567
92,27,a,EC_only,pokemon,2,37_mittel.png,negative,critical,12,1614599,1617879
92,27,a,EC_only,pokemon,3,22_mittel.png,positive,critical,5,1618911,1623791
92,27,a,EC_only,pokemon,4,15_mittel.png,positive,critical,5,1624823,1627809
92,27,a,EC_only,pokemon,5,9_mittel.png,none,filler,6,1628841,1633815
92,27,a,EC_only,pokemon,6,25_mittel.png,positive,critical,4,1634848,1637805
92,27,a,EC_only,pokemon,7,40_mittel.png,negative,critical,6,1638836,1642100
92,27,a,EC_only,pokemon,8,24_mittel.png,none,filler,4,1643132,1646468
92,27,a,EC_only,pokemon,9,5_mittel.png,none,filler,1,1647500,1652566
92,27,a,EC_only,pokemon,10,18_mittel.png,negative,critical,10,1653597,1656473
92,27,a,EC_only,pokemon,11,39_mittel.png,negative,critical,4,1657505,1659781
92,27,a,EC_only,pokemon,12,23_mittel.png,none,filler,5,1660814,1664125
92,27,a,EC_only,pokemon,13,11_mittel.png,positive,critical,15,1665157,1668670
92,27,a,EC_only,pokemon,14,2_mittel.png,none,filler,16,1669701,1672574
92,27,a,EC_only,pokemon,15,10_mittel.png,none,filler,15,1673605,1676795
