subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
79,EC_subj_obj,nonword,0,seloom,positive,critical,5831.png,picture,7230.png,2091.png,5831.png,Bücher,Brief,Spiel,picture,picture,picture,word,word,word,no,no,no,no,no,no,2538765,2554205
79,EC_subj_obj,nonword,1,altine,neutral,filler,neu7820.png,picture,neu5510.png,neu5395.png,neu7820.png,Knopf,Schrank,Glas,picture,picture,picture,word,word,word,no,no,no,no,no,no,2555246,2561354
79,EC_subj_obj,nonword,2,babit,positive,critical,Urlaub,word,5629.png,5830.png,8496.png,Himmel,Urlaub,Licht,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2562395,2568920
79,EC_subj_obj,nonword,3,makan,negative,critical,9102.png,picture,6020.png,9102.png,9041.png,Sucht,AIDS,Teufel,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2569961,2574967
79,EC_subj_obj,nonword,4,coskie,neutral,filler,Knopf,word,neu7830.png,neu7490.png,neu5395.png,Glas,Wand,Knopf,picture,picture,picture,word,word,word,no,no,no,no,no,yes,2576006,2586861
79,EC_subj_obj,nonword,5,tavoo,negative,critical,Krieg,word,6311.png,2900.png,8485.png,Gewalt,Krieg,Pech,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2587901,2592270
79,EC_subj_obj,nonword,6,tafta,positive,critical,Lob,word,7230.png,8200.png,7470.png,Kunst,Lob,Meer,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2593310,2596556
79,EC_subj_obj,nonword,7,parlic,negative,critical,9560.png,picture,2750.png,9560.png,6530.png,Gift,Angst,Gemeinheit,picture,picture,picture,word,word,word,no,no,no,no,yes,no,2597602,2602388
79,EC_subj_obj,nonword,8,naptor,neutral,filler,neu2635.png,picture,neu2220.png,neu2635.png,neu5740.png,Taste,Wand,Tuch,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2603429,2606866
79,EC_subj_obj,nonword,9,trelle,neutral,filler,Kreis,word,neu5740.png,neu5510.png,neu7830.png,Sessel,Tuch,Kreis,picture,picture,picture,word,word,word,no,no,no,no,no,yes,2607905,2611519
79,EC_subj_obj,nonword,10,hesire,neutral,filler,neu5395.png,picture,neu7004.png,neu5395.png,neu7233.png,Dach,Tuch,Linie,picture,picture,picture,word,word,word,no,no,no,no,no,yes,2612558,2618492
79,EC_subj_obj,nonword,11,zillie,negative,control,3300.png,picture,9400.png,3300.png,9220.png,Henker,Mord,Abscheu,picture,picture,picture,word,word,word,no,no,no,no,yes,no,2619531,2624600
79,EC_subj_obj,nonword,12,avouco,negative,critical,Stress,word,9421.png,9630.png,9280.png,Finsternis,Ärger,Stress,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2625640,2630982
79,EC_subj_obj,nonword,13,pubio,positive,critical,2070.png,picture,8420.png,2070.png,7580.png,Wiese,Wärme,Leben,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2632021,2635719
79,EC_subj_obj,nonword,14,roosle,neutral,filler,neu7233.png,picture,neu7820.png,neu7233.png,neu2220.png,Bein,Tuch,Schrank,picture,picture,picture,word,word,word,no,no,no,no,no,yes,2636758,2640895
79,EC_subj_obj,nonword,15,lobee,positive,control,Rose,word,2058.png,4606.png,8370.png,Rose,Himmel,Spiel,picture,picture,picture,word,word,word,no,no,yes,no,no,no,2641943,2645086
