subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
53,20,b,EC_subj_obj,pokemon,0,40_mittel.png,none,filler,14,2233948,2236111
53,20,b,EC_subj_obj,pokemon,1,39_mittel.png,none,filler,17,2237143,2238900
53,20,b,EC_subj_obj,pokemon,2,5_mittel.png,none,filler,15,2239932,2241770
53,20,b,EC_subj_obj,pokemon,3,2_mittel.png,negative,critical,16,2242802,2244296
53,20,b,EC_subj_obj,pokemon,4,4_mittel.png,negative,critical,11,2245328,2247687
53,20,b,EC_subj_obj,pokemon,5,18_mittel.png,negative,critical,7,2248720,2250839
53,20,b,EC_subj_obj,pokemon,6,10_mittel.png,positive,critical,15,2251871,2254401
53,20,b,EC_subj_obj,pokemon,7,25_mittel.png,negative,control,13,2255433,2257425
53,20,b,EC_subj_obj,pokemon,8,9_mittel.png,positive,control,16,2258457,2260211
53,20,b,EC_subj_obj,pokemon,9,37_mittel.png,positive,critical,18,2261243,2263264
53,20,b,EC_subj_obj,pokemon,10,24_mittel.png,none,filler,14,2264296,2265734
53,20,b,EC_subj_obj,pokemon,11,22_mittel.png,positive,critical,5,2266766,2268559
53,20,b,EC_subj_obj,pokemon,12,23_mittel.png,none,filler,13,2269591,2272001
53,20,b,EC_subj_obj,pokemon,13,11_mittel.png,none,filler,16,2273033,2274995
53,20,b,EC_subj_obj,pokemon,14,16_mittel.png,positive,critical,15,2276027,2277775
53,20,b,EC_subj_obj,pokemon,15,15_mittel.png,negative,critical,17,2278807,2280295
