subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
117,20,a,EC_only,pokemon,0,23_mittel.png,none,filler,no,no,yes,no,1799926,1803678
117,20,a,EC_only,pokemon,1,10_mittel.png,positive,critical,no,no,yes,no,1804711,1805706
117,20,a,EC_only,pokemon,2,9_mittel.png,positive,control,no,no,no,yes,1806739,1809662
117,20,a,EC_only,pokemon,3,16_mittel.png,positive,critical,no,no,yes,no,1810695,1812085
117,20,a,EC_only,pokemon,4,39_mittel.png,none,filler,no,no,yes,no,1813118,1814214
117,20,a,EC_only,pokemon,5,24_mittel.png,none,filler,no,no,yes,no,1815247,1816014
117,20,a,EC_only,pokemon,6,25_mittel.png,negative,control,no,no,no,yes,1817047,1818776
117,20,a,EC_only,pokemon,7,15_mittel.png,negative,critical,no,no,yes,no,1819822,1821484
117,20,a,EC_only,pokemon,8,5_mittel.png,none,filler,no,no,yes,no,1822517,1823633
117,20,a,EC_only,pokemon,9,18_mittel.png,negative,critical,no,no,yes,no,1824667,1825408
117,20,a,EC_only,pokemon,10,22_mittel.png,positive,critical,no,no,yes,no,1826441,1827304
117,20,a,EC_only,pokemon,11,11_mittel.png,none,filler,no,no,no,yes,1828336,1831206
117,20,a,EC_only,pokemon,12,40_mittel.png,none,filler,no,no,yes,no,1832239,1833713
117,20,a,EC_only,pokemon,13,2_mittel.png,negative,critical,no,no,yes,no,1834745,1835763
117,20,a,EC_only,pokemon,14,4_mittel.png,negative,critical,no,no,yes,no,1836796,1837417
117,20,a,EC_only,pokemon,15,37_mittel.png,positive,critical,no,no,yes,no,1838450,1839076
