subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
80,2,a,EC_subj_obj,nonword,0,pubio,negative,critical,17,1992063,1995463
80,2,a,EC_subj_obj,nonword,1,trelle,negative,critical,8,1996494,1999312
80,2,a,EC_subj_obj,nonword,2,tavoo,negative,critical,18,2000345,2003328
80,2,a,EC_subj_obj,nonword,3,coskie,positive,critical,4,2004359,2006621
80,2,a,EC_subj_obj,nonword,4,naptor,positive,critical,9,2007652,2011027
80,2,a,EC_subj_obj,nonword,5,tafta,positive,control,12,2012059,2014380
80,2,a,EC_subj_obj,nonword,6,lobee,negative,critical,17,2015412,2017262
80,2,a,EC_subj_obj,nonword,7,seloom,positive,critical,18,2018293,2019928
80,2,a,EC_subj_obj,nonword,8,parlic,none,filler,6,2020960,2023707
80,2,a,EC_subj_obj,nonword,9,hesire,none,filler,10,2024738,2026847
80,2,a,EC_subj_obj,nonword,10,avouco,positive,critical,15,2027879,2029385
80,2,a,EC_subj_obj,nonword,11,zillie,none,filler,8,2030416,2033343
80,2,a,EC_subj_obj,nonword,12,altine,none,filler,17,2034374,2036856
80,2,a,EC_subj_obj,nonword,13,makan,negative,control,5,2037888,2040837
80,2,a,EC_subj_obj,nonword,14,babit,none,filler,9,2041868,2043244
80,2,a,EC_subj_obj,nonword,15,roosle,none,filler,15,2044277,2046450
