subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
73,7,a,EC_only,nonword,0,makan,none,filler,11,1471152,1474819
73,7,a,EC_only,nonword,1,babit,positive,critical,10,1475851,1476682
73,7,a,EC_only,nonword,2,tafta,positive,control,12,1477714,1478234
73,7,a,EC_only,nonword,3,naptor,negative,control,8,1479266,1479616
73,7,a,EC_only,nonword,4,parlic,none,filler,14,1480648,1481553
73,7,a,EC_only,nonword,5,coskie,none,filler,15,1482585,1483740
73,7,a,EC_only,nonword,6,pubio,positive,critical,13,1484772,1486076
73,7,a,EC_only,nonword,7,altine,negative,critical,12,1487108,1487693
73,7,a,EC_only,nonword,8,hesire,negative,critical,11,1488727,1489227
73,7,a,EC_only,nonword,9,lobee,none,filler,13,1490259,1491082
73,7,a,EC_only,nonword,10,roosle,positive,critical,10,1492113,1493030
73,7,a,EC_only,nonword,11,seloom,none,filler,11,1494063,1495317
73,7,a,EC_only,nonword,12,avouco,positive,critical,12,1496349,1496876
73,7,a,EC_only,nonword,13,tavoo,negative,critical,13,1497908,1498740
73,7,a,EC_only,nonword,14,zillie,negative,critical,14,1499773,1500274
73,7,a,EC_only,nonword,15,trelle,none,filler,15,1501306,1501804
