subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
26,10,b,EC_subj_obj,nonword,0,avouco,positive,critical,no,no,yes,no,2035708,2039736
26,10,b,EC_subj_obj,nonword,1,roosle,negative,critical,no,yes,no,no,2040769,2042723
26,10,b,EC_subj_obj,nonword,2,parlic,none,filler,no,no,no,yes,2043756,2046505
26,10,b,EC_subj_obj,nonword,3,lobee,none,filler,no,no,yes,no,2047538,2049348
26,10,b,EC_subj_obj,nonword,4,babit,none,filler,no,no,no,yes,2050381,2055040
26,10,b,EC_subj_obj,nonword,5,altine,positive,critical,no,no,yes,no,2056073,2057878
26,10,b,EC_subj_obj,nonword,6,pubio,positive,critical,yes,no,no,no,2058911,2060119
26,10,b,EC_subj_obj,nonword,7,seloom,none,filler,no,no,no,yes,2061159,2062665
26,10,b,EC_subj_obj,nonword,8,tafta,positive,critical,no,no,yes,no,2063698,2065162
26,10,b,EC_subj_obj,nonword,9,makan,none,filler,no,no,no,yes,2066195,2068863
26,10,b,EC_subj_obj,nonword,10,coskie,negative,critical,no,no,yes,no,2069896,2071252
26,10,b,EC_subj_obj,nonword,11,zillie,negative,critical,no,no,yes,no,2072285,2073239
26,10,b,EC_subj_obj,nonword,12,trelle,positive,control,no,no,yes,no,2074272,2075401
26,10,b,EC_subj_obj,nonword,13,hesire,negative,control,no,yes,no,no,2076433,2078186
26,10,b,EC_subj_obj,nonword,14,tavoo,negative,critical,no,no,no,yes,2079219,2081096
26,10,b,EC_subj_obj,nonword,15,naptor,none,filler,no,yes,no,no,2082129,2084824
