subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
60,EC_subj_obj,nonword,0,roosle,negative,critical,9180.png,picture,9180.png,3300.png,6570.1.png,Abgrund,Angst,Stress,picture,picture,picture,word,word,word,no,no,no,no,no,no,2493228,2498701
60,EC_subj_obj,nonword,1,naptor,negative,control,6530.png,picture,9331.png,6530.png,1525.png,Finsternis,Absturz,Mühe,picture,picture,picture,word,word,word,no,no,no,no,no,yes,2499742,2505392
60,EC_subj_obj,nonword,2,lobee,positive,critical,Romantik,word,2050.png,7470.png,7580.png,Brief,Romantik,Rose,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2506432,2513056
60,EC_subj_obj,nonword,3,tafta,negative,critical,9340.png,picture,9340.png,9000.png,9432.png,Eiter,Gewalt,Ekel,picture,picture,picture,word,word,word,no,no,no,no,no,no,2514096,2522324
60,EC_subj_obj,nonword,4,avouco,negative,critical,Tyrann,word,3550.png,8485.png,9400.png,Abgas,Gewalt,Tyrann,picture,picture,picture,word,word,word,no,no,no,no,no,no,2523364,2532417
60,EC_subj_obj,nonword,5,seloom,neutral,filler,Bein,word,neu5731.png,neu2220.png,neu2575.png,Knopf,Glas,Bein,picture,picture,picture,word,word,word,no,no,no,no,no,yes,2533457,2538744
60,EC_subj_obj,nonword,6,tavoo,neutral,filler,neu7233.png,picture,neu7233.png,neu7820.png,neu7550.png,Schrank,Bein,Linie,picture,picture,picture,word,word,word,no,no,no,no,no,no,2539784,2546383
60,EC_subj_obj,nonword,7,coskie,negative,critical,Geschwür,word,9330.png,2375.1.png,6831.png,Neid,Geschwür,Gift,picture,picture,picture,word,word,word,no,no,no,no,no,no,2547423,2554882
60,EC_subj_obj,nonword,8,pubio,neutral,filler,neu7820.png,picture,neu2575.png,neu2487.png,neu7820.png,Linie,Bein,Glas,picture,picture,picture,word,word,word,no,no,no,yes,no,no,2555931,2566405
60,EC_subj_obj,nonword,9,makan,positive,critical,8496.png,picture,2311.png,8540.png,8496.png,Glück,Ruhe,Liebe,picture,picture,picture,word,word,word,no,no,no,no,no,no,2567446,2578981
60,EC_subj_obj,nonword,10,hesire,neutral,filler,neu5731.png,picture,neu7233.png,neu5731.png,neu2487.png,Kreis,Klinke,Lampe,picture,picture,picture,word,word,word,no,no,no,no,yes,no,2580021,2583867
60,EC_subj_obj,nonword,11,zillie,neutral,filler,neu7187.png,picture,neu2575.png,neu2487.png,neu7187.png,Schrank,Hand,Linie,picture,picture,picture,word,word,word,no,no,yes,no,no,no,2584908,2588692
60,EC_subj_obj,nonword,12,babit,positive,critical,Fete,word,2660.png,8200.png,5594.png,Brief,Fete,Witz,picture,picture,picture,word,word,word,no,no,no,no,no,no,2589732,2592678
60,EC_subj_obj,nonword,13,parlic,positive,control,Sommer,word,8370.png,2550.png,2208.png,Sommer,Musik,Urlaub,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2593718,2599476
60,EC_subj_obj,nonword,14,altine,positive,critical,4220.png,picture,4220.png,7350.png,1463.png,Paradies,Lachen,Geburt,picture,picture,picture,word,word,word,no,no,no,no,no,no,2600516,2603053
60,EC_subj_obj,nonword,15,trelle,neutral,filler,neu2635.png,picture,neu2635.png,neu7187.png,neu5731.png,Kreis,Hand,Taste,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2604093,2616501
