subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
85,6,a,EC_subj_obj,nonword,0,zillie,positive,control,14,1788876,1791800
85,6,a,EC_subj_obj,nonword,1,pubio,none,filler,6,1792832,1794984
85,6,a,EC_subj_obj,nonword,2,coskie,negative,control,7,1796016,1798799
85,6,a,EC_subj_obj,nonword,3,roosle,none,filler,9,1799830,1802699
85,6,a,EC_subj_obj,nonword,4,tafta,negative,critical,13,1803731,1806936
85,6,a,EC_subj_obj,nonword,5,hesire,negative,critical,16,1807968,1810646
85,6,a,EC_subj_obj,nonword,6,tavoo,negative,critical,3,1811678,1814344
85,6,a,EC_subj_obj,nonword,7,babit,positive,critical,13,1815376,1817524
85,6,a,EC_subj_obj,nonword,8,makan,none,filler,10,1818556,1820848
85,6,a,EC_subj_obj,nonword,9,parlic,negative,critical,18,1821880,1823958
85,6,a,EC_subj_obj,nonword,10,altine,positive,critical,8,1824989,1827938
85,6,a,EC_subj_obj,nonword,11,naptor,none,filler,11,1828970,1831264
85,6,a,EC_subj_obj,nonword,12,avouco,positive,critical,12,1832295,1834258
85,6,a,EC_subj_obj,nonword,13,lobee,none,filler,6,1835289,1837138
85,6,a,EC_subj_obj,nonword,14,seloom,positive,critical,5,1838170,1839703
85,6,a,EC_subj_obj,nonword,15,trelle,none,filler,5,1840735,1841770
