subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
26,10,b,EC_subj_obj,nonword,0,tavoo,negative,critical,9,1957186,1958946
26,10,b,EC_subj_obj,nonword,1,tafta,positive,critical,7,1959979,1962278
26,10,b,EC_subj_obj,nonword,2,parlic,none,filler,8,1963310,1964328
26,10,b,EC_subj_obj,nonword,3,pubio,positive,critical,13,1965360,1967717
26,10,b,EC_subj_obj,nonword,4,roosle,negative,critical,13,1968749,1969990
26,10,b,EC_subj_obj,nonword,5,makan,none,filler,17,1971022,1972534
26,10,b,EC_subj_obj,nonword,6,seloom,none,filler,9,1973566,1974762
26,10,b,EC_subj_obj,nonword,7,avouco,positive,critical,13,1975795,1977294
26,10,b,EC_subj_obj,nonword,8,zillie,negative,critical,7,1978326,1979823
26,10,b,EC_subj_obj,nonword,9,lobee,none,filler,17,1980854,1982108
26,10,b,EC_subj_obj,nonword,10,trelle,positive,control,11,1983139,1984230
26,10,b,EC_subj_obj,nonword,11,coskie,negative,critical,15,1985262,1986938
26,10,b,EC_subj_obj,nonword,12,naptor,none,filler,18,1987970,1989484
26,10,b,EC_subj_obj,nonword,13,altine,positive,critical,2,1990516,1991939
26,10,b,EC_subj_obj,nonword,14,babit,none,filler,7,1992971,1994080
26,10,b,EC_subj_obj,nonword,15,hesire,negative,control,13,1995111,1996606
