subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
120,EC_only,pokemon,0,4_mittel.png,positive,critical,Liebe,word,7230.png,2070.png,2040.png,Geburt,Liebe,Natur,picture,picture,picture,word,word,word,no,no,no,no,no,no,1583073,1594833
120,EC_only,pokemon,1,5_mittel.png,neutral,filler,Sessel,word,neu2575.png,neu7640.png,neu7490.png,Sessel,Schrank,Lampe,picture,picture,picture,word,word,word,no,no,no,no,no,no,1595874,1601677
120,EC_only,pokemon,2,18_mittel.png,neutral,filler,Wand,word,neu2372.png,neu5731.png,neu2575.png,Glas,Wand,Lampe,picture,picture,picture,word,word,word,no,no,no,no,no,no,1602718,1603738
120,EC_only,pokemon,3,23_mittel.png,negative,critical,3300.png,picture,9182.png,3300.png,2710.png,Neid,Angst,Horror,picture,picture,picture,word,word,word,no,no,no,no,no,no,1604778,1605470
120,EC_only,pokemon,4,25_mittel.png,neutral,filler,neu7640.png,picture,neu7080.png,neu7640.png,neu5731.png,Wand,Hand,Taste,picture,picture,picture,word,word,word,no,no,no,no,no,no,1606510,1607278
120,EC_only,pokemon,5,9_mittel.png,positive,control,Romantik,word,5994.png,4622.png,2150.png,Himmel,Kinder,Romantik,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1608317,1619242
120,EC_only,pokemon,6,10_mittel.png,negative,critical,Sadist,word,8485.png,9404.png,9331.png,Ekel,Abgas,Sadist,picture,picture,picture,word,word,word,no,no,no,no,no,no,1620282,1622451
120,EC_only,pokemon,7,15_mittel.png,neutral,filler,neu2372.png,picture,neu7080.png,neu2372.png,neu7640.png,Schrank,Dach,Sessel,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1623491,1632570
120,EC_only,pokemon,8,24_mittel.png,neutral,filler,neu7490.png,picture,neu5510.png,neu7490.png,neu5395.png,Taste,Tuch,Glas,picture,picture,picture,word,word,word,no,no,no,no,no,no,1633610,1635910
120,EC_only,pokemon,9,37_mittel.png,negative,critical,6831.png,picture,6831.png,9182.png,9000.png,Angst,Ekel,Henker,picture,picture,picture,word,word,word,no,no,no,no,no,no,1636950,1638930
120,EC_only,pokemon,10,39_mittel.png,negative,control,6530.png,picture,9180.png,9342.png,6530.png,Unfall,Hektik,Not,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1639970,1646046
120,EC_only,pokemon,11,11_mittel.png,negative,critical,Sucht,word,9830.png,9182.png,9520.png,Geschwür,Sucht,Absturz,picture,picture,picture,word,word,word,no,no,no,no,no,no,1647086,1651229
120,EC_only,pokemon,12,16_mittel.png,neutral,filler,neu7000.png,picture,neu2372.png,neu7080.png,neu7000.png,Glas,Schrank,Kreis,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1652270,1658008
120,EC_only,pokemon,13,22_mittel.png,positive,critical,Kuss,word,8330.png,2070.png,8080.png,Lob,Kuss,Musik,picture,picture,picture,word,word,word,no,no,no,no,no,no,1659056,1662144
120,EC_only,pokemon,14,40_mittel.png,positive,critical,8470.png,picture,2209.png,8470.png,8370.png,Bücher,Kunst,Geschenk,picture,picture,picture,word,word,word,no,no,no,no,no,no,1663184,1666717
120,EC_only,pokemon,15,2_mittel.png,positive,critical,2160.png,picture,2160.png,5594.png,4220.png,Geburt,Spaß,Ruhe,picture,picture,picture,word,word,word,no,no,no,no,no,no,1667757,1670068
