subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
88,22,a,EC_only,pokemon,0,25_mittel.png,none,filler,3,1424121,1438848
88,22,a,EC_only,pokemon,1,5_mittel.png,negative,critical,13,1439881,1448056
88,22,a,EC_only,pokemon,2,37_mittel.png,negative,critical,7,1449088,1455656
88,22,a,EC_only,pokemon,3,39_mittel.png,none,filler,2,1456688,1460925
88,22,a,EC_only,pokemon,4,2_mittel.png,negative,critical,11,1461956,1468830
88,22,a,EC_only,pokemon,5,18_mittel.png,positive,critical,3,1469863,1473724
88,22,a,EC_only,pokemon,6,4_mittel.png,negative,control,8,1474756,1477015
88,22,a,EC_only,pokemon,7,15_mittel.png,positive,control,2,1478046,1483290
88,22,a,EC_only,pokemon,8,10_mittel.png,none,filler,3,1484323,1488622
88,22,a,EC_only,pokemon,9,24_mittel.png,positive,critical,0,1489654,1494650
88,22,a,EC_only,pokemon,10,16_mittel.png,none,filler,1,1495682,1500196
88,22,a,EC_only,pokemon,11,9_mittel.png,negative,critical,5,1501227,1504266
88,22,a,EC_only,pokemon,12,22_mittel.png,none,filler,8,1505297,1508571
88,22,a,EC_only,pokemon,13,40_mittel.png,positive,critical,0,1509603,1513849
88,22,a,EC_only,pokemon,14,23_mittel.png,positive,critical,1,1514880,1518609
88,22,a,EC_only,pokemon,15,11_mittel.png,none,filler,3,1519641,1522473
