subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
47,18,a,EC_only,pokemon,0,23_mittel.png,positive,critical,9,1454438,1459873
47,18,a,EC_only,pokemon,1,39_mittel.png,none,filler,3,1460905,1463588
47,18,a,EC_only,pokemon,2,11_mittel.png,negative,critical,13,1464620,1469091
47,18,a,EC_only,pokemon,3,18_mittel.png,negative,critical,2,1470123,1474321
47,18,a,EC_only,pokemon,4,24_mittel.png,positive,critical,0,1475354,1478145
47,18,a,EC_only,pokemon,5,22_mittel.png,negative,critical,13,1479177,1481301
47,18,a,EC_only,pokemon,6,4_mittel.png,positive,control,19,1482334,1484584
47,18,a,EC_only,pokemon,7,10_mittel.png,none,filler,9,1485617,1488109
47,18,a,EC_only,pokemon,8,16_mittel.png,negative,critical,11,1489140,1491128
47,18,a,EC_only,pokemon,9,5_mittel.png,none,filler,7,1492159,1495188
47,18,a,EC_only,pokemon,10,2_mittel.png,none,filler,19,1496219,1499179
47,18,a,EC_only,pokemon,11,15_mittel.png,positive,critical,15,1500211,1502277
47,18,a,EC_only,pokemon,12,40_mittel.png,positive,critical,7,1503309,1507937
47,18,a,EC_only,pokemon,13,25_mittel.png,none,filler,2,1508969,1512622
47,18,a,EC_only,pokemon,14,37_mittel.png,negative,control,19,1513653,1516015
47,18,a,EC_only,pokemon,15,9_mittel.png,none,filler,19,1517047,1518422
