subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
99,4,a,EC_only,nonword,0,roosle,negative,critical,2,1567317,1572687
99,4,a,EC_only,nonword,1,naptor,negative,control,12,1573720,1577387
99,4,a,EC_only,nonword,2,makan,positive,critical,8,1578419,1581639
99,4,a,EC_only,nonword,3,parlic,positive,control,3,1582670,1585996
99,4,a,EC_only,nonword,4,tafta,negative,critical,5,1587028,1589289
99,4,a,EC_only,nonword,5,pubio,none,filler,17,1590322,1592361
99,4,a,EC_only,nonword,6,coskie,negative,critical,7,1593393,1595900
99,4,a,EC_only,nonword,7,avouco,negative,critical,1,1596932,1599104
99,4,a,EC_only,nonword,8,seloom,none,filler,16,1600135,1602270
99,4,a,EC_only,nonword,9,hesire,none,filler,0,1603302,1606264
99,4,a,EC_only,nonword,10,tavoo,none,filler,2,1607295,1609309
99,4,a,EC_only,nonword,11,altine,positive,critical,3,1610340,1611946
99,4,a,EC_only,nonword,12,zillie,none,filler,2,1612978,1614710
99,4,a,EC_only,nonword,13,lobee,positive,critical,14,1615741,1618511
99,4,a,EC_only,nonword,14,trelle,none,filler,12,1619543,1621707
99,4,a,EC_only,nonword,15,babit,positive,critical,6,1622738,1624601
