subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
63,13,a,EC_subj_obj,nonword,0,naptor,none,filler,5,2238934,2244767
63,13,a,EC_subj_obj,nonword,1,zillie,none,filler,14,2245799,2249600
63,13,a,EC_subj_obj,nonword,2,coskie,positive,critical,14,2250632,2253380
63,13,a,EC_subj_obj,nonword,3,tavoo,negative,control,5,2254411,2257103
63,13,a,EC_subj_obj,nonword,4,parlic,none,filler,15,2258135,2261755
63,13,a,EC_subj_obj,nonword,5,tafta,negative,critical,4,2262787,2266562
63,13,a,EC_subj_obj,nonword,6,altine,positive,critical,12,2267594,2271624
63,13,a,EC_subj_obj,nonword,7,avouco,none,filler,17,2272657,2274569
63,13,a,EC_subj_obj,nonword,8,hesire,negative,critical,19,2275600,2278606
63,13,a,EC_subj_obj,nonword,9,makan,negative,critical,5,2279638,2281813
63,13,a,EC_subj_obj,nonword,10,roosle,negative,critical,15,2282846,2285160
63,13,a,EC_subj_obj,nonword,11,trelle,none,filler,6,2286191,2288608
63,13,a,EC_subj_obj,nonword,12,babit,positive,critical,15,2289640,2291594
63,13,a,EC_subj_obj,nonword,13,lobee,none,filler,17,2292626,2295385
63,13,a,EC_subj_obj,nonword,14,seloom,positive,control,6,2296416,2299133
63,13,a,EC_subj_obj,nonword,15,pubio,positive,critical,3,2300164,2302249
