subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
40,19,a,EC_subj_obj,pokemon,0,4_mittel.png,negative,critical,15,2503295,2512411
40,19,a,EC_subj_obj,pokemon,1,39_mittel.png,positive,critical,7,2513444,2515207
40,19,a,EC_subj_obj,pokemon,2,22_mittel.png,negative,control,11,2516239,2520108
40,19,a,EC_subj_obj,pokemon,3,24_mittel.png,positive,critical,9,2521140,2523635
40,19,a,EC_subj_obj,pokemon,4,9_mittel.png,positive,critical,16,2524667,2526822
40,19,a,EC_subj_obj,pokemon,5,2_mittel.png,none,filler,17,2527854,2529248
40,19,a,EC_subj_obj,pokemon,6,23_mittel.png,positive,critical,15,2530280,2532732
40,19,a,EC_subj_obj,pokemon,7,18_mittel.png,none,filler,4,2533763,2535705
40,19,a,EC_subj_obj,pokemon,8,5_mittel.png,negative,critical,7,2536736,2538095
40,19,a,EC_subj_obj,pokemon,9,10_mittel.png,none,filler,15,2539126,2540836
40,19,a,EC_subj_obj,pokemon,10,37_mittel.png,none,filler,6,2541867,2543265
40,19,a,EC_subj_obj,pokemon,11,15_mittel.png,none,filler,16,2544297,2548188
40,19,a,EC_subj_obj,pokemon,12,11_mittel.png,negative,critical,7,2549219,2552520
40,19,a,EC_subj_obj,pokemon,13,25_mittel.png,none,filler,7,2553551,2555291
40,19,a,EC_subj_obj,pokemon,14,16_mittel.png,positive,control,13,2556323,2558357
40,19,a,EC_subj_obj,pokemon,15,40_mittel.png,negative,critical,13,2559388,2562151
