subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
38,EC_only,pokemon,0,18_mittel.png,neutral,filler,Kreis,word,neu7090.png,neu7830.png,neu2575.png,Kreis,Tuch,Sessel,picture,picture,picture,word,word,word,no,no,no,no,no,no,1794033,1801754
38,EC_only,pokemon,1,11_mittel.png,negative,critical,Angst,word,9421.png,9180.png,7380.png,Not,Angst,Horror,picture,picture,picture,word,word,word,no,no,no,no,no,no,1802794,1806395
38,EC_only,pokemon,2,37_mittel.png,negative,critical,9400.png,picture,6831.png,9050.png,9400.png,Horror,Henker,Teufel,picture,picture,picture,word,word,word,no,no,no,no,no,no,1807435,1810804
38,EC_only,pokemon,3,15_mittel.png,positive,critical,2040.png,picture,5460.png,2040.png,1463.png,Geburt,Romantik,Sommer,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1811844,1815859
38,EC_only,pokemon,4,24_mittel.png,positive,control,Musik,word,1440.png,2070.png,2057.png,Leben,Musik,Strand,picture,picture,picture,word,word,word,no,no,no,no,no,no,1816902,1818527
38,EC_only,pokemon,5,10_mittel.png,negative,control,6020.png,picture,6838.png,9006.png,6020.png,Abgas,Ekel,Hass,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1819567,1823767
38,EC_only,pokemon,6,22_mittel.png,neutral,filler,Tuch,word,neu7830.png,neu5740.png,neu7090.png,Glas,Tuch,Kreis,picture,picture,picture,word,word,word,no,no,no,no,no,no,1824806,1826580
38,EC_only,pokemon,7,9_mittel.png,neutral,filler,neu5740.png,picture,neu5740.png,neu2575.png,neu2372.png,Glas,Kreis,Taste,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1827628,1830935
38,EC_only,pokemon,8,5_mittel.png,negative,critical,9435.png,picture,9435.png,3550.png,6838.png,Finsternis,Kälte,Krieg,picture,picture,picture,word,word,word,no,no,no,no,no,no,1831975,1833945
38,EC_only,pokemon,9,16_mittel.png,positive,critical,5910.png,picture,7350.png,2550.png,5910.png,Natur,Scherz,Leben,picture,picture,picture,word,word,word,no,no,no,no,no,no,1834984,1836710
38,EC_only,pokemon,10,23_mittel.png,positive,critical,Urlaub,word,1650.png,2070.png,2209.png,Urlaub,Scherz,Rose,picture,picture,picture,word,word,word,no,no,no,no,no,no,1837749,1840169
38,EC_only,pokemon,11,2_mittel.png,neutral,filler,neu5731.png,picture,neu7187.png,neu5731.png,neu5740.png,Wand,Lampe,Schrank,picture,picture,picture,word,word,word,no,no,no,no,no,no,1841208,1842073
38,EC_only,pokemon,12,4_mittel.png,neutral,filler,Linie,word,neu7090.png,neu7830.png,neu2372.png,Kreis,Linie,Tuch,picture,picture,picture,word,word,word,no,no,no,no,no,no,1843113,1844915
38,EC_only,pokemon,13,25_mittel.png,negative,critical,Mord,word,9050.png,9265.png,9404.png,Finsternis,Kälte,Mord,picture,picture,picture,word,word,word,no,no,no,no,no,no,1845954,1849869
38,EC_only,pokemon,14,40_mittel.png,neutral,filler,neu2372.png,picture,neu5740.png,neu5510.png,neu2372.png,Linie,Wand,Taste,picture,picture,picture,word,word,word,no,no,no,no,no,no,1850909,1852983
38,EC_only,pokemon,15,39_mittel.png,positive,critical,Kunst,word,8330.png,4220.png,4606.png,Blume,Kunst,Romantik,picture,picture,picture,word,word,word,no,no,no,no,no,no,1854022,1856154
