subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
70,7,a,EC_subj_obj,nonword,0,babit,positive,critical,no,no,yes,no,2146306,2153152
70,7,a,EC_subj_obj,nonword,1,tavoo,negative,critical,no,no,yes,no,2154185,2154850
70,7,a,EC_subj_obj,nonword,2,hesire,negative,critical,no,no,yes,no,2155883,2156326
70,7,a,EC_subj_obj,nonword,3,naptor,negative,control,no,no,yes,no,2157359,2158330
70,7,a,EC_subj_obj,nonword,4,parlic,none,filler,no,no,yes,no,2159362,2163146
70,7,a,EC_subj_obj,nonword,5,pubio,positive,critical,no,no,yes,no,2164179,2164524
70,7,a,EC_subj_obj,nonword,6,coskie,none,filler,no,no,yes,no,2165557,2165828
70,7,a,EC_subj_obj,nonword,7,roosle,positive,critical,no,no,yes,no,2166866,2167186
70,7,a,EC_subj_obj,nonword,8,makan,none,filler,no,no,yes,no,2168218,2168585
70,7,a,EC_subj_obj,nonword,9,trelle,none,filler,no,no,yes,no,2169617,2170203
70,7,a,EC_subj_obj,nonword,10,seloom,none,filler,no,no,yes,no,2171235,2172969
70,7,a,EC_subj_obj,nonword,11,altine,negative,critical,no,no,yes,no,2174002,2174819
70,7,a,EC_subj_obj,nonword,12,zillie,negative,critical,no,no,yes,no,2175851,2176392
70,7,a,EC_subj_obj,nonword,13,lobee,none,filler,no,no,yes,no,2177424,2177985
70,7,a,EC_subj_obj,nonword,14,tafta,positive,control,no,no,yes,no,2179018,2179431
70,7,a,EC_subj_obj,nonword,15,avouco,positive,critical,no,no,yes,no,2180473,2180863
