subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
96,EC_subj_obj,nonword,0,parlic,positive,critical,7470.png,picture,7470.png,8200.png,7230.png,Freizeit,Ruhe,Lachen,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2390146,2400784
96,EC_subj_obj,nonword,1,avouco,neutral,filler,Kreis,word,neu2620.png,neu7187.png,neu7004.png,Kreis,Taste,Knopf,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2401824,2406868
96,EC_subj_obj,nonword,2,altine,negative,critical,Unfall,word,9432.png,3160.png,9220.png,Unfall,Waffe,Gift,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2407908,2412489
96,EC_subj_obj,nonword,3,naptor,neutral,filler,neu7080.png,picture,neu7080.png,neu2575.png,neu5510.png,Taste,Tuch,Glas,picture,picture,picture,word,word,word,no,no,no,no,no,no,2413529,2417539
96,EC_subj_obj,nonword,4,tavoo,neutral,filler,Lampe,word,neu7187.png,neu7004.png,neu2575.png,Lampe,Schrank,Klinke,picture,picture,picture,word,word,word,no,no,no,no,no,no,2418584,2420920
96,EC_subj_obj,nonword,5,makan,positive,critical,Geburt,word,5629.png,8190.png,1650.png,Geburt,Natur,Fete,picture,picture,picture,word,word,word,no,no,no,no,yes,no,2421960,2425905
96,EC_subj_obj,nonword,6,hesire,neutral,filler,neu2620.png,picture,neu7080.png,neu7233.png,neu2620.png,Glas,Schrank,Hand,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2426945,2432559
96,EC_subj_obj,nonword,7,zillie,negative,critical,6831.png,picture,6831.png,9400.png,9430.png,Tyrann,Henker,Not,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2433598,2440485
96,EC_subj_obj,nonword,8,trelle,positive,critical,Kunst,word,2150.png,8170.png,8080.png,Frieden,Kunst,Spaﬂ,picture,picture,picture,word,word,word,no,no,no,no,no,no,2441525,2448119
96,EC_subj_obj,nonword,9,pubio,negative,critical,3220.png,picture,9630.png,3550.png,3220.png,Hektik,Ekel,Betrug,picture,picture,picture,word,word,word,no,no,yes,no,no,no,2449159,2452776
96,EC_subj_obj,nonword,10,tafta,positive,control,W‰rme,word,2080.png,2660.png,5460.png,Rose,W‰rme,Urlaub,picture,picture,picture,word,word,word,no,no,no,no,no,no,2453816,2457120
96,EC_subj_obj,nonword,11,seloom,neutral,filler,neu7187.png,picture,neu7090.png,neu2635.png,neu7187.png,Schrank,Taste,Knopf,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2458159,2460648
96,EC_subj_obj,nonword,12,roosle,negative,control,3300.png,picture,9342.png,9560.png,3300.png,Gemeinheit,Waffe,Folter,picture,picture,picture,word,word,word,no,no,no,no,no,no,2461696,2469681
96,EC_subj_obj,nonword,13,lobee,negative,critical,Finsternis,word,7380.png,6242.png,9560.png,Abgas,Finsternis,Stress,picture,picture,picture,word,word,word,no,no,no,no,no,no,2470720,2477982
96,EC_subj_obj,nonword,14,coskie,neutral,filler,Knopf,word,neu2620.png,neu7080.png,neu7233.png,Knopf,Taste,Wand,picture,picture,picture,word,word,word,no,no,yes,no,no,no,2479021,2483487
96,EC_subj_obj,nonword,15,babit,positive,critical,2340.png,picture,5994.png,2340.png,8496.png,Sommer,Rose,Scherz,picture,picture,picture,word,word,word,no,no,no,no,no,no,2484526,2488961
