subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
96,9,a,EC_subj_obj,nonword,0,seloom,none,filler,16,2172554,2175696
96,9,a,EC_subj_obj,nonword,1,hesire,none,filler,17,2176728,2178559
96,9,a,EC_subj_obj,nonword,2,coskie,none,filler,19,2179591,2181920
96,9,a,EC_subj_obj,nonword,3,pubio,negative,critical,14,2182952,2185779
96,9,a,EC_subj_obj,nonword,4,naptor,none,filler,10,2186811,2190301
96,9,a,EC_subj_obj,nonword,5,altine,negative,critical,9,2191333,2193221
96,9,a,EC_subj_obj,nonword,6,parlic,positive,critical,12,2194252,2196213
96,9,a,EC_subj_obj,nonword,7,tafta,positive,control,5,2197245,2199899
96,9,a,EC_subj_obj,nonword,8,trelle,positive,critical,7,2200930,2202993
96,9,a,EC_subj_obj,nonword,9,babit,positive,critical,7,2204025,2205345
96,9,a,EC_subj_obj,nonword,10,roosle,negative,control,8,2206376,2208498
96,9,a,EC_subj_obj,nonword,11,tavoo,none,filler,10,2209529,2212500
96,9,a,EC_subj_obj,nonword,12,lobee,negative,critical,15,2213531,2216663
96,9,a,EC_subj_obj,nonword,13,zillie,negative,critical,19,2217695,2221702
96,9,a,EC_subj_obj,nonword,14,avouco,none,filler,10,2222734,2225617
96,9,a,EC_subj_obj,nonword,15,makan,positive,critical,19,2226648,2228736
