subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
35,EC_only,nonword,0,tafta,positive,control,Urlaub,word,1710.png,7330.png,1440.png,Blume,Urlaub,Lob,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1652289,1662222
35,EC_only,nonword,1,naptor,positive,critical,7580.png,picture,2070.png,4622.png,7580.png,Scherz,Sonne,Glück,picture,picture,picture,word,word,word,no,no,no,no,no,no,1663262,1672054
35,EC_only,nonword,2,babit,neutral,filler,Linie,word,neu7550.png,neu7233.png,neu7490.png,Linie,Bein,Knopf,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1673094,1682208
35,EC_only,nonword,3,seloom,positive,critical,Licht,word,5910.png,5629.png,1999.png,Licht,Sonne,Lob,picture,picture,picture,word,word,word,no,no,no,no,no,no,1683247,1686069
35,EC_only,nonword,4,roosle,neutral,filler,Bein,word,neu2575.png,neu7090.png,neu7490.png,Bein,Knopf,Taste,picture,picture,picture,word,word,word,no,no,no,no,no,no,1687108,1688641
35,EC_only,nonword,5,tavoo,negative,critical,6530.png,picture,9920.png,3220.png,6530.png,Ärger,Folter,Waffe,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1689684,1695974
35,EC_only,nonword,6,altine,neutral,filler,neu7550.png,picture,neu1616.png,neu7490.png,neu7550.png,Schrank,Hand,Tuch,picture,picture,picture,word,word,word,no,no,no,no,no,no,1697013,1700160
35,EC_only,nonword,7,zillie,neutral,filler,neu2575.png,picture,neu2575.png,neu1616.png,neu7233.png,Lampe,Tuch,Dach,picture,picture,picture,word,word,word,no,no,no,no,no,no,1701199,1702143
35,EC_only,nonword,8,hesire,neutral,filler,neu2575.png,picture,neu7233.png,neu2575.png,neu1616.png,Taste,Tuch,Lampe,picture,picture,picture,word,word,word,no,no,no,no,no,yes,1703182,1708599
35,EC_only,nonword,9,parlic,neutral,filler,Hand,word,neu7490.png,neu7233.png,neu2620.png,Bein,Hand,Dach,picture,picture,picture,word,word,word,no,no,no,no,no,no,1709638,1711683
35,EC_only,nonword,10,trelle,negative,critical,Sucht,word,8485.png,9220.png,9920.png,Abscheu,Gift,Sucht,picture,picture,picture,word,word,word,no,no,no,no,no,no,1712722,1713813
35,EC_only,nonword,11,coskie,positive,critical,Geschenk,word,2080.png,2150.png,8170.png,Geschenk,Kinder,Witz,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1714852,1718080
35,EC_only,nonword,12,pubio,negative,critical,9102.png,picture,9102.png,9830.png,9006.png,Hektik,Abgas,Neid,picture,picture,picture,word,word,word,no,no,no,no,yes,no,1719128,1721267
35,EC_only,nonword,13,makan,negative,control,9561.png,picture,9561.png,9342.png,8485.png,Horror,Eiter,Hektik,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1722307,1729914
35,EC_only,nonword,14,avouco,positive,critical,8190.png,picture,8170.png,2150.png,8190.png,Glück,Spiel,Geburt,picture,picture,picture,word,word,word,no,no,no,yes,no,no,1730953,1735111
35,EC_only,nonword,15,lobee,negative,critical,Henker,word,2710.png,2375.1.png,2053.png,Henker,Pest,Not,picture,picture,picture,word,word,word,no,no,no,no,no,no,1736150,1738810
