subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
92,EC_only,pokemon,0,4_mittel.png,negative,control,AIDS,word,9180.png,9050.png,6530.png,AIDS,Sadist,Finsternis,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1800152,1808349
92,EC_only,pokemon,1,5_mittel.png,neutral,filler,neu2620.png,picture,neu7820.png,neu2635.png,neu2620.png,Wand,Taste,Dach,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1809390,1822045
92,EC_only,pokemon,2,11_mittel.png,positive,critical,Sommer,word,8540.png,7502.png,8080.png,Witz,Sommer,Frieden,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1823085,1828517
92,EC_only,pokemon,3,18_mittel.png,negative,critical,Abscheu,word,9561.png,1525.png,6530.png,Ärger,Neid,Abscheu,picture,picture,picture,word,word,word,no,no,no,no,no,no,1829556,1838049
92,EC_only,pokemon,4,39_mittel.png,negative,critical,2141.png,picture,6530.png,2141.png,9330.png,Tyrann,Folter,Finsternis,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1839089,1842701
92,EC_only,pokemon,5,10_mittel.png,neutral,filler,neu7004.png,picture,neu2220.png,neu7004.png,neu7820.png,Taste,Klinke,Wand,picture,picture,picture,word,word,word,no,no,no,no,no,yes,1843741,1852847
92,EC_only,pokemon,6,15_mittel.png,positive,critical,Wiese,word,1440.png,8080.png,1650.png,Kuss,Wiese,Ruhe,picture,picture,picture,word,word,word,no,no,no,no,no,no,1853898,1858490
92,EC_only,pokemon,7,22_mittel.png,positive,critical,1710.png,picture,2040.png,1710.png,2550.png,Blume,Frieden,Meer,picture,picture,picture,word,word,word,no,no,no,no,no,no,1859531,1862671
92,EC_only,pokemon,8,25_mittel.png,positive,critical,5910.png,picture,7580.png,5910.png,2791.png,Meer,Witz,Romantik,picture,picture,picture,word,word,word,no,no,no,yes,no,no,1863711,1872182
92,EC_only,pokemon,9,37_mittel.png,negative,critical,6311.png,picture,2053.png,9265.png,6311.png,Pech,Abgas,Folter,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1873222,1884316
92,EC_only,pokemon,10,23_mittel.png,neutral,filler,Knopf,word,neu5731.png,neu7090.png,neu7830.png,Knopf,Linie,Tuch,picture,picture,picture,word,word,word,no,no,no,no,no,no,1885356,1892369
92,EC_only,pokemon,11,40_mittel.png,negative,critical,Eiter,word,3160.png,2710.png,1525.png,Gemeinheit,Gift,Eiter,picture,picture,picture,word,word,word,no,no,no,no,no,no,1893410,1903446
92,EC_only,pokemon,12,24_mittel.png,neutral,filler,Wand,word,neu7004.png,neu7830.png,neu5510.png,Knopf,Wand,Hand,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1904486,1915601
92,EC_only,pokemon,13,16_mittel.png,positive,control,5994.png,picture,8330.png,1440.png,5994.png,Musik,Bücher,Meer,picture,picture,picture,word,word,word,no,no,no,no,no,no,1916641,1923316
92,EC_only,pokemon,14,2_mittel.png,neutral,filler,Tuch,word,neu2575.png,neu7820.png,neu2580.png,Tuch,Knopf,Wand,picture,picture,picture,word,word,word,no,no,no,no,no,no,1924357,1927474
92,EC_only,pokemon,15,9_mittel.png,neutral,filler,neu7830.png,picture,neu2575.png,neu2635.png,neu7830.png,Wand,Hand,Glas,picture,picture,picture,word,word,word,no,no,no,no,no,no,1928514,1941155
