subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
54,14,a,EC_only,nonword,0,parlic,none,filler,yes,no,no,no,1503373,1512764
54,14,a,EC_only,nonword,1,coskie,negative,critical,no,yes,no,no,1513797,1516682
54,14,a,EC_only,nonword,2,naptor,negative,critical,no,yes,no,no,1517716,1520020
54,14,a,EC_only,nonword,3,seloom,none,filler,no,no,yes,no,1521053,1523104
54,14,a,EC_only,nonword,4,tafta,none,filler,no,yes,no,no,1524137,1526595
54,14,a,EC_only,nonword,5,hesire,positive,critical,no,no,no,yes,1527628,1529864
54,14,a,EC_only,nonword,6,roosle,positive,critical,no,no,yes,no,1530898,1532911
54,14,a,EC_only,nonword,7,pubio,none,filler,no,yes,no,no,1533944,1536055
54,14,a,EC_only,nonword,8,babit,negative,critical,no,yes,no,no,1537087,1538760
54,14,a,EC_only,nonword,9,tavoo,negative,critical,yes,no,no,no,1539801,1540849
54,14,a,EC_only,nonword,10,lobee,positive,control,yes,no,no,no,1541882,1543498
54,14,a,EC_only,nonword,11,makan,negative,control,no,yes,no,no,1544530,1546674
54,14,a,EC_only,nonword,12,trelle,positive,critical,no,no,no,yes,1547707,1549678
54,14,a,EC_only,nonword,13,zillie,positive,critical,no,no,no,yes,1550711,1553501
54,14,a,EC_only,nonword,14,altine,none,filler,no,no,yes,no,1554533,1562255
54,14,a,EC_only,nonword,15,avouco,none,filler,no,no,yes,no,1563288,1565177
