subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
65,7,b,EC_subj_obj,nonword,0,naptor,negative,control,4,1712518,1715017
65,7,b,EC_subj_obj,nonword,1,tavoo,negative,critical,4,1716049,1716728
65,7,b,EC_subj_obj,nonword,2,babit,positive,critical,4,1717759,1718069
65,7,b,EC_subj_obj,nonword,3,tafta,positive,control,4,1719101,1719643
65,7,b,EC_subj_obj,nonword,4,avouco,positive,critical,5,1720675,1721818
65,7,b,EC_subj_obj,nonword,5,roosle,positive,critical,6,1722850,1723942
65,7,b,EC_subj_obj,nonword,6,seloom,none,filler,6,1724974,1725481
65,7,b,EC_subj_obj,nonword,7,altine,negative,critical,6,1726512,1727657
65,7,b,EC_subj_obj,nonword,8,zillie,negative,critical,6,1728689,1729330
65,7,b,EC_subj_obj,nonword,9,trelle,none,filler,6,1730361,1733361
65,7,b,EC_subj_obj,nonword,10,lobee,none,filler,6,1734392,1737127
65,7,b,EC_subj_obj,nonword,11,makan,none,filler,6,1738158,1740683
65,7,b,EC_subj_obj,nonword,12,coskie,none,filler,6,1741714,1744717
65,7,b,EC_subj_obj,nonword,13,hesire,negative,critical,6,1745749,1747474
65,7,b,EC_subj_obj,nonword,14,parlic,none,filler,6,1748506,1749688
65,7,b,EC_subj_obj,nonword,15,pubio,positive,critical,6,1750719,1752114
