subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
120,17,a,EC_only,pokemon,0,9_mittel.png,positive,control,6,1368318,1376083
120,17,a,EC_only,pokemon,1,22_mittel.png,positive,critical,13,1377115,1382880
120,17,a,EC_only,pokemon,2,37_mittel.png,negative,critical,12,1383912,1388396
120,17,a,EC_only,pokemon,3,18_mittel.png,none,filler,4,1389428,1392714
120,17,a,EC_only,pokemon,4,4_mittel.png,positive,critical,4,1393746,1398575
120,17,a,EC_only,pokemon,5,15_mittel.png,none,filler,9,1399607,1404225
120,17,a,EC_only,pokemon,6,40_mittel.png,positive,critical,11,1405257,1411738
120,17,a,EC_only,pokemon,7,2_mittel.png,positive,critical,16,1412770,1417127
120,17,a,EC_only,pokemon,8,24_mittel.png,none,filler,13,1418159,1421786
120,17,a,EC_only,pokemon,9,25_mittel.png,none,filler,11,1422817,1428150
120,17,a,EC_only,pokemon,10,23_mittel.png,negative,critical,11,1429181,1431699
120,17,a,EC_only,pokemon,11,16_mittel.png,none,filler,13,1432732,1437055
120,17,a,EC_only,pokemon,12,39_mittel.png,negative,control,14,1438087,1441218
120,17,a,EC_only,pokemon,13,10_mittel.png,negative,critical,16,1442250,1444225
120,17,a,EC_only,pokemon,14,11_mittel.png,negative,critical,13,1445256,1452597
120,17,a,EC_only,pokemon,15,5_mittel.png,none,filler,3,1453628,1458091
