subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
55,EC_only,nonword,0,coskie,positive,critical,Freund,word,5910.png,1710.png,8470.png,Frieden,Freund,Wiese,picture,picture,picture,word,word,word,no,no,no,no,yes,no,1723951,1729854
55,EC_only,nonword,1,seloom,negative,critical,Kälte,word,2276.png,6530.png,2710.png,Kälte,Sadist,Ärger,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1730896,1734403
55,EC_only,nonword,2,zillie,neutral,filler,neu7000.png,picture,neu2635.png,neu7000.png,neu2372.png,Lampe,Hand,Glas,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1735444,1736725
55,EC_only,nonword,3,hesire,neutral,filler,neu5510.png,picture,neu5510.png,neu5740.png,neu7004.png,Schrank,Kreis,Klinke,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1737764,1739905
55,EC_only,nonword,4,tafta,positive,critical,4220.png,picture,1999.png,4220.png,5629.png,Spaß,Rose,Sonne,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1740944,1742726
55,EC_only,nonword,5,roosle,neutral,filler,neu2575.png,picture,neu7000.png,neu2575.png,neu7004.png,Lampe,Linie,Kreis,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1743765,1747408
55,EC_only,nonword,6,pubio,positive,control,Wärme,word,2070.png,5629.png,2058.png,Wärme,Leben,Spaß,picture,picture,picture,word,word,word,no,no,no,no,no,yes,1748447,1751589
55,EC_only,nonword,7,naptor,neutral,filler,neu2372.png,picture,neu5740.png,neu2372.png,neu7187.png,Bein,Klinke,Kreis,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1752629,1754986
55,EC_only,nonword,8,lobee,positive,critical,Spiel,word,7350.png,1710.png,2070.png,Scherz,Liebe,Spiel,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1756034,1757998
55,EC_only,nonword,9,makan,neutral,filler,neu5740.png,picture,neu2372.png,neu5740.png,neu7000.png,Hand,Linie,Schrank,picture,picture,picture,word,word,word,no,no,no,no,yes,no,1759037,1762063
55,EC_only,nonword,10,altine,negative,critical,Pech,word,9342.png,9520.png,9435.png,Pech,Mord,Sadist,picture,picture,picture,word,word,word,no,no,no,no,yes,no,1763103,1764876
55,EC_only,nonword,11,babit,negative,critical,6838.png,picture,9421.png,6838.png,9430.png,Pest,Krieg,Wahnsinn,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1765916,1769066
55,EC_only,nonword,12,trelle,neutral,filler,Hand,word,neu5510.png,neu7830.png,neu7090.png,Lampe,Schrank,Hand,picture,picture,picture,word,word,word,no,no,no,yes,no,no,1770106,1774189
55,EC_only,nonword,13,avouco,negative,control,6020.png,picture,6020.png,9342.png,3220.png,Abgas,Horror,Abgrund,picture,picture,picture,word,word,word,no,no,no,no,no,yes,1775228,1778759
55,EC_only,nonword,14,tavoo,negative,critical,9041.png,picture,9041.png,3220.png,9432.png,Wahnsinn,Unfall,Ärger,picture,picture,picture,word,word,word,no,no,no,no,no,yes,1779798,1783271
55,EC_only,nonword,15,parlic,positive,critical,2150.png,picture,5830.png,2150.png,5910.png,Frieden,Licht,Urlaub,picture,picture,picture,word,word,word,no,no,no,no,yes,no,1784311,1787085
