subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
12,EC_subj_obj,pokemon,0,10_mittel.png,neutral,filler,Bein,word,neu2220.png,neu7233.png,neu7550.png,Knopf,Klinke,Bein,picture,picture,picture,word,word,word,no,no,yes,no,no,no,2011576,2016383
12,EC_subj_obj,pokemon,1,2_mittel.png,neutral,filler,neu7550.png,picture,neu5740.png,neu7090.png,neu7550.png,Glas,Bein,Tuch,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2017424,2021323
12,EC_subj_obj,pokemon,2,5_mittel.png,neutral,filler,neu5395.png,picture,neu7090.png,neu7000.png,neu5395.png,Linie,Schrank,Taste,picture,picture,picture,word,word,word,no,no,no,no,no,no,2022363,2024927
12,EC_subj_obj,pokemon,3,22_mittel.png,positive,critical,2791.png,picture,8190.png,2791.png,4220.png,Glück,Strand,Frieden,picture,picture,picture,word,word,word,no,no,no,no,no,yes,2025967,2029610
12,EC_subj_obj,pokemon,4,24_mittel.png,neutral,filler,neu2220.png,picture,neu7490.png,neu5740.png,neu2220.png,Tuch,Glas,Dach,picture,picture,picture,word,word,word,no,no,no,yes,no,no,2030655,2035269
12,EC_subj_obj,pokemon,5,25_mittel.png,positive,critical,8501.png,picture,8501.png,7502.png,2071.png,Spaß,Wärme,Glück,picture,picture,picture,word,word,word,no,no,no,no,no,no,2036310,2038327
12,EC_subj_obj,pokemon,6,16_mittel.png,positive,control,Freund,word,2150.png,5994.png,2040.png,Himmel,Natur,Freund,picture,picture,picture,word,word,word,no,no,no,yes,no,no,2039367,2042677
12,EC_subj_obj,pokemon,7,4_mittel.png,negative,control,2141.png,picture,2141.png,9006.png,9182.png,Betrug,Mord,Horror,picture,picture,picture,word,word,word,no,no,no,no,no,yes,2043717,2050250
12,EC_subj_obj,pokemon,8,15_mittel.png,positive,critical,Musik,word,1440.png,2150.png,2311.png,Romantik,Spaß,Musik,picture,picture,picture,word,word,word,no,no,no,no,no,no,2051290,2055405
12,EC_subj_obj,pokemon,9,9_mittel.png,neutral,filler,Lampe,word,neu7830.png,neu7640.png,neu7490.png,Glas,Lampe,Schrank,picture,picture,picture,word,word,word,no,no,no,no,no,no,2056445,2057770
12,EC_subj_obj,pokemon,10,23_mittel.png,neutral,filler,Bein,word,neu5740.png,neu5510.png,neu7640.png,Knopf,Taste,Bein,picture,picture,picture,word,word,word,no,no,no,no,yes,no,2058810,2060850
12,EC_subj_obj,pokemon,11,40_mittel.png,negative,critical,Angst,word,3160.png,2750.png,9432.png,Neid,Angst,Absturz,picture,picture,picture,word,word,word,no,no,no,no,no,no,2061890,2064102
12,EC_subj_obj,pokemon,12,18_mittel.png,negative,critical,6242.png,picture,9432.png,6242.png,6555.png,Abscheu,Teufel,Tod,picture,picture,picture,word,word,word,no,no,no,no,yes,no,2065151,2068409
12,EC_subj_obj,pokemon,13,37_mittel.png,negative,critical,Gift,word,9102.png,6530.png,9404.png,Sucht,Gift,Unglück,picture,picture,picture,word,word,word,no,no,no,yes,no,no,2069449,2072779
12,EC_subj_obj,pokemon,14,39_mittel.png,negative,critical,6020.png,picture,6020.png,9041.png,9920.png,Pest,Kälte,Abscheu,picture,picture,picture,word,word,word,no,no,no,yes,no,no,2073819,2077093
12,EC_subj_obj,pokemon,15,11_mittel.png,positive,critical,Meer,word,7502.png,7580.png,2080.png,Frieden,Meer,Wiese,picture,picture,picture,word,word,word,no,no,no,no,no,no,2078133,2080706
