subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
58,12,a,EC_subj_obj,nonword,0,tafta,none,filler,9,2508313,2514592
58,12,a,EC_subj_obj,nonword,1,parlic,none,filler,8,2515624,2520380
58,12,a,EC_subj_obj,nonword,2,pubio,negative,critical,9,2521412,2525428
58,12,a,EC_subj_obj,nonword,3,altine,negative,control,9,2526460,2529287
58,12,a,EC_subj_obj,nonword,4,lobee,positive,critical,12,2530319,2535537
58,12,a,EC_subj_obj,nonword,5,roosle,positive,critical,5,2536569,2540809
58,12,a,EC_subj_obj,nonword,6,seloom,none,filler,6,2541841,2544236
58,12,a,EC_subj_obj,nonword,7,coskie,negative,critical,7,2545268,2546695
58,12,a,EC_subj_obj,nonword,8,tavoo,negative,critical,8,2547726,2549610
58,12,a,EC_subj_obj,nonword,9,makan,none,filler,9,2550641,2552360
58,12,a,EC_subj_obj,nonword,10,avouco,none,filler,9,2553391,2554141
58,12,a,EC_subj_obj,nonword,11,trelle,positive,control,9,2555172,2556056
58,12,a,EC_subj_obj,nonword,12,zillie,positive,critical,9,2557088,2557774
58,12,a,EC_subj_obj,nonword,13,hesire,none,filler,6,2558805,2563246
58,12,a,EC_subj_obj,nonword,14,babit,negative,critical,6,2564277,2565215
58,12,a,EC_subj_obj,nonword,15,naptor,positive,critical,6,2566246,2567081
