subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
78,EC_subj_obj,pokemon,0,22_mittel.png,neutral,filler,Wand,word,neu5740.png,neu2372.png,neu7187.png,Glas,Wand,Bein,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1925266,1930718
78,EC_subj_obj,pokemon,1,18_mittel.png,neutral,filler,Linie,word,neu7004.png,neu7187.png,neu7830.png,Linie,Sessel,Bein,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1931758,1935444
78,EC_subj_obj,pokemon,2,24_mittel.png,neutral,filler,Wand,word,neu2575.png,neu5395.png,neu7830.png,Kreis,Bein,Wand,picture,picture,picture,word,word,word,no,no,no,no,no,no,1936484,1939273
78,EC_subj_obj,pokemon,3,40_mittel.png,positive,critical,Sommer,word,2208.png,7502.png,2550.png,Spaß,Sommer,Kuss,picture,picture,picture,word,word,word,no,no,no,no,yes,no,1940313,1942866
78,EC_subj_obj,pokemon,4,16_mittel.png,positive,critical,7330.png,picture,8420.png,7330.png,2791.png,Geschenk,Sonne,Mutter,picture,picture,picture,word,word,word,no,no,no,no,no,no,1943912,1946559
78,EC_subj_obj,pokemon,5,2_mittel.png,neutral,filler,neu7820.png,picture,neu7820.png,neu2575.png,neu5731.png,Dach,Bein,Klinke,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1947598,1950831
78,EC_subj_obj,pokemon,6,39_mittel.png,negative,critical,9180.png,picture,2276.png,9180.png,9000.png,Folter,Finsternis,Frust,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1951870,1955194
78,EC_subj_obj,pokemon,7,4_mittel.png,neutral,filler,Hand,word,neu5395.png,neu7820.png,neu5740.png,Hand,Sessel,Wand,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1956233,1959739
78,EC_subj_obj,pokemon,8,23_mittel.png,negative,control,6838.png,picture,2750.png,6838.png,9331.png,Neid,Wahnsinn,Teufel,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1960779,1964001
78,EC_subj_obj,pokemon,9,10_mittel.png,negative,critical,6838.png,picture,6838.png,9330.png,2276.png,Eiter,Not,Angst,picture,picture,picture,word,word,word,no,no,no,no,no,no,1965042,1967224
78,EC_subj_obj,pokemon,10,25_mittel.png,positive,critical,7230.png,picture,5629.png,5910.png,7230.png,Brief,Romantik,Glück,picture,picture,picture,word,word,word,no,no,no,no,no,no,1968265,1972379
78,EC_subj_obj,pokemon,11,9_mittel.png,neutral,filler,neu5395.png,picture,neu2635.png,neu7004.png,neu5395.png,Klinke,Knopf,Glas,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1973419,1976127
78,EC_subj_obj,pokemon,12,15_mittel.png,positive,critical,Paradies,word,2071.png,1650.png,8190.png,Paradies,Brief,Sonne,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1977175,1980036
78,EC_subj_obj,pokemon,13,11_mittel.png,negative,critical,Horror,word,9007.png,8485.png,9630.png,Horror,Not,Hass,picture,picture,picture,word,word,word,no,no,no,no,no,no,1981076,1983584
78,EC_subj_obj,pokemon,14,5_mittel.png,negative,critical,Kälte,word,9330.png,9430.png,9561.png,Henker,Wahnsinn,Kälte,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1984623,1988437
78,EC_subj_obj,pokemon,15,37_mittel.png,positive,control,Freund,word,8470.png,1650.png,5460.png,Freund,Natur,Strand,picture,picture,picture,word,word,word,no,no,no,yes,no,no,1989476,1992158
