subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
30,1,a,EC_only,nonword,0,hesire,none,filler,16,1304105,1307028
30,1,a,EC_only,nonword,1,seloom,positive,critical,11,1308060,1310324
30,1,a,EC_only,nonword,2,roosle,none,filler,13,1311357,1313594
30,1,a,EC_only,nonword,3,coskie,none,filler,8,1314626,1317352
30,1,a,EC_only,nonword,4,pubio,positive,critical,12,1318384,1319836
30,1,a,EC_only,nonword,5,parlic,negative,critical,13,1320868,1322277
30,1,a,EC_only,nonword,6,altine,none,filler,10,1323309,1325790
30,1,a,EC_only,nonword,7,makan,negative,critical,7,1326822,1328250
30,1,a,EC_only,nonword,8,naptor,none,filler,7,1329281,1333155
30,1,a,EC_only,nonword,9,tavoo,negative,critical,12,1334187,1336158
30,1,a,EC_only,nonword,10,babit,positive,critical,12,1337190,1338796
30,1,a,EC_only,nonword,11,tafta,positive,critical,9,1339828,1343541
30,1,a,EC_only,nonword,12,trelle,none,filler,13,1344572,1346230
30,1,a,EC_only,nonword,13,lobee,positive,control,14,1347262,1348377
30,1,a,EC_only,nonword,14,zillie,negative,control,14,1349408,1350394
30,1,a,EC_only,nonword,15,avouco,negative,critical,16,1351427,1353729
