subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
99,EC_only,nonword,0,parlic,positive,control,Meer,word,7470.png,8420.png,1710.png,Himmel,Fete,Meer,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1755291,1763167
99,EC_only,nonword,1,tavoo,neutral,filler,Linie,word,neu7004.png,neu5740.png,neu7080.png,Knopf,Taste,Linie,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1764208,1770346
99,EC_only,nonword,2,seloom,neutral,filler,neu5740.png,picture,neu7090.png,neu7080.png,neu5740.png,Kreis,Glas,Taste,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1771386,1774527
99,EC_only,nonword,3,babit,positive,critical,7350.png,picture,7350.png,5831.png,2550.png,Geburt,Lachen,Lob,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1775568,1779886
99,EC_only,nonword,4,avouco,negative,critical,9342.png,picture,9180.png,9342.png,9421.png,Wahnsinn,Betrug,Sucht,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1780926,1783781
99,EC_only,nonword,5,zillie,neutral,filler,Dach,word,neu7830.png,neu5395.png,neu7004.png,Sessel,Kreis,Dach,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1784825,1788420
99,EC_only,nonword,6,roosle,negative,critical,1525.png,picture,9006.png,2710.png,1525.png,Ekel,Henker,Pech,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1789459,1798614
99,EC_only,nonword,7,hesire,neutral,filler,Sessel,word,neu2575.png,neu2580.png,neu7004.png,Klinke,Sessel,Knopf,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1799654,1803142
99,EC_only,nonword,8,tafta,negative,critical,Unfall,word,6831.png,6311.png,9432.png,Pech,Unfall,Ärger,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1804181,1808636
99,EC_only,nonword,9,trelle,neutral,filler,Sessel,word,neu7004.png,neu5740.png,neu2580.png,Glas,Taste,Sessel,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1809676,1811822
99,EC_only,nonword,10,naptor,negative,control,2053.png,picture,2141.png,9182.png,2053.png,Neid,Absturz,Tyrann,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1812861,1817287
99,EC_only,nonword,11,altine,positive,critical,Liebe,word,7580.png,2058.png,2791.png,Liebe,Licht,Kunst,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1818327,1822784
99,EC_only,nonword,12,pubio,neutral,filler,Klinke,word,neu7830.png,neu5395.png,neu7004.png,Klinke,Sessel,Lampe,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1823834,1828125
99,EC_only,nonword,13,makan,positive,critical,Familie,word,2791.png,4220.png,8200.png,Scherz,Familie,Kunst,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1829165,1831814
99,EC_only,nonword,14,lobee,positive,critical,1463.png,picture,5994.png,1463.png,2057.png,Freund,Blume,Spaß,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1832855,1836428
99,EC_only,nonword,15,coskie,negative,critical,Gewalt,word,6838.png,9340.png,3160.png,Ärger,Gewalt,Frust,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1837467,1840317
