subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
109,1,a,EC_only,nonword,0,tavoo,negative,critical,12,1535553,1545871
109,1,a,EC_only,nonword,1,tafta,positive,critical,7,1546904,1553363
109,1,a,EC_only,nonword,2,avouco,negative,critical,9,1554396,1560059
109,1,a,EC_only,nonword,3,altine,none,filler,5,1561091,1564476
109,1,a,EC_only,nonword,4,seloom,positive,critical,13,1565508,1571428
109,1,a,EC_only,nonword,5,lobee,positive,control,3,1572461,1578205
109,1,a,EC_only,nonword,6,naptor,none,filler,14,1579237,1582721
109,1,a,EC_only,nonword,7,trelle,none,filler,12,1583753,1586932
109,1,a,EC_only,nonword,8,makan,negative,critical,7,1587963,1592661
109,1,a,EC_only,nonword,9,parlic,negative,critical,6,1593692,1596183
109,1,a,EC_only,nonword,10,pubio,positive,critical,5,1597214,1600945
109,1,a,EC_only,nonword,11,zillie,negative,control,4,1601977,1605932
109,1,a,EC_only,nonword,12,babit,positive,critical,13,1606964,1612868
109,1,a,EC_only,nonword,13,roosle,none,filler,6,1613900,1618781
109,1,a,EC_only,nonword,14,hesire,none,filler,8,1619813,1625116
109,1,a,EC_only,nonword,15,coskie,none,filler,14,1626148,1631280
