subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
98,26,a,EC_subj_obj,pokemon,0,10_mittel.png,negative,control,8,2407193,2414420
98,26,a,EC_subj_obj,pokemon,1,37_mittel.png,negative,critical,10,2415452,2418254
98,26,a,EC_subj_obj,pokemon,2,4_mittel.png,none,filler,10,2419286,2423700
98,26,a,EC_subj_obj,pokemon,3,2_mittel.png,none,filler,10,2424732,2428971
98,26,a,EC_subj_obj,pokemon,4,5_mittel.png,negative,critical,9,2430004,2433257
98,26,a,EC_subj_obj,pokemon,5,16_mittel.png,positive,critical,10,2434290,2437183
98,26,a,EC_subj_obj,pokemon,6,40_mittel.png,none,filler,10,2438215,2442217
98,26,a,EC_subj_obj,pokemon,7,18_mittel.png,none,filler,7,2443249,2445603
98,26,a,EC_subj_obj,pokemon,8,9_mittel.png,none,filler,10,2446634,2449639
98,26,a,EC_subj_obj,pokemon,9,22_mittel.png,none,filler,12,2450671,2456492
98,26,a,EC_subj_obj,pokemon,10,24_mittel.png,positive,control,10,2457525,2460998
98,26,a,EC_subj_obj,pokemon,11,25_mittel.png,negative,critical,7,2462029,2465125
98,26,a,EC_subj_obj,pokemon,12,39_mittel.png,positive,critical,10,2466157,2467973
98,26,a,EC_subj_obj,pokemon,13,15_mittel.png,positive,critical,13,2469005,2471471
98,26,a,EC_subj_obj,pokemon,14,11_mittel.png,negative,critical,14,2472503,2475596
98,26,a,EC_subj_obj,pokemon,15,23_mittel.png,positive,critical,10,2476628,2479279
