subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
7,25,a,EC_only,pokemon,0,37_mittel.png,negative,critical,1,1334173,1339794
7,25,a,EC_only,pokemon,1,5_mittel.png,negative,control,2,1340826,1343986
7,25,a,EC_only,pokemon,2,2_mittel.png,negative,critical,8,1345017,1349009
7,25,a,EC_only,pokemon,3,4_mittel.png,positive,critical,9,1350041,1352190
7,25,a,EC_only,pokemon,4,25_mittel.png,positive,critical,8,1353225,1356109
7,25,a,EC_only,pokemon,5,16_mittel.png,negative,critical,4,1357141,1360008
7,25,a,EC_only,pokemon,6,18_mittel.png,none,filler,6,1361040,1365854
7,25,a,EC_only,pokemon,7,39_mittel.png,positive,control,6,1366886,1370198
7,25,a,EC_only,pokemon,8,9_mittel.png,none,filler,10,1371230,1374908
7,25,a,EC_only,pokemon,9,22_mittel.png,none,filler,7,1375940,1378420
7,25,a,EC_only,pokemon,10,11_mittel.png,negative,critical,5,1379453,1382384
7,25,a,EC_only,pokemon,11,15_mittel.png,positive,critical,9,1383415,1387916
7,25,a,EC_only,pokemon,12,10_mittel.png,none,filler,4,1388948,1391075
7,25,a,EC_only,pokemon,13,23_mittel.png,none,filler,2,1392107,1393964
7,25,a,EC_only,pokemon,14,40_mittel.png,none,filler,7,1394995,1397294
7,25,a,EC_only,pokemon,15,24_mittel.png,positive,critical,9,1398326,1401022
