subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
57,29,a,EC_only,pokemon,0,10_mittel.png,none,filler,no,no,yes,no,1575777,1587340
57,29,a,EC_only,pokemon,1,23_mittel.png,none,filler,no,no,yes,no,1588373,1590826
57,29,a,EC_only,pokemon,2,16_mittel.png,positive,critical,no,no,yes,no,1591859,1594139
57,29,a,EC_only,pokemon,3,37_mittel.png,positive,critical,no,no,yes,no,1595172,1597989
57,29,a,EC_only,pokemon,4,2_mittel.png,negative,critical,no,no,yes,no,1599023,1600435
57,29,a,EC_only,pokemon,5,24_mittel.png,none,filler,no,no,no,yes,1601468,1604125
57,29,a,EC_only,pokemon,6,15_mittel.png,none,filler,no,no,no,yes,1605158,1608103
57,29,a,EC_only,pokemon,7,25_mittel.png,none,filler,no,no,yes,no,1609135,1611340
57,29,a,EC_only,pokemon,8,5_mittel.png,negative,critical,no,no,yes,no,1612380,1613742
57,29,a,EC_only,pokemon,9,18_mittel.png,negative,control,no,yes,no,no,1614774,1621536
57,29,a,EC_only,pokemon,10,9_mittel.png,negative,critical,no,no,yes,no,1622569,1624376
57,29,a,EC_only,pokemon,11,40_mittel.png,positive,critical,no,no,yes,no,1625408,1627320
57,29,a,EC_only,pokemon,12,11_mittel.png,none,filler,no,no,yes,no,1628353,1629641
57,29,a,EC_only,pokemon,13,4_mittel.png,positive,control,yes,no,no,no,1630674,1633600
57,29,a,EC_only,pokemon,14,39_mittel.png,positive,critical,no,no,yes,no,1634633,1636408
57,29,a,EC_only,pokemon,15,22_mittel.png,negative,critical,no,no,yes,no,1637441,1638724
