subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
119,29,a,EC_only,pokemon,0,24_mittel.png,none,filler,yes,no,no,no,2007065,2040735
119,29,a,EC_only,pokemon,1,16_mittel.png,positive,critical,no,no,yes,no,2041768,2054193
119,29,a,EC_only,pokemon,2,11_mittel.png,none,filler,no,no,yes,no,2055228,2056736
119,29,a,EC_only,pokemon,3,2_mittel.png,negative,critical,no,no,yes,no,2057769,2061422
119,29,a,EC_only,pokemon,4,37_mittel.png,positive,critical,no,no,yes,no,2062456,2063297
119,29,a,EC_only,pokemon,5,10_mittel.png,none,filler,no,no,yes,no,2064330,2065784
119,29,a,EC_only,pokemon,6,22_mittel.png,negative,critical,no,no,yes,no,2066817,2067532
119,29,a,EC_only,pokemon,7,4_mittel.png,positive,control,no,yes,no,no,2068565,2073298
119,29,a,EC_only,pokemon,8,9_mittel.png,negative,critical,no,no,yes,no,2074340,2075612
119,29,a,EC_only,pokemon,9,18_mittel.png,negative,control,no,yes,no,no,2076646,2080115
119,29,a,EC_only,pokemon,10,40_mittel.png,positive,critical,no,no,yes,no,2081149,2082546
119,29,a,EC_only,pokemon,11,15_mittel.png,none,filler,no,no,no,yes,2083579,2085373
119,29,a,EC_only,pokemon,12,25_mittel.png,none,filler,no,no,yes,no,2086406,2087658
119,29,a,EC_only,pokemon,13,5_mittel.png,negative,critical,no,no,yes,no,2088691,2089432
119,29,a,EC_only,pokemon,14,39_mittel.png,positive,critical,no,no,yes,no,2090464,2091899
119,29,a,EC_only,pokemon,15,23_mittel.png,none,filler,no,no,yes,no,2092932,2093675
