subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
107,23,b,EC_subj_obj,pokemon,0,16_mittel.png,none,filler,9,2042312,2046924
107,23,b,EC_subj_obj,pokemon,1,10_mittel.png,none,filler,10,2047956,2053099
107,23,b,EC_subj_obj,pokemon,2,11_mittel.png,positive,critical,17,2054131,2056764
107,23,b,EC_subj_obj,pokemon,3,23_mittel.png,positive,critical,12,2057800,2059714
107,23,b,EC_subj_obj,pokemon,4,24_mittel.png,none,filler,7,2060745,2063053
107,23,b,EC_subj_obj,pokemon,5,25_mittel.png,negative,critical,13,2064085,2066036
107,23,b,EC_subj_obj,pokemon,6,40_mittel.png,positive,critical,10,2067067,2068714
107,23,b,EC_subj_obj,pokemon,7,18_mittel.png,positive,control,10,2069745,2072618
107,23,b,EC_subj_obj,pokemon,8,2_mittel.png,negative,critical,14,2073650,2075248
107,23,b,EC_subj_obj,pokemon,9,15_mittel.png,positive,critical,7,2076279,2078707
107,23,b,EC_subj_obj,pokemon,10,4_mittel.png,none,filler,17,2079738,2081653
107,23,b,EC_subj_obj,pokemon,11,37_mittel.png,none,filler,12,2082685,2085383
107,23,b,EC_subj_obj,pokemon,12,39_mittel.png,none,filler,6,2086414,2088431
107,23,b,EC_subj_obj,pokemon,13,9_mittel.png,negative,control,5,2089463,2093438
107,23,b,EC_subj_obj,pokemon,14,5_mittel.png,negative,critical,7,2094469,2096830
107,23,b,EC_subj_obj,pokemon,15,22_mittel.png,negative,critical,8,2097862,2100018
