subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
67,EC_subj_obj,nonword,0,parlic,negative,critical,6570.1.png,picture,6570.1.png,9220.png,9421.png,Hass,Pest,Schmerz,picture,picture,picture,word,word,word,no,no,no,no,no,no,2793129,2800394
67,EC_subj_obj,nonword,1,makan,neutral,filler,Knopf,word,neu7550.png,neu2220.png,neu1616.png,Dach,Knopf,Taste,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2801434,2806084
67,EC_subj_obj,nonword,2,coskie,positive,control,1710.png,picture,4606.png,1440.png,1710.png,Mutter,Liebe,Freund,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2807125,2813468
67,EC_subj_obj,nonword,3,naptor,neutral,filler,neu7090.png,picture,neu2635.png,neu2220.png,neu7090.png,Bein,Lampe,Linie,picture,picture,picture,word,word,word,no,no,no,no,no,no,2814508,2822388
67,EC_subj_obj,nonword,4,roosle,negative,critical,9435.png,picture,9421.png,2053.png,9435.png,Angst,Folter,Gewalt,picture,picture,picture,word,word,word,no,no,yes,no,no,no,2823428,2830209
67,EC_subj_obj,nonword,5,tafta,neutral,filler,Bein,word,neu7090.png,neu2635.png,neu7000.png,Linie,Glas,Bein,picture,picture,picture,word,word,word,no,no,no,no,no,yes,2831254,2837213
67,EC_subj_obj,nonword,6,hesire,positive,critical,2070.png,picture,1650.png,2070.png,5629.png,Blume,Bücher,Strand,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2838252,2845317
67,EC_subj_obj,nonword,7,lobee,negative,control,Teufel,word,9500.png,2750.png,9340.png,Sucht,Teufel,Stress,picture,picture,picture,word,word,word,no,no,no,no,no,no,2846357,2856070
67,EC_subj_obj,nonword,8,babit,negative,critical,Mord,word,6020.png,9561.png,1525.png,Mord,Angst,Schmerz,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2857109,2864251
67,EC_subj_obj,nonword,9,altine,positive,critical,Kinder,word,1999.png,2550.png,2311.png,Kinder,Fete,Natur,picture,picture,picture,word,word,word,no,no,yes,no,no,no,2865291,2877517
67,EC_subj_obj,nonword,10,tavoo,neutral,filler,Linie,word,neu5731.png,neu5740.png,neu7000.png,Knopf,Kreis,Linie,picture,picture,picture,word,word,word,no,no,no,yes,no,no,2878556,2889174
67,EC_subj_obj,nonword,11,trelle,negative,critical,Krieg,word,9400.png,2053.png,9000.png,Krieg,Wahnsinn,Henker,picture,picture,picture,word,word,word,no,no,no,no,no,no,2890213,2894954
67,EC_subj_obj,nonword,12,seloom,positive,critical,4220.png,picture,8470.png,7502.png,4220.png,Meer,Wiese,Bücher,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2896002,2902667
67,EC_subj_obj,nonword,13,pubio,neutral,filler,neu2620.png,picture,neu2620.png,neu7000.png,neu1616.png,Lampe,Glas,Kreis,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2903706,2911936
67,EC_subj_obj,nonword,14,avouco,positive,critical,Urlaub,word,7230.png,8370.png,5629.png,Urlaub,Geburt,Strand,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2912976,2918685
67,EC_subj_obj,nonword,15,zillie,neutral,filler,neu1616.png,picture,neu2620.png,neu7000.png,neu1616.png,Wand,Bein,Knopf,picture,picture,picture,word,word,word,no,no,no,no,no,no,2919725,2924189
