subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
72,EC_subj_obj,nonword,0,makan,neutral,filler,neu7820.png,picture,neu7490.png,neu7233.png,neu7820.png,Tuch,Sessel,Taste,picture,picture,picture,word,word,word,no,no,no,yes,no,no,2130989,2137854
72,EC_subj_obj,nonword,1,tafta,positive,critical,5460.png,picture,4606.png,5594.png,5460.png,Himmel,Spaß,Lachen,picture,picture,picture,word,word,word,no,no,no,no,no,yes,2138894,2142283
72,EC_subj_obj,nonword,2,naptor,neutral,filler,neu7490.png,picture,neu2220.png,neu7490.png,neu2620.png,Kreis,Tuch,Wand,picture,picture,picture,word,word,word,no,no,no,no,no,yes,2143323,2145962
72,EC_subj_obj,nonword,3,babit,negative,critical,Betrug,word,9265.png,9500.png,9180.png,Ekel,Betrug,Tyrann,picture,picture,picture,word,word,word,no,no,no,yes,no,no,2147002,2149813
72,EC_subj_obj,nonword,4,roosle,neutral,filler,Wand,word,neu7090.png,neu7830.png,neu2580.png,Taste,Sessel,Wand,picture,picture,picture,word,word,word,no,no,no,no,yes,no,2150854,2153418
72,EC_subj_obj,nonword,5,avouco,negative,control,6242.png,picture,6831.png,9830.png,6242.png,Krieg,Ekel,Folter,picture,picture,picture,word,word,word,no,no,no,no,no,no,2154469,2160981
72,EC_subj_obj,nonword,6,hesire,neutral,filler,Klinke,word,neu5740.png,neu5395.png,neu2620.png,Lampe,Klinke,Wand,picture,picture,picture,word,word,word,no,no,no,no,no,yes,2162021,2165853
72,EC_subj_obj,nonword,7,parlic,positive,critical,Witz,word,5629.png,2311.png,8420.png,Himmel,Witz,Frieden,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2166893,2169869
72,EC_subj_obj,nonword,8,coskie,positive,critical,2070.png,picture,2070.png,2050.png,2057.png,Geburt,Kinder,Himmel,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2170909,2181877
72,EC_subj_obj,nonword,9,tavoo,negative,critical,Abscheu,word,6838.png,9220.png,9404.png,Hektik,Abscheu,Angst,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2182918,2190656
72,EC_subj_obj,nonword,10,altine,negative,critical,9340.png,picture,9432.png,9007.png,9340.png,Frust,Abgrund,Hass,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2191696,2195073
72,EC_subj_obj,nonword,11,zillie,neutral,filler,neu7490.png,picture,neu5740.png,neu7820.png,neu7490.png,Tuch,Sessel,Linie,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2196112,2200079
72,EC_subj_obj,nonword,12,trelle,neutral,filler,neu7820.png,picture,neu7820.png,neu5740.png,neu7090.png,Linie,Dach,Klinke,picture,picture,picture,word,word,word,no,no,no,no,yes,no,2201119,2207068
72,EC_subj_obj,nonword,13,pubio,positive,control,Paradies,word,8501.png,2050.png,2160.png,Lob,Kinder,Paradies,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2208108,2210772
72,EC_subj_obj,nonword,14,seloom,negative,critical,1525.png,picture,9331.png,9007.png,1525.png,Mord,Kälte,Absturz,picture,picture,picture,word,word,word,no,no,no,no,no,yes,2211821,2216879
72,EC_subj_obj,nonword,15,lobee,positive,critical,Strand,word,5594.png,7350.png,4220.png,Bücher,Strand,Mutter,picture,picture,picture,word,word,word,no,no,yes,no,no,no,2217918,2220065
