subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
63,13,a,EC_subj_obj,nonword,0,hesire,negative,critical,yes,no,no,no,2343053,2350720
63,13,a,EC_subj_obj,nonword,1,coskie,positive,critical,no,no,yes,no,2351753,2361490
63,13,a,EC_subj_obj,nonword,2,altine,positive,critical,no,no,no,yes,2362526,2366321
63,13,a,EC_subj_obj,nonword,3,pubio,positive,critical,no,no,yes,no,2367354,2369728
63,13,a,EC_subj_obj,nonword,4,tavoo,negative,control,no,yes,no,no,2370762,2373714
63,13,a,EC_subj_obj,nonword,5,lobee,none,filler,yes,no,no,no,2374747,2382662
63,13,a,EC_subj_obj,nonword,6,trelle,none,filler,no,yes,no,no,2383695,2386221
63,13,a,EC_subj_obj,nonword,7,naptor,none,filler,no,no,no,yes,2387253,2390997
63,13,a,EC_subj_obj,nonword,8,babit,positive,critical,yes,no,no,no,2392029,2397139
63,13,a,EC_subj_obj,nonword,9,parlic,none,filler,no,no,yes,no,2398171,2399818
63,13,a,EC_subj_obj,nonword,10,zillie,none,filler,no,no,yes,no,2400859,2412968
63,13,a,EC_subj_obj,nonword,11,roosle,negative,critical,no,yes,no,no,2414001,2416027
63,13,a,EC_subj_obj,nonword,12,makan,negative,critical,no,no,yes,no,2417060,2418671
63,13,a,EC_subj_obj,nonword,13,avouco,none,filler,no,no,no,yes,2419704,2422133
63,13,a,EC_subj_obj,nonword,14,seloom,positive,control,no,no,no,yes,2423165,2430925
63,13,a,EC_subj_obj,nonword,15,tafta,negative,critical,no,no,yes,no,2431958,2433398
