subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
50,12,a,EC_only,nonword,0,roosle,positive,critical,no,no,yes,no,1433750,1439036
50,12,a,EC_only,nonword,1,coskie,negative,critical,no,no,yes,no,1440070,1441160
50,12,a,EC_only,nonword,2,lobee,positive,critical,no,no,yes,no,1442193,1443095
50,12,a,EC_only,nonword,3,seloom,none,filler,no,no,yes,no,1444128,1444885
50,12,a,EC_only,nonword,4,pubio,negative,critical,no,no,yes,no,1445918,1446533
50,12,a,EC_only,nonword,5,trelle,positive,control,yes,no,no,no,1447566,1451627
50,12,a,EC_only,nonword,6,babit,negative,critical,no,no,yes,no,1452674,1454428
50,12,a,EC_only,nonword,7,avouco,none,filler,no,no,no,yes,1455462,1457559
50,12,a,EC_only,nonword,8,makan,none,filler,no,yes,no,no,1458591,1460363
50,12,a,EC_only,nonword,9,tavoo,negative,critical,no,no,yes,no,1461396,1462663
50,12,a,EC_only,nonword,10,naptor,positive,critical,no,no,yes,no,1463696,1464634
50,12,a,EC_only,nonword,11,altine,negative,control,no,yes,no,no,1465666,1468925
50,12,a,EC_only,nonword,12,tafta,none,filler,no,no,yes,no,1469957,1471299
50,12,a,EC_only,nonword,13,hesire,none,filler,no,yes,no,no,1472332,1474056
50,12,a,EC_only,nonword,14,zillie,positive,critical,no,no,yes,no,1475088,1476313
50,12,a,EC_only,nonword,15,parlic,none,filler,no,no,no,yes,1477346,1479995
