ParticipantNumber	CS	US	Length	TrialNr	maskTurnsPre	maskTurnsPost	Answer	correctAnswer	computerName	timeStamp
10	29.png	neu9.wav	170	1	180	90	29.png	1	methexp32	2017-07-14_10.45.39.513000
10	50.png	neu5.wav	158	2	90	180	02.png	0	methexp32	2017-07-14_10.45.39.513000
10	72.png	n13.wav	153	3	180	270	99.png	0	methexp32	2017-07-14_10.45.39.513000
10	67.png	n50.wav	153	4	0	270	02.png	0	methexp32	2017-07-14_10.45.39.513000
10	77.png	p22.wav	153	5	0	270	02.png	0	methexp32	2017-07-14_10.45.39.513000
10	72.png	n50.wav	153	6	90	270	02.png	0	methexp32	2017-07-14_10.45.39.513000
10	14.png	p89.wav	153	7	0	90	02.png	0	methexp32	2017-07-14_10.45.39.513000
10	12.png	p45.wav	153	8	180	270	99.png	0	methexp32	2017-07-14_10.45.39.513000
10	12.png	p53.wav	153	9	0	270	99.png	0	methexp32	2017-07-14_10.45.39.513000
10	16.png	n14.wav	153	10	90	0	02.png	0	methexp32	2017-07-14_10.45.39.513000
10	20.png	n46.wav	153	11	270	0	99.png	0	methexp32	2017-07-14_10.45.39.513000
10	29.png	neu8.wav	170	12	180	270	29.png	1	methexp32	2017-07-14_10.45.39.513000
10	02.png	p36.wav	153	13	270	90	43.png	0	methexp32	2017-07-14_10.45.39.513000
10	43.png	n11.wav	153	14	90	0	02.png	0	methexp32	2017-07-14_10.45.39.513000
10	70.png	n25.wav	153	15	0	270	02.png	0	methexp32	2017-07-14_10.45.39.513000
10	70.png	n45.wav	153	16	90	180	72.png	0	methexp32	2017-07-14_10.45.39.513000
10	81.png	p52.wav	153	17	180	0	81.png	1	methexp32	2017-07-14_10.45.39.513000
10	68.png	p45.wav	153	18	90	0	68.png	1	methexp32	2017-07-14_10.45.39.513000
10	43.png	n45.wav	153	19	270	90	02.png	0	methexp32	2017-07-14_10.45.39.513000
10	68.png	p73.wav	153	20	90	0	68.png	1	methexp32	2017-07-14_10.45.39.513000
10	99.png	n45.wav	153	21	180	270	43.png	0	methexp32	2017-07-14_10.45.39.513000
10	14.png	p52.wav	153	22	0	90	02.png	0	methexp32	2017-07-14_10.45.39.513000
10	99.png	n40.wav	153	23	0	270	43.png	0	methexp32	2017-07-14_10.45.39.513000
