ParticipantNumber	CS	US	Length	TrialNr	maskTurnsPre	maskTurnsPost	Answer	correctAnswer	computerName	timeStamp
28	81.png	n50.wav	153	1	0	90	39.png	0	methexp32	2017-07-20_11.16.39.763000
28	20.png	p89.wav	153	2	180	270	20.png	1	methexp32	2017-07-20_11.16.39.763000
28	29.png	neu6.wav	158	3	90	0	29.png	1	methexp32	2017-07-20_11.16.39.763000
28	98.png	p89.wav	153	4	270	90	98.png	1	methexp32	2017-07-20_11.16.39.763000
28	13.png	n11.wav	153	5	180	0	14.png	0	methexp32	2017-07-20_11.16.39.763000
28	16.png	p23.wav	153	6	180	0	16.png	1	methexp32	2017-07-20_11.16.39.763000
28	12.png	n30.wav	153	7	90	270	99.png	0	methexp32	2017-07-20_11.16.39.763000
28	16.png	p22.wav	153	8	90	270	16.png	1	methexp32	2017-07-20_11.16.39.763000
28	43.png	p52.wav	153	9	90	270	20.png	0	methexp32	2017-07-20_11.16.39.763000
28	72.png	p22.wav	153	10	180	270	99.png	0	methexp32	2017-07-20_11.16.39.763000
28	81.png	n45.wav	153	11	180	90	77.png	0	methexp32	2017-07-20_11.16.39.763000
28	81.png	n13.wav	153	12	0	180	98.png	0	methexp32	2017-07-20_11.16.39.763000
28	12.png	n14.wav	153	13	0	90	29.png	0	methexp32	2017-07-20_11.16.39.763000
28	98.png	p53.wav	153	14	90	0	39.png	0	methexp32	2017-07-20_11.16.39.763000
28	70.png	n30.wav	153	15	270	90	16.png	0	methexp32	2017-07-20_11.16.39.763000
28	16.png	p53.wav	153	16	0	180	29.png	0	methexp32	2017-07-20_11.16.39.763000
28	81.png	n40.wav	153	17	90	270	98.png	0	methexp32	2017-07-20_11.16.39.763000
28	29.png	neu3.wav	158	18	0	90	70.png	0	methexp32	2017-07-20_11.16.39.763000
28	39.png	n50.wav	153	19	180	270	98.png	0	methexp32	2017-07-20_11.16.39.763000
28	77.png	n40.wav	153	20	180	90	77.png	1	methexp32	2017-07-20_11.16.39.763000
28	16.png	p73.wav	153	21	270	180	77.png	0	methexp32	2017-07-20_11.16.39.763000
28	39.png	n46.wav	153	22	270	180	39.png	1	methexp32	2017-07-20_11.16.39.763000
28	67.png	p23.wav	153	23	90	0	68.png	0	methexp32	2017-07-20_11.16.39.763000
28	02.png	p22.wav	153	24	270	180	70.png	0	methexp32	2017-07-20_11.16.39.763000
28	39.png	n25.wav	153	25	90	270	39.png	1	methexp32	2017-07-20_11.16.39.763000
28	43.png	p91.wav	153	26	180	270	12.png	0	methexp32	2017-07-20_11.16.39.763000
28	50.png	neu8.wav	170	27	270	0	43.png	0	methexp32	2017-07-20_11.16.39.763000
28	13.png	n13.wav	153	28	90	270	39.png	0	methexp32	2017-07-20_11.16.39.763000
28	99.png	n50.wav	153	29	0	180	29.png	0	methexp32	2017-07-20_11.16.39.763000
28	67.png	p45.wav	153	30	180	90	67.png	1	methexp32	2017-07-20_11.16.39.763000
28	12.png	n50.wav	153	31	180	90	39.png	0	methexp32	2017-07-20_11.16.39.763000
28	98.png	p91.wav	153	32	0	270	39.png	0	methexp32	2017-07-20_11.16.39.763000
28	20.png	p23.wav	153	33	270	90	43.png	0	methexp32	2017-07-20_11.16.39.763000
28	29.png	neu2.wav	158	34	0	90	29.png	1	methexp32	2017-07-20_11.16.39.763000
28	68.png	p73.wav	153	35	270	180	77.png	0	methexp32	2017-07-20_11.16.39.763000
28	77.png	n45.wav	153	36	0	90	77.png	1	methexp32	2017-07-20_11.16.39.763000
28	98.png	p21.wav	153	37	90	270	98.png	1	methexp32	2017-07-20_11.16.39.763000
28	72.png	p36.wav	153	38	270	0	39.png	0	methexp32	2017-07-20_11.16.39.763000
28	16.png	p89.wav	153	39	90	180	16.png	1	methexp32	2017-07-20_11.16.39.763000
28	81.png	n11.wav	153	40	90	0	43.png	0	methexp32	2017-07-20_11.16.39.763000
28	20.png	p73.wav	153	41	180	0	13.png	0	methexp32	2017-07-20_11.16.39.763000
28	81.png	n14.wav	153	42	90	180	98.png	0	methexp32	2017-07-20_11.16.39.763000
28	29.png	neu10.wav	158	43	0	180	68.png	0	methexp32	2017-07-20_11.16.39.763000
28	43.png	p36.wav	153	44	0	180	72.png	0	methexp32	2017-07-20_11.16.39.763000
28	43.png	p53.wav	153	45	0	180	16.png	0	methexp32	2017-07-20_11.16.39.763000
28	14.png	n14.wav	153	46	270	180	50.png	0	methexp32	2017-07-20_11.16.39.763000
28	67.png	p73.wav	153	47	270	90	68.png	0	methexp32	2017-07-20_11.16.39.763000
28	13.png	n31.wav	153	48	270	0	70.png	0	methexp32	2017-07-20_11.16.39.763000
28	12.png	n25.wav	153	49	180	0	50.png	0	methexp32	2017-07-20_11.16.39.763000
28	70.png	n40.wav	153	50	0	270	70.png	1	methexp32	2017-07-20_11.16.39.763000
28	67.png	p21.wav	153	51	270	180	02.png	0	methexp32	2017-07-20_11.16.39.763000
28	68.png	p22.wav	153	52	0	270	68.png	1	methexp32	2017-07-20_11.16.39.763000
28	29.png	neu5.wav	158	53	90	0	29.png	1	methexp32	2017-07-20_11.16.39.763000
28	70.png	n45.wav	153	54	270	180	16.png	0	methexp32	2017-07-20_11.16.39.763000
28	13.png	n25.wav	153	55	270	180	20.png	0	methexp32	2017-07-20_11.16.39.763000
28	98.png	p45.wav	153	56	270	90	43.png	0	methexp32	2017-07-20_11.16.39.763000
28	43.png	p73.wav	153	57	0	270	81.png	0	methexp32	2017-07-20_11.16.39.763000
28	02.png	p89.wav	153	58	270	90	12.png	0	methexp32	2017-07-20_11.16.39.763000
28	16.png	p21.wav	153	59	180	270	13.png	0	methexp32	2017-07-20_11.16.39.763000
28	13.png	n50.wav	153	60	180	0	39.png	0	methexp32	2017-07-20_11.16.39.763000
28	50.png	neu6.wav	170	61	0	180	50.png	1	methexp32	2017-07-20_11.16.39.763000
28	81.png	n25.wav	153	62	270	180	43.png	0	methexp32	2017-07-20_11.16.39.763000
28	99.png	n40.wav	153	63	90	270	67.png	0	methexp32	2017-07-20_11.16.39.763000
28	50.png	neu3.wav	170	64	90	180	50.png	1	methexp32	2017-07-20_11.16.39.763000
28	68.png	p36.wav	153	65	270	90	68.png	1	methexp32	2017-07-20_11.16.39.763000
28	12.png	n45.wav	153	66	180	270	72.png	0	methexp32	2017-07-20_11.16.39.763000
28	02.png	p36.wav	153	67	180	90	12.png	0	methexp32	2017-07-20_11.16.39.763000
28	77.png	n31.wav	153	68	90	0	39.png	0	methexp32	2017-07-20_11.16.39.763000
28	50.png	neu2.wav	170	69	270	180	50.png	1	methexp32	2017-07-20_11.16.39.763000
28	29.png	neu8.wav	158	70	270	0	50.png	0	methexp32	2017-07-20_11.16.39.763000
28	14.png	n46.wav	153	71	270	0	20.png	0	methexp32	2017-07-20_11.16.39.763000
28	13.png	n45.wav	153	72	90	270	99.png	0	methexp32	2017-07-20_11.16.39.763000
28	72.png	p89.wav	153	73	0	90	99.png	0	methexp32	2017-07-20_11.16.39.763000
28	68.png	p89.wav	153	74	270	0	68.png	1	methexp32	2017-07-20_11.16.39.763000
28	02.png	p45.wav	153	75	180	270	12.png	0	methexp32	2017-07-20_11.16.39.763000
28	29.png	neu7.wav	158	76	180	90	12.png	0	methexp32	2017-07-20_11.16.39.763000
28	99.png	n13.wav	153	77	270	180	98.png	0	methexp32	2017-07-20_11.16.39.763000
28	02.png	p91.wav	153	78	180	90	98.png	0	methexp32	2017-07-20_11.16.39.763000
28	14.png	n13.wav	153	79	0	270	43.png	0	methexp32	2017-07-20_11.16.39.763000
28	70.png	n14.wav	153	80	0	270	70.png	1	methexp32	2017-07-20_11.16.39.763000
28	43.png	p89.wav	153	81	270	90	29.png	0	methexp32	2017-07-20_11.16.39.763000
28	39.png	n14.wav	153	82	90	0	67.png	0	methexp32	2017-07-20_11.16.39.763000
28	14.png	n45.wav	153	83	270	90	39.png	0	methexp32	2017-07-20_11.16.39.763000
28	02.png	p73.wav	153	84	0	180	02.png	1	methexp32	2017-07-20_11.16.39.763000
