ParticipantNumber	CS	US	Length	TrialNr	maskTurnsPre	maskTurnsPost	Answer	correctAnswer	computerName	timeStamp
9	43.png	n14.wav	153	1	180	0	98.png	0	methexp32	2017-07-13_18.14.54.998000
9	50.png	neu9.wav	170	2	270	180	50.png	1	methexp32	2017-07-13_18.14.54.998000
9	50.png	neu6.wav	170	3	0	90	50.png	1	methexp32	2017-07-13_18.14.54.998000
9	16.png	p22.wav	153	4	180	270	14.png	0	methexp32	2017-07-13_18.14.54.998000
9	50.png	neu7.wav	170	5	0	270	50.png	1	methexp32	2017-07-13_18.14.54.998000
9	43.png	n30.wav	153	6	0	270	81.png	0	methexp32	2017-07-13_18.14.54.998000
9	12.png	p23.wav	153	7	0	90	67.png	0	methexp32	2017-07-13_18.14.54.998000
9	50.png	neu3.wav	170	8	0	90	50.png	1	methexp32	2017-07-13_18.14.54.998000
9	14.png	n45.wav	153	9	0	180	67.png	0	methexp32	2017-07-13_18.14.54.998000
9	14.png	n13.wav	153	10	90	180	13.png	0	methexp32	2017-07-13_18.14.54.998000
9	14.png	n50.wav	153	11	270	90	67.png	0	methexp32	2017-07-13_18.14.54.998000
9	13.png	n31.wav	153	12	270	0	20.png	0	methexp32	2017-07-13_18.14.54.998000
9	14.png	n31.wav	153	13	90	180	98.png	0	methexp32	2017-07-13_18.14.54.998000
9	29.png	neu8.wav	158	14	180	0	29.png	1	methexp32	2017-07-13_18.14.54.998000
9	20.png	p52.wav	153	15	270	180	81.png	0	methexp32	2017-07-13_18.14.54.998000
9	20.png	p45.wav	153	16	180	0	14.png	0	methexp32	2017-07-13_18.14.54.998000
9	98.png	n31.wav	153	17	180	90	99.png	0	methexp32	2017-07-13_18.14.54.998000
9	16.png	p45.wav	153	18	270	0	13.png	0	methexp32	2017-07-13_18.14.54.998000
9	39.png	p22.wav	153	19	180	0	39.png	1	methexp32	2017-07-13_18.14.54.998000
9	50.png	neu2.wav	170	20	180	90	50.png	1	methexp32	2017-07-13_18.14.54.998000
9	02.png	n11.wav	153	21	270	180	67.png	0	methexp32	2017-07-13_18.14.54.998000
9	68.png	n50.wav	153	22	270	90	68.png	1	methexp32	2017-07-13_18.14.54.998000
9	20.png	p91.wav	153	23	0	180	43.png	0	methexp32	2017-07-13_18.14.54.998000
9	77.png	p36.wav	153	24	90	180	81.png	0	methexp32	2017-07-13_18.14.54.998000
9	14.png	n25.wav	153	25	0	270	14.png	1	methexp32	2017-07-13_18.14.54.998000
9	67.png	p73.wav	153	26	0	90	77.png	0	methexp32	2017-07-13_18.14.54.998000
9	39.png	p23.wav	153	27	90	180	43.png	0	methexp32	2017-07-13_18.14.54.998000
9	77.png	p73.wav	153	28	90	180	20.png	0	methexp32	2017-07-13_18.14.54.998000
9	81.png	n45.wav	153	29	180	90	14.png	0	methexp32	2017-07-13_18.14.54.998000
9	98.png	n14.wav	153	30	180	90	68.png	0	methexp32	2017-07-13_18.14.54.998000
9	67.png	p23.wav	153	31	270	0	67.png	1	methexp32	2017-07-13_18.14.54.998000
9	70.png	n46.wav	153	32	270	90	77.png	0	methexp32	2017-07-13_18.14.54.998000
9	50.png	neu4.wav	170	33	270	0	50.png	1	methexp32	2017-07-13_18.14.54.998000
9	39.png	p21.wav	153	34	90	0	43.png	0	methexp32	2017-07-13_18.14.54.998000
9	12.png	p22.wav	153	35	0	90	13.png	0	methexp32	2017-07-13_18.14.54.998000
9	68.png	n25.wav	153	36	180	0	68.png	1	methexp32	2017-07-13_18.14.54.998000
9	39.png	p53.wav	153	37	90	0	29.png	0	methexp32	2017-07-13_18.14.54.998000
9	13.png	n45.wav	153	38	0	180	13.png	1	methexp32	2017-07-13_18.14.54.998000
9	72.png	p52.wav	153	39	270	90	16.png	0	methexp32	2017-07-13_18.14.54.998000
9	13.png	n25.wav	153	40	270	0	50.png	0	methexp32	2017-07-13_18.14.54.998000
9	20.png	p23.wav	153	41	90	270	81.png	0	methexp32	2017-07-13_18.14.54.998000
9	98.png	n45.wav	153	42	0	270	20.png	0	methexp32	2017-07-13_18.14.54.998000
9	02.png	n46.wav	153	43	0	180	02.png	1	methexp32	2017-07-13_18.14.54.998000
9	20.png	p73.wav	153	44	180	270	12.png	0	methexp32	2017-07-13_18.14.54.998000
9	13.png	n14.wav	153	45	0	270	77.png	0	methexp32	2017-07-13_18.14.54.998000
9	14.png	n46.wav	153	46	90	0	39.png	0	methexp32	2017-07-13_18.14.54.998000
9	81.png	n46.wav	153	47	0	90	67.png	0	methexp32	2017-07-13_18.14.54.998000
9	99.png	p53.wav	153	48	270	180	77.png	0	methexp32	2017-07-13_18.14.54.998000
9	29.png	neu6.wav	158	49	0	90	29.png	1	methexp32	2017-07-13_18.14.54.998000
9	77.png	p53.wav	153	50	0	270	98.png	0	methexp32	2017-07-13_18.14.54.998000
9	43.png	n13.wav	153	51	0	270	72.png	0	methexp32	2017-07-13_18.14.54.998000
9	72.png	p53.wav	153	52	270	90	16.png	0	methexp32	2017-07-13_18.14.54.998000
9	39.png	p52.wav	153	53	90	0	39.png	1	methexp32	2017-07-13_18.14.54.998000
9	13.png	n13.wav	153	54	180	270	13.png	1	methexp32	2017-07-13_18.14.54.998000
9	67.png	p22.wav	153	55	0	270	67.png	1	methexp32	2017-07-13_18.14.54.998000
9	29.png	neu7.wav	158	56	90	0	29.png	1	methexp32	2017-07-13_18.14.54.998000
9	70.png	n50.wav	153	57	90	0	77.png	0	methexp32	2017-07-13_18.14.54.998000
9	77.png	p22.wav	153	58	180	0	02.png	0	methexp32	2017-07-13_18.14.54.998000
9	43.png	n11.wav	153	59	270	180	39.png	0	methexp32	2017-07-13_18.14.54.998000
9	39.png	p89.wav	153	60	0	90	70.png	0	methexp32	2017-07-13_18.14.54.998000
9	02.png	n45.wav	153	61	270	90	99.png	0	methexp32	2017-07-13_18.14.54.998000
9	68.png	n46.wav	153	62	270	90	68.png	1	methexp32	2017-07-13_18.14.54.998000
9	13.png	n46.wav	153	63	180	270	50.png	0	methexp32	2017-07-13_18.14.54.998000
9	43.png	n46.wav	153	64	270	0	50.png	0	methexp32	2017-07-13_18.14.54.998000
9	77.png	p21.wav	153	65	90	0	70.png	0	methexp32	2017-07-13_18.14.54.998000
9	99.png	p23.wav	153	66	180	90	50.png	0	methexp32	2017-07-13_18.14.54.998000
9	68.png	n31.wav	153	67	270	90	68.png	1	methexp32	2017-07-13_18.14.54.998000
9	99.png	p36.wav	153	68	0	180	70.png	0	methexp32	2017-07-13_18.14.54.998000
9	81.png	n50.wav	153	69	0	90	98.png	0	methexp32	2017-07-13_18.14.54.998000
9	81.png	n13.wav	153	70	270	180	98.png	0	methexp32	2017-07-13_18.14.54.998000
9	50.png	neu8.wav	170	71	270	180	50.png	1	methexp32	2017-07-13_18.14.54.998000
9	98.png	n50.wav	153	72	180	270	16.png	0	methexp32	2017-07-13_18.14.54.998000
9	02.png	n25.wav	153	73	270	0	77.png	0	methexp32	2017-07-13_18.14.54.998000
9	67.png	p36.wav	153	74	90	0	67.png	1	methexp32	2017-07-13_18.14.54.998000
9	99.png	p21.wav	153	75	270	90	16.png	0	methexp32	2017-07-13_18.14.54.998000
9	13.png	n30.wav	153	76	180	0	81.png	0	methexp32	2017-07-13_18.14.54.998000
9	12.png	p52.wav	153	77	90	0	43.png	0	methexp32	2017-07-13_18.14.54.998000
9	20.png	p89.wav	153	78	0	270	70.png	0	methexp32	2017-07-13_18.14.54.998000
