ParticipantNumber	CS	US	Length	TrialNr	maskTurnsPre	maskTurnsPost	Answer	correctAnswer	computerName	timeStamp
8	99.png	n31.wav	153	1	90	270	20.png	0	methexp32	2017-07-13_17.30.30.483000
8	67.png	n45.wav	153	2	180	90	68.png	0	methexp32	2017-07-13_17.30.30.483000
8	50.png	neu2.wav	158	3	180	270	50.png	1	methexp32	2017-07-13_17.30.30.483000
8	39.png	p36.wav	153	4	0	270	77.png	0	methexp32	2017-07-13_17.30.30.483000
8	16.png	n30.wav	153	5	180	0	13.png	0	methexp32	2017-07-13_17.30.30.483000
8	02.png	n13.wav	153	6	270	0	29.png	0	methexp32	2017-07-13_17.30.30.483000
8	16.png	n40.wav	153	7	0	90	16.png	1	methexp32	2017-07-13_17.30.30.483000
8	20.png	p53.wav	153	8	180	0	39.png	0	methexp32	2017-07-13_17.30.30.483000
8	29.png	neu10.wav	170	9	0	90	29.png	1	methexp32	2017-07-13_17.30.30.483000
8	39.png	p52.wav	153	10	90	270	39.png	1	methexp32	2017-07-13_17.30.30.483000
8	29.png	neu6.wav	170	11	270	90	29.png	1	methexp32	2017-07-13_17.30.30.483000
8	81.png	p23.wav	153	12	90	270	39.png	0	methexp32	2017-07-13_17.30.30.483000
8	99.png	n40.wav	153	13	270	180	39.png	0	methexp32	2017-07-13_17.30.30.483000
8	77.png	n11.wav	153	14	180	90	77.png	1	methexp32	2017-07-13_17.30.30.483000
8	50.png	neu3.wav	158	15	0	90	70.png	0	methexp32	2017-07-13_17.30.30.483000
8	67.png	n50.wav	153	16	180	0	81.png	0	methexp32	2017-07-13_17.30.30.483000
8	16.png	n50.wav	153	17	90	180	39.png	0	methexp32	2017-07-13_17.30.30.483000
8	29.png	neu9.wav	170	18	270	0	29.png	1	methexp32	2017-07-13_17.30.30.483000
8	12.png	n13.wav	153	19	270	90	12.png	1	methexp32	2017-07-13_17.30.30.483000
8	70.png	n46.wav	153	20	180	90	14.png	0	methexp32	2017-07-13_17.30.30.483000
8	81.png	p89.wav	153	21	90	180	81.png	1	methexp32	2017-07-13_17.30.30.483000
8	77.png	n46.wav	153	22	90	0	67.png	0	methexp32	2017-07-13_17.30.30.483000
8	12.png	n40.wav	153	23	270	0	43.png	0	methexp32	2017-07-13_17.30.30.483000
8	72.png	p73.wav	153	24	90	180	12.png	0	methexp32	2017-07-13_17.30.30.483000
8	13.png	n11.wav	153	25	180	0	13.png	1	methexp32	2017-07-13_17.30.30.483000
8	39.png	p45.wav	153	26	180	90	98.png	0	methexp32	2017-07-13_17.30.30.483000
8	67.png	n25.wav	153	27	0	90	67.png	1	methexp32	2017-07-13_17.30.30.483000
8	02.png	n14.wav	153	28	0	180	43.png	0	methexp32	2017-07-13_17.30.30.483000
8	68.png	p73.wav	153	29	90	270	68.png	1	methexp32	2017-07-13_17.30.30.483000
8	12.png	n14.wav	153	30	0	90	12.png	1	methexp32	2017-07-13_17.30.30.483000
8	02.png	n25.wav	153	31	0	270	77.png	0	methexp32	2017-07-13_17.30.30.483000
8	39.png	p53.wav	153	32	90	270	20.png	0	methexp32	2017-07-13_17.30.30.483000
8	13.png	n30.wav	153	33	90	180	13.png	1	methexp32	2017-07-13_17.30.30.483000
8	13.png	n13.wav	153	34	180	90	13.png	1	methexp32	2017-07-13_17.30.30.483000
8	72.png	p52.wav	153	35	180	270	16.png	0	methexp32	2017-07-13_17.30.30.483000
8	14.png	p23.wav	153	36	180	270	39.png	0	methexp32	2017-07-13_17.30.30.483000
8	70.png	n14.wav	153	37	90	270	29.png	0	methexp32	2017-07-13_17.30.30.483000
8	14.png	p73.wav	153	38	180	90	39.png	0	methexp32	2017-07-13_17.30.30.483000
8	02.png	n50.wav	153	39	0	270	98.png	0	methexp32	2017-07-13_17.30.30.483000
8	16.png	n45.wav	153	40	0	270	13.png	0	methexp32	2017-07-13_17.30.30.483000
8	98.png	p91.wav	153	41	270	180	98.png	1	methexp32	2017-07-13_17.30.30.483000
8	81.png	p21.wav	153	42	0	90	50.png	0	methexp32	2017-07-13_17.30.30.483000
8	50.png	neu5.wav	158	43	270	180	50.png	1	methexp32	2017-07-13_17.30.30.483000
8	13.png	n50.wav	153	44	180	270	13.png	1	methexp32	2017-07-13_17.30.30.483000
8	16.png	n14.wav	153	45	90	180	72.png	0	methexp32	2017-07-13_17.30.30.483000
8	70.png	n13.wav	153	46	90	270	43.png	0	methexp32	2017-07-13_17.30.30.483000
8	77.png	n50.wav	153	47	0	270	16.png	0	methexp32	2017-07-13_17.30.30.483000
8	70.png	n31.wav	153	48	90	270	12.png	0	methexp32	2017-07-13_17.30.30.483000
8	77.png	n14.wav	153	49	0	270	72.png	0	methexp32	2017-07-13_17.30.30.483000
8	68.png	p52.wav	153	50	180	0	72.png	0	methexp32	2017-07-13_17.30.30.483000
8	99.png	n14.wav	153	51	0	90	39.png	0	methexp32	2017-07-13_17.30.30.483000
8	50.png	neu4.wav	158	52	270	90	68.png	0	methexp32	2017-07-13_17.30.30.483000
8	98.png	p45.wav	153	53	270	0	98.png	1	methexp32	2017-07-13_17.30.30.483000
8	20.png	p73.wav	153	54	90	0	20.png	1	methexp32	2017-07-13_17.30.30.483000
8	81.png	p52.wav	153	55	180	90	43.png	0	methexp32	2017-07-13_17.30.30.483000
8	16.png	n11.wav	153	56	180	0	16.png	1	methexp32	2017-07-13_17.30.30.483000
8	20.png	p36.wav	153	57	0	180	20.png	1	methexp32	2017-07-13_17.30.30.483000
8	98.png	p89.wav	153	58	180	270	12.png	0	methexp32	2017-07-13_17.30.30.483000
8	99.png	n45.wav	153	59	180	270	39.png	0	methexp32	2017-07-13_17.30.30.483000
8	99.png	n13.wav	153	60	270	180	29.png	0	methexp32	2017-07-13_17.30.30.483000
8	43.png	p45.wav	153	61	180	270	99.png	0	methexp32	2017-07-13_17.30.30.483000
8	77.png	n30.wav	153	62	270	180	77.png	1	methexp32	2017-07-13_17.30.30.483000
8	72.png	p36.wav	153	63	270	90	13.png	0	methexp32	2017-07-13_17.30.30.483000
8	16.png	n31.wav	153	64	180	90	13.png	0	methexp32	2017-07-13_17.30.30.483000
8	14.png	p52.wav	153	65	0	270	39.png	0	methexp32	2017-07-13_17.30.30.483000
8	98.png	p23.wav	153	66	270	180	98.png	1	methexp32	2017-07-13_17.30.30.483000
8	13.png	n40.wav	153	67	180	90	13.png	1	methexp32	2017-07-13_17.30.30.483000
8	99.png	n50.wav	153	68	90	0	39.png	0	methexp32	2017-07-13_17.30.30.483000
8	67.png	n30.wav	153	69	90	180	68.png	0	methexp32	2017-07-13_17.30.30.483000
8	70.png	n30.wav	153	70	180	0	13.png	0	methexp32	2017-07-13_17.30.30.483000
8	70.png	n11.wav	153	71	270	0	99.png	0	methexp32	2017-07-13_17.30.30.483000
8	29.png	neu4.wav	170	72	90	0	29.png	1	methexp32	2017-07-13_17.30.30.483000
8	99.png	n25.wav	153	73	180	0	50.png	0	methexp32	2017-07-13_17.30.30.483000
8	39.png	p21.wav	153	74	270	180	39.png	1	methexp32	2017-07-13_17.30.30.483000
8	20.png	p23.wav	153	75	0	90	77.png	0	methexp32	2017-07-13_17.30.30.483000
8	98.png	p21.wav	153	76	0	180	98.png	1	methexp32	2017-07-13_17.30.30.483000
8	50.png	neu10.wav	158	77	0	90	43.png	0	methexp32	2017-07-13_17.30.30.483000
8	12.png	n11.wav	153	78	90	0	02.png	0	methexp32	2017-07-13_17.30.30.483000
8	99.png	n30.wav	153	79	0	270	98.png	0	methexp32	2017-07-13_17.30.30.483000
8	43.png	p91.wav	153	80	180	0	16.png	0	methexp32	2017-07-13_17.30.30.483000
8	68.png	p89.wav	153	81	270	90	50.png	0	methexp32	2017-07-13_17.30.30.483000
8	14.png	p53.wav	153	82	270	90	14.png	1	methexp32	2017-07-13_17.30.30.483000
8	72.png	p23.wav	153	83	90	0	72.png	1	methexp32	2017-07-13_17.30.30.483000
8	77.png	n45.wav	153	84	270	180	77.png	1	methexp32	2017-07-13_17.30.30.483000
8	70.png	n40.wav	153	85	180	0	43.png	0	methexp32	2017-07-13_17.30.30.483000
8	67.png	n13.wav	153	86	180	90	68.png	0	methexp32	2017-07-13_17.30.30.483000
8	43.png	p89.wav	153	87	90	270	20.png	0	methexp32	2017-07-13_17.30.30.483000
8	39.png	p22.wav	153	88	180	0	39.png	1	methexp32	2017-07-13_17.30.30.483000
8	20.png	p89.wav	153	89	0	270	70.png	0	methexp32	2017-07-13_17.30.30.483000
8	43.png	p36.wav	153	90	0	180	98.png	0	methexp32	2017-07-13_17.30.30.483000
8	39.png	p23.wav	153	91	90	0	39.png	1	methexp32	2017-07-13_17.30.30.483000
8	43.png	p22.wav	153	92	270	0	43.png	1	methexp32	2017-07-13_17.30.30.483000
8	77.png	n40.wav	153	93	270	90	68.png	0	methexp32	2017-07-13_17.30.30.483000
8	12.png	n25.wav	153	94	180	270	02.png	0	methexp32	2017-07-13_17.30.30.483000
8	68.png	p23.wav	153	95	270	90	50.png	0	methexp32	2017-07-13_17.30.30.483000
8	77.png	n25.wav	153	96	0	270	16.png	0	methexp32	2017-07-13_17.30.30.483000
8	68.png	p21.wav	153	97	270	0	43.png	0	methexp32	2017-07-13_17.30.30.483000
8	67.png	n46.wav	153	98	270	90	68.png	0	methexp32	2017-07-13_17.30.30.483000
8	29.png	neu8.wav	170	99	90	0	29.png	1	methexp32	2017-07-13_17.30.30.483000
8	43.png	p23.wav	153	100	180	90	70.png	0	methexp32	2017-07-13_17.30.30.483000
8	68.png	p36.wav	153	101	0	180	68.png	1	methexp32	2017-07-13_17.30.30.483000
8	98.png	p73.wav	153	102	0	270	98.png	1	methexp32	2017-07-13_17.30.30.483000
8	02.png	n11.wav	153	103	90	270	12.png	0	methexp32	2017-07-13_17.30.30.483000
8	12.png	n45.wav	153	104	270	0	12.png	1	methexp32	2017-07-13_17.30.30.483000
8	13.png	n25.wav	153	105	270	0	13.png	1	methexp32	2017-07-13_17.30.30.483000
8	02.png	n40.wav	153	106	270	90	16.png	0	methexp32	2017-07-13_17.30.30.483000
8	12.png	n50.wav	153	107	270	90	12.png	1	methexp32	2017-07-13_17.30.30.483000
8	14.png	p45.wav	153	108	180	90	12.png	0	methexp32	2017-07-13_17.30.30.483000
8	14.png	p89.wav	153	109	90	0	12.png	0	methexp32	2017-07-13_17.30.30.483000
8	14.png	p22.wav	153	110	90	180	98.png	0	methexp32	2017-07-13_17.30.30.483000
8	72.png	p53.wav	153	111	0	90	29.png	0	methexp32	2017-07-13_17.30.30.483000
8	81.png	p91.wav	153	112	90	180	81.png	1	methexp32	2017-07-13_17.30.30.483000
8	39.png	p73.wav	153	113	90	270	39.png	1	methexp32	2017-07-13_17.30.30.483000
8	72.png	p22.wav	153	114	0	270	99.png	0	methexp32	2017-07-13_17.30.30.483000
8	13.png	n45.wav	153	115	0	180	13.png	1	methexp32	2017-07-13_17.30.30.483000
8	99.png	n11.wav	153	116	270	90	39.png	0	methexp32	2017-07-13_17.30.30.483000
8	02.png	n30.wav	153	117	180	270	13.png	0	methexp32	2017-07-13_17.30.30.483000
8	81.png	p73.wav	153	118	180	0	81.png	1	methexp32	2017-07-13_17.30.30.483000
8	68.png	p22.wav	153	119	90	0	29.png	0	methexp32	2017-07-13_17.30.30.483000
8	70.png	n45.wav	153	120	90	270	16.png	0	methexp32	2017-07-13_17.30.30.483000
8	77.png	n13.wav	153	121	0	90	77.png	1	methexp32	2017-07-13_17.30.30.483000
8	72.png	p21.wav	153	122	0	180	43.png	0	methexp32	2017-07-13_17.30.30.483000
