ParticipantNumber	CS	US	Length	TrialNr	maskTurnsPre	maskTurnsPost	Answer	correctAnswer	computerName	timeStamp
17	12.png	n14.wav	153	1	90	180	81.png	0	methexp32	2017-07-18_14.45.17.440000
17	39.png	n45.wav	153	2	0	90	39.png	1	methexp32	2017-07-18_14.45.17.440000
17	81.png	n30.wav	153	3	90	270	43.png	0	methexp32	2017-07-18_14.45.17.440000
17	12.png	n30.wav	153	4	90	180	39.png	0	methexp32	2017-07-18_14.45.17.440000
17	43.png	p21.wav	153	5	180	270	13.png	0	methexp32	2017-07-18_14.45.17.440000
17	02.png	p53.wav	153	6	0	90	39.png	0	methexp32	2017-07-18_14.45.17.440000
17	99.png	p53.wav	153	7	180	270	72.png	0	methexp32	2017-07-18_14.45.17.440000
17	29.png	neu5.wav	170	8	90	180	29.png	1	methexp32	2017-07-18_14.45.17.440000
17	98.png	n25.wav	153	9	90	0	39.png	0	methexp32	2017-07-18_14.45.17.440000
17	14.png	p53.wav	153	10	90	270	12.png	0	methexp32	2017-07-18_14.45.17.440000
17	98.png	n45.wav	153	11	270	90	13.png	0	methexp32	2017-07-18_14.45.17.440000
17	43.png	p89.wav	153	12	270	180	14.png	0	methexp32	2017-07-18_14.45.17.440000
17	16.png	n11.wav	153	13	270	90	72.png	0	methexp32	2017-07-18_14.45.17.440000
17	99.png	p91.wav	153	14	270	180	68.png	0	methexp32	2017-07-18_14.45.17.440000
17	16.png	n13.wav	153	15	90	0	14.png	0	methexp32	2017-07-18_14.45.17.440000
17	68.png	p73.wav	153	16	180	90	70.png	0	methexp32	2017-07-18_14.45.17.440000
17	70.png	p22.wav	153	17	180	0	13.png	0	methexp32	2017-07-18_14.45.17.440000
17	81.png	n50.wav	153	18	270	90	29.png	0	methexp32	2017-07-18_14.45.17.440000
17	20.png	p73.wav	153	19	0	180	20.png	1	methexp32	2017-07-18_14.45.17.440000
17	02.png	p91.wav	153	20	0	270	98.png	0	methexp32	2017-07-18_14.45.17.440000
17	50.png	neu1.wav	158	21	180	0	50.png	1	methexp32	2017-07-18_14.45.17.440000
17	43.png	p36.wav	153	22	90	270	68.png	0	methexp32	2017-07-18_14.45.17.440000
17	12.png	n50.wav	153	23	0	270	99.png	0	methexp32	2017-07-18_14.45.17.440000
17	77.png	n45.wav	153	24	180	270	29.png	0	methexp32	2017-07-18_14.45.17.440000
17	20.png	p23.wav	153	25	270	90	39.png	0	methexp32	2017-07-18_14.45.17.440000
17	13.png	n11.wav	153	26	270	0	43.png	0	methexp32	2017-07-18_14.45.17.440000
17	77.png	n11.wav	153	27	0	270	16.png	0	methexp32	2017-07-18_14.45.17.440000
17	67.png	p22.wav	153	28	0	90	29.png	0	methexp32	2017-07-18_14.45.17.440000
17	72.png	n40.wav	153	29	180	90	67.png	0	methexp32	2017-07-18_14.45.17.440000
17	13.png	n14.wav	153	30	270	180	13.png	1	methexp32	2017-07-18_14.45.17.440000
17	14.png	p45.wav	153	31	0	180	81.png	0	methexp32	2017-07-18_14.45.17.440000
17	02.png	p89.wav	153	32	0	180	16.png	0	methexp32	2017-07-18_14.45.17.440000
17	98.png	n46.wav	153	33	90	180	98.png	1	methexp32	2017-07-18_14.45.17.440000
17	20.png	p45.wav	153	34	270	0	39.png	0	methexp32	2017-07-18_14.45.17.440000
17	72.png	n31.wav	153	35	270	90	39.png	0	methexp32	2017-07-18_14.45.17.440000
17	98.png	n14.wav	153	36	90	0	39.png	0	methexp32	2017-07-18_14.45.17.440000
17	16.png	n46.wav	153	37	0	90	68.png	0	methexp32	2017-07-18_14.45.17.440000
17	81.png	n25.wav	153	38	90	0	50.png	0	methexp32	2017-07-18_14.45.17.440000
17	72.png	n50.wav	153	39	180	270	70.png	0	methexp32	2017-07-18_14.45.17.440000
17	68.png	p52.wav	153	40	0	90	02.png	0	methexp32	2017-07-18_14.45.17.440000
17	13.png	n25.wav	153	41	180	0	50.png	0	methexp32	2017-07-18_14.45.17.440000
17	43.png	p23.wav	153	42	270	0	67.png	0	methexp32	2017-07-18_14.45.17.440000
17	13.png	n45.wav	153	43	90	180	14.png	0	methexp32	2017-07-18_14.45.17.440000
17	68.png	p91.wav	153	44	0	90	50.png	0	methexp32	2017-07-18_14.45.17.440000
17	50.png	neu9.wav	158	45	270	180	50.png	1	methexp32	2017-07-18_14.45.17.440000
17	98.png	n11.wav	153	46	180	0	98.png	1	methexp32	2017-07-18_14.45.17.440000
17	77.png	n46.wav	153	47	90	0	77.png	1	methexp32	2017-07-18_14.45.17.440000
17	20.png	p21.wav	153	48	90	0	68.png	0	methexp32	2017-07-18_14.45.17.440000
17	77.png	n13.wav	153	49	270	90	77.png	1	methexp32	2017-07-18_14.45.17.440000
17	29.png	neu10.wav	170	50	90	180	29.png	1	methexp32	2017-07-18_14.45.17.440000
17	77.png	n25.wav	153	51	90	270	70.png	0	methexp32	2017-07-18_14.45.17.440000
17	68.png	p89.wav	153	52	270	180	77.png	0	methexp32	2017-07-18_14.45.17.440000
17	98.png	n31.wav	153	53	0	270	98.png	1	methexp32	2017-07-18_14.45.17.440000
17	12.png	n46.wav	153	54	180	90	20.png	0	methexp32	2017-07-18_14.45.17.440000
17	14.png	p89.wav	153	55	270	90	39.png	0	methexp32	2017-07-18_14.45.17.440000
17	68.png	p53.wav	153	56	0	270	77.png	0	methexp32	2017-07-18_14.45.17.440000
17	12.png	n25.wav	153	57	180	90	29.png	0	methexp32	2017-07-18_14.45.17.440000
17	29.png	neu8.wav	170	58	90	0	29.png	1	methexp32	2017-07-18_14.45.17.440000
17	16.png	n50.wav	153	59	90	0	13.png	0	methexp32	2017-07-18_14.45.17.440000
17	02.png	p21.wav	153	60	180	270	98.png	0	methexp32	2017-07-18_14.45.17.440000
17	14.png	p22.wav	153	61	270	90	98.png	0	methexp32	2017-07-18_14.45.17.440000
17	43.png	p53.wav	153	62	0	270	98.png	0	methexp32	2017-07-18_14.45.17.440000
17	50.png	neu4.wav	158	63	0	90	50.png	1	methexp32	2017-07-18_14.45.17.440000
17	02.png	p73.wav	153	64	90	270	20.png	0	methexp32	2017-07-18_14.45.17.440000
17	12.png	n40.wav	153	65	0	90	39.png	0	methexp32	2017-07-18_14.45.17.440000
