US	CS	Time	PCName	timeStamp
neu1.wav	50.png	158	methexp32	2017-07-18_15.19.06.057000
n50.wav	70.png	153	methexp32	2017-07-18_15.19.06.057000
n40.wav	99.png	153	methexp32	2017-07-18_15.19.06.057000
p22.wav	98.png	153	methexp32	2017-07-18_15.19.06.057000
p45.wav	98.png	153	methexp32	2017-07-18_15.19.06.057000
p73.wav	02.png	153	methexp32	2017-07-18_15.19.06.057000
p23.wav	68.png	153	methexp32	2017-07-18_15.19.06.057000
n31.wav	72.png	153	methexp32	2017-07-18_15.19.06.057000
p22.wav	67.png	153	methexp32	2017-07-18_15.19.06.057000
n46.wav	72.png	153	methexp32	2017-07-18_15.19.06.057000
n14.wav	99.png	153	methexp32	2017-07-18_15.19.06.057000
n13.wav	13.png	153	methexp32	2017-07-18_15.19.06.057000
n11.wav	77.png	153	methexp32	2017-07-18_15.19.06.057000
n13.wav	81.png	153	methexp32	2017-07-18_15.19.06.057000
p21.wav	14.png	153	methexp32	2017-07-18_15.19.06.057000
p45.wav	67.png	153	methexp32	2017-07-18_15.19.06.057000
n45.wav	70.png	153	methexp32	2017-07-18_15.19.06.057000
n25.wav	77.png	153	methexp32	2017-07-18_15.19.06.057000
n14.wav	43.png	153	methexp32	2017-07-18_15.19.06.057000
p52.wav	02.png	153	methexp32	2017-07-18_15.19.06.057000
n25.wav	13.png	153	methexp32	2017-07-18_15.19.06.057000
n50.wav	72.png	153	methexp32	2017-07-18_15.19.06.057000
n50.wav	39.png	153	methexp32	2017-07-18_15.19.06.057000
n40.wav	70.png	153	methexp32	2017-07-18_15.19.06.057000
n40.wav	43.png	153	methexp32	2017-07-18_15.19.06.057000
p36.wav	67.png	153	methexp32	2017-07-18_15.19.06.057000
p53.wav	16.png	153	methexp32	2017-07-18_15.19.06.057000
n14.wav	72.png	153	methexp32	2017-07-18_15.19.06.057000
n50.wav	77.png	153	methexp32	2017-07-18_15.19.06.057000
p22.wav	20.png	153	methexp32	2017-07-18_15.19.06.057000
neu10.wav	50.png	158	methexp32	2017-07-18_15.19.06.057000
n31.wav	43.png	153	methexp32	2017-07-18_15.19.06.057000
neu8.wav	29.png	170	methexp32	2017-07-18_15.19.06.057000
p89.wav	16.png	153	methexp32	2017-07-18_15.19.06.057000
p73.wav	14.png	153	methexp32	2017-07-18_15.19.06.057000
n45.wav	99.png	153	methexp32	2017-07-18_15.19.06.057000
p89.wav	20.png	153	methexp32	2017-07-18_15.19.06.057000
n30.wav	77.png	153	methexp32	2017-07-18_15.19.06.057000
n14.wav	70.png	153	methexp32	2017-07-18_15.19.06.057000
n50.wav	81.png	153	methexp32	2017-07-18_15.19.06.057000
n40.wav	81.png	153	methexp32	2017-07-18_15.19.06.057000
n45.wav	43.png	153	methexp32	2017-07-18_15.19.06.057000
n30.wav	13.png	153	methexp32	2017-07-18_15.19.06.057000
p23.wav	67.png	153	methexp32	2017-07-18_15.19.06.057000
p73.wav	67.png	153	methexp32	2017-07-18_15.19.06.057000
n46.wav	13.png	153	methexp32	2017-07-18_15.19.06.057000
n40.wav	39.png	153	methexp32	2017-07-18_15.19.06.057000
n31.wav	70.png	153	methexp32	2017-07-18_15.19.06.057000
n25.wav	39.png	153	methexp32	2017-07-18_15.19.06.057000
p45.wav	20.png	153	methexp32	2017-07-18_15.19.06.057000
p36.wav	98.png	153	methexp32	2017-07-18_15.19.06.057000
n40.wav	72.png	153	methexp32	2017-07-18_15.19.06.057000
n45.wav	81.png	153	methexp32	2017-07-18_15.19.06.057000
p52.wav	20.png	153	methexp32	2017-07-18_15.19.06.057000
n30.wav	81.png	153	methexp32	2017-07-18_15.19.06.057000
n14.wav	13.png	153	methexp32	2017-07-18_15.19.06.057000
n25.wav	81.png	153	methexp32	2017-07-18_15.19.06.057000
n40.wav	13.png	153	methexp32	2017-07-18_15.19.06.057000
p91.wav	16.png	153	methexp32	2017-07-18_15.19.06.057000
n46.wav	70.png	153	methexp32	2017-07-18_15.19.06.057000
neu3.wav	29.png	170	methexp32	2017-07-18_15.19.06.057000
p22.wav	68.png	153	methexp32	2017-07-18_15.19.06.057000
n46.wav	77.png	153	methexp32	2017-07-18_15.19.06.057000
n13.wav	70.png	153	methexp32	2017-07-18_15.19.06.057000
p53.wav	12.png	153	methexp32	2017-07-18_15.19.06.057000
n46.wav	39.png	153	methexp32	2017-07-18_15.19.06.057000
n46.wav	99.png	153	methexp32	2017-07-18_15.19.06.057000
