ecosub8 [06-2014]
 44   1   1 
Start: Mon Jul 21 11:55:09 2014
Darbietung
 44   1   2   1   1  -1   1  60    0    1    2  1500    1    2    0 Stimnr:  31, ID-Optionen: plistuk baigbur misukor sebjukt oesgubi fanstur  Selected option:   4, selected stimulus:  31, RT: 6286, Korrekt:   1        Sicherheit:   0 RT: 3591      31  31   1 6286   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   2   1   1  -1   1  60    0    1    2  1500   -1    2    1 Stimnr:  37, ID-Optionen: orsutz virlog muoror ikzunt banzon uhnong  Selected option:   4, selected stimulus:  39, RT: 1421, Korrekt:   0        Sicherheit:   3 RT: 3216      37  39   0 1421   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   4   2   0  -1   1  60    0    1    2  1500    0    2    2   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   4   2   0  -1   1  60    0    1    2  1500    0    2    3   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   5   2   0   1   1 1500    0    2    2  1500   -9    2    4   -1  -1  -1  -1   -1   1  -1  -1    -1  -1  -1  -1  
 44   1   3   2   0  -1   1  60    0    1    2  1500    0    2    5 Stimnr:  30, ID-Optionen: misukor oesgubi baigbur sebjukt fanstur plistuk  Selected option:   4, selected stimulus:  30, RT: 1046, Korrekt:   1        Sicherheit:   1 RT: 1882      30  30   1 1046   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   2   1   1  -1   1  60    0    1    2  1500    1    2    6 Stimnr:   1, ID-Optionen: M13.bmp Mneu01_.bmp Mneu24_.bmp M07.bmp Mneu11_.bmp M02_.bmp  Selected option:   2, selected stimulus:   4, RT: 3566, Korrekt:   0        Sicherheit:  10 RT: 2240       1   4   0 3566   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   3   2   0  -1   1  60    0    1    2  1500    0    2    7 Stimnr:   3, ID-Optionen: Mneu01_.bmp Mneu24_.bmp M07.bmp M02_.bmp Mneu11_.bmp M13.bmp  Selected option:   1, selected stimulus:   4, RT: 2245, Korrekt:   0        Sicherheit:  10 RT: 2038       3   4   0 2245   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   4   2   0  -1   1 1500    0    1    2  1500    0    2    8   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   5   2   0  -1   1  60    0    1    2  1500   -9    2    9   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   2   1   1  -1   1  60    0    1    2  1500   -1    2   10 Stimnr:  12, ID-Optionen: Mneu18_.bmp Mneu25_.bmp Mneu20_.bmp Mneu04_.bmp M18.bmp M16_.bmp  Selected option:   5, selected stimulus:  17, RT: 8173, Korrekt:   0        Sicherheit:   0 RT: 1407      12  17   0 8173   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   3   2   0  -1   1  30    0    1    2  1500    0    2   11 Stimnr:  11, ID-Optionen: W07.bmp Wneu03_.bmp W17.bmp W02.bmp W20.bmp W04.bmp  Selected option:   1, selected stimulus:   7, RT: 2435, Korrekt:   0        Sicherheit:   0 RT: 1592      11   7   0 2435   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   3   2   0  -1   1  60    0    1    2  1500    0    2   12 Stimnr:  44, ID-Optionen: kumutoa faloilo stodeen godacht ompfing trupfan  Selected option:   4, selected stimulus:  42, RT: 1411, Korrekt:   0        Sicherheit:   1 RT: 1107      44  42   0 1411   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   4   2   0  -1   1  60    0    1    2  1500    0    2   13   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   5   2   0  -1   1  30    0    1    2  1500   -9    2   14   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   4   2   0  -1   1  60    0    1    2  1500    0    2   15   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   2   1   1  -1   1  30    0    1    2  1500   -1    2   16 Stimnr:  38, ID-Optionen: virlog orsutz ikzunt banzon uhnong muoror  Selected option:   4, selected stimulus:  38, RT: 1036, Korrekt:   1        Sicherheit:   0 RT: 793      38  38   1 1036   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   4   2   0  -1   1 1500    0    1    2  1500    0    2   17   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   5   2   0  -1   1  30    0    1    2  1500   -9    2   18   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   3   2   0  -1   1 1500    0    1    2  1500    0    2   19   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   5   2   0  -1   1  60    0    1    2  1500   -9    2   20   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   5   2   0  -1   1  60    0    1    2  1500   -9    2   21   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   3   2   0  -1   1  30    0    1    2  1500    0    2   22 Stimnr:  43, ID-Optionen: kumutoa trupfan faloilo godacht stodeen ompfing  Selected option:   4, selected stimulus:  45, RT: 1875, Korrekt:   0        Sicherheit:   0 RT: 680      43  45   0 1875   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   2   1   1  -1   1  30    0    1    2  1500    1    2   23 Stimnr:   9, ID-Optionen: W04.bmp W20.bmp W07.bmp Wneu03_.bmp W17.bmp W02.bmp  Selected option:   4, selected stimulus:  11, RT: 5305, Korrekt:   0        Sicherheit:   0 RT: 1496       9  11   0 5305   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   3   2   0  -1   1 1500    0    1    2  1500    0    2   24   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   3   2   0  -1   1  30    0    1    2  1500    0    2   25 Stimnr:  17, ID-Optionen: Mneu25_.bmp M18.bmp Mneu20_.bmp M16_.bmp Mneu04_.bmp Mneu18_.bmp  Selected option:   4, selected stimulus:  14, RT: 2039, Korrekt:   0        Sicherheit:   1 RT: 739      17  14   0 2039   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   2   1   1  -1   1  60    0    1    2  1500   -1    2   26 Stimnr:  37, ID-Optionen: orsutz virlog muoror ikzunt banzon uhnong  Selected option:   4, selected stimulus:  39, RT: 734, Korrekt:   0        Sicherheit:   1 RT: 856      37  39   0 734   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   4   2   0  -1   1  30    0    1    2  1500    0    2   27   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   2   1   1  -1   1 1500    0    1    2  1500    1    2   28   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   3   2   0  -1   1  60    0    1    2  1500    0    2   29 Stimnr:  20, ID-Optionen: W19.bmp Wneu01_.bmp W12.bmp Wneu02_.bmp W16.bmp W15.bmp  Selected option:   4, selected stimulus:  21, RT: 1563, Korrekt:   0        Sicherheit:   0 RT: 1258      20  21   0 1563   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   3   2   0  -1   1 1500    0    1    2  1500    0    2   30   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   4   2   0  -1   1 1500    0    1    2  1500    0    2   31   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   2   1   1  -1   1  30    0    1    2  1500   -1    2   32 Stimnr:  38, ID-Optionen: virlog orsutz ikzunt banzon uhnong muoror  Selected option:   4, selected stimulus:  38, RT: 718, Korrekt:   1        Sicherheit:   0 RT: 683      38  38   1 718   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   2   1   1  -1   1  30    0    1    2  1500   -1    2   33 Stimnr:  19, ID-Optionen: W19.bmp Wneu02_.bmp Wneu01_.bmp W16.bmp W15.bmp W12.bmp  Selected option:   4, selected stimulus:  19, RT: 1022, Korrekt:   1        Sicherheit:   1 RT: 1244      19  19   1 1022   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   2   1   1  -1   1 1500    0    1    2  1500   -1    2   34   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   2   1   1  -1   1  60    0    1    2  1500    1    2   35 Stimnr:  31, ID-Optionen: plistuk baigbur misukor sebjukt oesgubi fanstur  Selected option:   4, selected stimulus:  31, RT: 608, Korrekt:   1        Sicherheit:   0 RT: 625      31  31   1 608   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   2   1   1  -1   1  30    0    1    2  1500    1    2   36 Stimnr:  28, ID-Optionen: gowann novuui offukt plonim raggun doscho  Selected option:   4, selected stimulus:  26, RT: 615, Korrekt:   0        Sicherheit:   0 RT: 820      28  26   0 615   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   5   2   0   1   1 1500    0    1    2  1500   -9    2   37   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   2   1   1  -1   1 1500    0    1    2  1500   -1    2   38   -1  -1  -1  -1   -1   1  -1  -1    -1  -1  -1  -1  
 44   1   2   1   1  -1   1 1500    0    1    2  1500    1    2   39   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   4   2   0  -1   1 1500    0    1    2  1500    0    2   40   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   2   1   1  -1   1 1500    0    1    2  1500    1    2   41   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   5   2   0   1   1 1500    0    2    2  1500   -9    2   42   -1  -1  -1  -1   -1   1  -1  -1    -1  -1  -1  -1  
 44   1   4   2   0  -1   1  30    0    1    2  1500    0    2   43   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   2   1   1  -1   1  60    0    1    2  1500    1    2   44 Stimnr:   1, ID-Optionen: M13.bmp Mneu01_.bmp Mneu24_.bmp M07.bmp Mneu11_.bmp M02_.bmp  Selected option:   2, selected stimulus:   4, RT: 3089, Korrekt:   0        Sicherheit:  10 RT: 1792       1   4   0 3089   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   2   1   1  -1   1 1500    0    1    2  1500   -1    2   45   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   3   2   0  -1   1  30    0    1    2  1500    0    2   46 Stimnr:  33, ID-Optionen: plistuk sebjukt fanstur misukor oesgubi baigbur  Selected option:   4, selected stimulus:  31, RT: 1201, Korrekt:   0        Sicherheit:   0 RT: 734      33  31   0 1201   -1  -1  -1  -1    -1  -1  -1  -1  
 44   1   2   1   1  -1   1 1500    0    1    2  1500    1    2   47   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
