subject_nr,contrast_group,iat_order,block_order_1,block_order_2,color_counter,which_IAT_which_block,current_contrast,current_comp,trialnr,trial_type,target_type,task_switch, response_switch,left_target,right_target,left_attribute,right_attribute,trial_target,target_color,target_role,attribute_valence,correct_response,response_first_response,correct_first_response,time_assignments_show,time_target_show,time_first_response,response_time_first_response,response_force_correct,correct_force_correct,time_force_correct,response_time_force_correct,time_logger
35,old,ending_first,incompatible_first,compatible_first,ES_red,first_IAT_first_block,ending,incompatible,0,none,attribute,NA,NA,Rote Wesen,Grüne Wesen,Negativ,Positiv,Trauer,NA,NA,negative,c,c,1,1057699,1058096,1058096,672,none,none,none,none,1058796
35,old,ending_first,incompatible_first,compatible_first,ES_red,first_IAT_first_block,ending,incompatible,1,none,attribute,task_repetition,response_switch,Rote Wesen,Grüne Wesen,Negativ,Positiv,Frieden,NA,NA,positive,m,c,0,1059516,1059906,1059906,431,m,1,1060346,310,1060676
35,old,ending_first,incompatible_first,compatible_first,ES_red,first_IAT_first_block,ending,incompatible,2,none,target,task_switch,response_repetition,Rote Wesen,Grüne Wesen,Negativ,Positiv,IAT_green3.bmp,green,ending_melody,NA,m,m,1,1061386,1061776,1061776,418,none,none,none,none,1062216
35,old,ending_first,incompatible_first,compatible_first,ES_red,first_IAT_first_block,ending,incompatible,3,none,target,task_repetition,response_repetition,Rote Wesen,Grüne Wesen,Negativ,Positiv,IAT_green2.bmp,green,ending_melody,NA,m,m,1,1062915,1063305,1063306,402,none,none,none,none,1063727
35,old,ending_first,incompatible_first,compatible_first,ES_red,first_IAT_first_block,ending,incompatible,4,none,target,task_repetition,response_repetition,Rote Wesen,Grüne Wesen,Negativ,Positiv,IAT_green4.bmp,green,ending_melody,NA,m,m,1,1064426,1064816,1064817,420,none,none,none,none,1065256
35,old,ending_first,incompatible_first,compatible_first,ES_red,first_IAT_first_block,ending,incompatible,5,none,attribute,task_switch,response_repetition,Rote Wesen,Grüne Wesen,Negativ,Positiv,Spaß,NA,NA,positive,m,m,1,1065976,1066366,1066366,622,none,none,none,none,1067006
35,old,ending_first,incompatible_first,compatible_first,ES_red,first_IAT_first_block,ending,incompatible,6,none,attribute,task_repetition,response_repetition,Rote Wesen,Grüne Wesen,Negativ,Positiv,Glücklich,NA,NA,positive,m,m,1,1067736,1068126,1068126,657,none,none,none,none,1068806
35,old,ending_first,incompatible_first,compatible_first,ES_red,first_IAT_first_block,ending,incompatible,7,none,attribute,task_repetition,response_switch,Rote Wesen,Grüne Wesen,Negativ,Positiv,Schmerz,NA,NA,negative,c,c,1,1069536,1069926,1069926,431,none,none,none,none,1070376
35,old,ending_first,incompatible_first,compatible_first,ES_red,first_IAT_first_block,ending,incompatible,8,none,attribute,task_repetition,response_repetition,Rote Wesen,Grüne Wesen,Negativ,Positiv,Böse,NA,NA,negative,c,c,1,1071116,1071506,1071506,472,none,none,none,none,1072006
35,old,ending_first,incompatible_first,compatible_first,ES_red,first_IAT_first_block,ending,incompatible,9,none,target,task_switch,response_repetition,Rote Wesen,Grüne Wesen,Negativ,Positiv,IAT_red3.bmp,red,ending_scream,NA,c,c,1,1072706,1073096,1073096,249,none,none,none,none,1073366
35,old,ending_first,incompatible_first,compatible_first,ES_red,first_IAT_first_block,ending,incompatible,10,none,target,task_repetition,response_repetition,Rote Wesen,Grüne Wesen,Negativ,Positiv,IAT_red1.bmp,red,ending_scream,NA,c,c,1,1074096,1074486,1074486,283,none,none,none,none,1074796
35,old,ending_first,incompatible_first,compatible_first,ES_red,first_IAT_first_block,ending,incompatible,11,none,attribute,task_switch,response_repetition,Rote Wesen,Grüne Wesen,Negativ,Positiv,Trauer,NA,NA,negative,c,c,1,1075595,1075985,1075986,725,none,none,none,none,1076735
35,old,ending_first,incompatible_first,compatible_first,ES_red,first_IAT_first_block,ending,incompatible,12,none,target,task_switch,response_switch,Rote Wesen,Grüne Wesen,Negativ,Positiv,IAT_green1.bmp,green,ending_melody,NA,m,m,1,1077485,1077875,1077875,460,none,none,none,none,1078355
35,old,ending_first,incompatible_first,compatible_first,ES_red,first_IAT_first_block,ending,incompatible,13,none,attribute,task_switch,response_switch,Rote Wesen,Grüne Wesen,Negativ,Positiv,Versagen,NA,NA,negative,c,c,1,1079169,1079565,1079565,585,none,none,none,none,1080175
35,old,ending_first,incompatible_first,compatible_first,ES_red,first_IAT_first_block,ending,incompatible,14,none,target,task_switch,response_switch,Rote Wesen,Grüne Wesen,Negativ,Positiv,IAT_green2.bmp,green,ending_melody,NA,m,m,1,1080875,1081266,1081266,528,none,none,none,none,1081816
35,old,ending_first,incompatible_first,compatible_first,ES_red,first_IAT_first_block,ending,incompatible,15,none,target,task_repetition,response_switch,Rote Wesen,Grüne Wesen,Negativ,Positiv,IAT_red2.bmp,red,ending_scream,NA,c,c,1,1082526,1082916,1082916,456,none,none,none,none,1083396
35,old,ending_first,incompatible_first,compatible_first,ES_red,first_IAT_first_block,ending,incompatible,16,none,attribute,task_switch,response_repetition,Rote Wesen,Grüne Wesen,Negativ,Positiv,Schlecht,NA,NA,negative,c,c,1,1084176,1084566,1084566,581,none,none,none,none,1085166
35,old,ending_first,incompatible_first,compatible_first,ES_red,first_IAT_first_block,ending,incompatible,17,none,attribute,task_repetition,response_switch,Rote Wesen,Grüne Wesen,Negativ,Positiv,Freude,NA,NA,positive,m,m,1,1085906,1086296,1086296,701,none,none,none,none,1087016
35,old,ending_first,incompatible_first,compatible_first,ES_red,first_IAT_first_block,ending,incompatible,18,none,target,task_switch,response_switch,Rote Wesen,Grüne Wesen,Negativ,Positiv,IAT_red4.bmp,red,ending_scream,NA,c,c,1,1087725,1088115,1088116,897,none,none,none,none,1089035
35,old,ending_first,incompatible_first,compatible_first,ES_red,first_IAT_first_block,ending,incompatible,19,none,attribute,task_switch,response_switch,Rote Wesen,Grüne Wesen,Negativ,Positiv,Wundervoll,NA,NA,positive,m,m,1,1089755,1090145,1090145,1293,none,none,none,none,1091465
