ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
145	Cologne	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.719876	0.000000	1	1	1	1	methexp32	2018-02-07_13.53.27.842000
145	Cologne	1	white1.bmp	Image	NonBob	k	['k']	correct	0.512779	0.000000	1	1	1	1	methexp32	2018-02-07_13.53.27.842000
145	Cologne	1	white3.bmp	Image	NonBob	k	['k']	correct	0.493629	0.000000	1	1	1	1	methexp32	2018-02-07_13.53.27.842000
145	Cologne	1	white2.bmp	Image	NonBob	k	['k']	correct	0.337416	0.000000	1	1	1	1	methexp32	2018-02-07_13.53.27.842000
145	Cologne	1	white4.bmp	Image	Bob	d	['d']	correct	0.450221	0.000000	1	1	1	1	methexp32	2018-02-07_13.53.27.842000
145	Cologne	1	white4.bmp	Image	Bob	d	['d']	correct	0.473718	0.000000	1	1	1	1	methexp32	2018-02-07_13.53.27.842000
145	Cologne	1	white4.bmp	Image	Bob	d	['d']	correct	0.365462	0.000000	1	1	1	1	methexp32	2018-02-07_13.53.27.842000
145	Cologne	1	white2.bmp	Image	NonBob	k	['k']	correct	0.343042	0.000000	1	1	1	1	methexp32	2018-02-07_13.53.27.842000
145	Cologne	1	white1.bmp	Image	NonBob	k	['k']	correct	0.369434	0.000000	1	1	1	1	methexp32	2018-02-07_13.53.27.842000
145	Cologne	1	white4.bmp	Image	Bob	d	['d']	correct	0.374496	0.000000	1	1	1	1	methexp32	2018-02-07_13.53.27.842000
145	Cologne	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.375444	0.000000	1	1	1	1	methexp32	2018-02-07_13.53.27.842000
145	Cologne	1	white4.bmp	Image	Bob	d	['d']	correct	0.331593	0.000000	1	1	1	1	methexp32	2018-02-07_13.53.27.842000
145	Cologne	1	white5.bmp	Image	NonBob	k	['k']	correct	0.333470	0.000000	1	1	1	1	methexp32	2018-02-07_13.53.27.842000
145	Cologne	1	white5.bmp	Image	NonBob	k	['k']	correct	0.322089	0.000000	1	1	1	1	methexp32	2018-02-07_13.53.27.842000
145	Cologne	1	white4.bmp	Image	Bob	d	['k']	error	0.356460	3.349527	1	1	1	1	methexp32	2018-02-07_13.53.27.842000
145	Cologne	1	white4.bmp	Image	Bob	d	['d']	correct	0.512499	0.000000	1	1	1	1	methexp32	2018-02-07_13.53.27.842000
145	Cologne	1	white4.bmp	Image	Bob	d	['d']	correct	0.334140	0.000000	1	1	1	1	methexp32	2018-02-07_13.53.27.842000
145	Cologne	1	white3.bmp	Image	NonBob	k	['k']	correct	0.419732	0.000000	1	1	1	1	methexp32	2018-02-07_13.53.27.842000
145	Cologne	1	white4.bmp	Image	Bob	d	['d']	correct	0.409303	0.000000	1	1	1	1	methexp32	2018-02-07_13.53.27.842000
145	Cologne	1	white4.bmp	Image	Bob	d	['d']	correct	0.435578	0.000000	1	1	1	1	methexp32	2018-02-07_13.53.27.842000
145	Cologne	2	SCHRECKLICH	Text	neg	d	['d']	correct	0.836651	0.000000	1	1	1	1	methexp32	2018-02-07_13.53.27.842000
145	Cologne	2	AUSGEZEICHNET	Text	pos	k	['k']	correct	0.594087	0.000000	1	1	1	1	methexp32	2018-02-07_13.53.27.842000
145	Cologne	2	WUNDERVOLL	Text	pos	k	['k']	correct	0.527589	0.000000	1	1	1	1	methexp32	2018-02-07_13.53.27.842000
145	Cologne	2	FURCHTBAR	Text	neg	d	['d']	correct	0.482384	0.000000	1	1	1	1	methexp32	2018-02-07_13.53.27.842000
145	Cologne	2	BÖSE	Text	neg	d	['d']	correct	0.608984	0.000000	1	1	1	1	methexp32	2018-02-07_13.53.27.842000
145	Cologne	2	ENTSETZLICH	Text	neg	d	['d']	correct	0.640902	0.000000	1	1	1	1	methexp32	2018-02-07_13.53.27.842000
145	Cologne	2	﻿BELEIDIGEND	Text	neg	d	['d']	correct	0.658254	0.000000	1	1	1	1	methexp32	2018-02-07_13.53.27.842000
