ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
107	Cologne	1	white2.bmp	Image	NonBob	d	['d']	correct	1.326467	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	1	white3.bmp	Image	NonBob	d	['d']	correct	2.955411	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	1	white4.bmp	Image	Bob	k	['k']	correct	1.144974	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	1	white1.bmp	Image	NonBob	d	['d']	correct	0.820419	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	1	white4.bmp	Image	Bob	k	['k']	correct	0.931916	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	1	white4.bmp	Image	Bob	k	['k']	correct	0.562969	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	1	white4.bmp	Image	Bob	k	['k']	correct	0.466388	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	1	white4.bmp	Image	Bob	k	['k']	correct	0.944285	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	1	bob1.bmp	Image	NonBob	d	['d']	correct	1.228462	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	1	white1.bmp	Image	NonBob	d	['d']	correct	0.864698	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	1	white5.bmp	Image	NonBob	d	['d']	correct	0.959523	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	1	white2.bmp	Image	NonBob	d	['d']	correct	0.424505	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	1	white4.bmp	Image	Bob	k	['k']	correct	0.655661	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	1	white4.bmp	Image	Bob	k	['k']	correct	0.434984	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	1	white5.bmp	Image	NonBob	d	['d']	correct	0.593201	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	1	white4.bmp	Image	Bob	k	['d']	error	0.615809	1.828619	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	1	white3.bmp	Image	NonBob	d	['d']	correct	2.959750	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	1	white4.bmp	Image	Bob	k	['k']	correct	0.768529	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	1	white4.bmp	Image	Bob	k	['k']	correct	0.778484	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	1	bob1.bmp	Image	NonBob	d	['d']	correct	1.062252	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	2	VORTEILHAFT	Text	pos	d	['d']	correct	1.782791	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	2	WUNDERVOLL	Text	pos	d	['d']	correct	0.636265	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	2	BÖSE	Text	neg	k	['k']	correct	0.634693	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	2	HERRLICH	Text	pos	d	['d']	correct	1.005176	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	2	FURCHTBAR	Text	neg	k	['k']	correct	0.655369	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	2	ENTSETZLICH	Text	neg	k	['k']	correct	0.504770	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	2	EKLIG	Text	neg	k	['k']	correct	0.572858	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	2	PRÄCHTIG	Text	pos	d	['d']	correct	0.563150	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	2	﻿GROßARTIG	Text	pos	d	['d']	correct	0.597026	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	2	SAGENHAFT	Text	pos	d	['d']	correct	0.573817	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	2	MINDERWERTIG	Text	neg	k	['k']	correct	0.644706	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	2	AUSGEZEICHNET	Text	pos	d	['d']	correct	0.691067	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	2	GRAUENHAFT	Text	neg	k	['k']	correct	1.333551	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	2	VERFAULT	Text	neg	k	['k']	correct	0.619319	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	2	ABSTOßEND	Text	neg	k	['k']	correct	0.478523	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	2	WUNDERBAR	Text	pos	d	['d']	correct	0.691737	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	2	NETT	Text	pos	d	['d']	correct	1.063111	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	2	SCHRECKLICH	Text	neg	k	['k']	correct	0.539115	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	2	EXZELLENT	Text	pos	d	['d']	correct	0.680186	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	2	﻿BELEIDIGEND	Text	neg	k	['k']	correct	0.983770	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	34	bob1.bmp	Image	NonBob	d	['d']	correct	4.752460	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	34	white4.bmp	Image	Bob	k	['k']	correct	1.111770	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	34	white1.bmp	Image	NonBob	d	['d']	correct	1.082944	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	34	BÖSE	Text	neg	k	['k']	correct	1.159061	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	34	white4.bmp	Image	Bob	k	['k']	correct	1.544900	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	34	white4.bmp	Image	Bob	k	['k']	correct	0.414766	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	34	WUNDERVOLL	Text	pos	d	['d']	correct	0.834258	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	34	VORTEILHAFT	Text	pos	d	['d']	correct	0.690397	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	34	white5.bmp	Image	NonBob	d	['d']	correct	0.709272	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	34	WUNDERBAR	Text	pos	d	['d']	correct	0.612424	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	34	﻿BELEIDIGEND	Text	neg	k	['k']	correct	0.645040	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
107	Cologne	34	white4.bmp	Image	Bob	k	['k']	correct	0.796756	0.000000	1	1	2	1	methexp32	2018-01-31_11.33.30.564000
