ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
108	Cologne	1	white5.bmp	Image	Bob	d	['d']	correct	0.751744	0.000000	1	2	2	1	methexp32	2018-01-31_12.01.49.387000
108	Cologne	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.797218	0.000000	1	2	2	1	methexp32	2018-01-31_12.01.49.387000
108	Cologne	1	white2.bmp	Image	NonBob	k	['k']	correct	0.600271	0.000000	1	2	2	1	methexp32	2018-01-31_12.01.49.387000
108	Cologne	1	white5.bmp	Image	Bob	d	['d']	correct	0.563132	0.000000	1	2	2	1	methexp32	2018-01-31_12.01.49.387000
108	Cologne	1	white5.bmp	Image	Bob	d	['d']	correct	0.476823	0.000000	1	2	2	1	methexp32	2018-01-31_12.01.49.387000
108	Cologne	1	white5.bmp	Image	Bob	d	['d']	correct	0.476397	0.000000	1	2	2	1	methexp32	2018-01-31_12.01.49.387000
108	Cologne	1	white5.bmp	Image	Bob	d	['d']	correct	0.511768	0.000000	1	2	2	1	methexp32	2018-01-31_12.01.49.387000
108	Cologne	1	white1.bmp	Image	NonBob	k	['k']	correct	0.481799	0.000000	1	2	2	1	methexp32	2018-01-31_12.01.49.387000
108	Cologne	1	white5.bmp	Image	Bob	d	['d']	correct	0.482398	0.000000	1	2	2	1	methexp32	2018-01-31_12.01.49.387000
108	Cologne	1	white2.bmp	Image	NonBob	k	['k']	correct	0.529851	0.000000	1	2	2	1	methexp32	2018-01-31_12.01.49.387000
108	Cologne	1	white5.bmp	Image	Bob	d	['d']	correct	0.459340	0.000000	1	2	2	1	methexp32	2018-01-31_12.01.49.387000
108	Cologne	1	white3.bmp	Image	NonBob	k	['k']	correct	0.472494	0.000000	1	2	2	1	methexp32	2018-01-31_12.01.49.387000
108	Cologne	1	white4.bmp	Image	NonBob	k	['k']	correct	0.451044	0.000000	1	2	2	1	methexp32	2018-01-31_12.01.49.387000
108	Cologne	1	white3.bmp	Image	NonBob	k	['k']	correct	0.468216	0.000000	1	2	2	1	methexp32	2018-01-31_12.01.49.387000
108	Cologne	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.484903	0.000000	1	2	2	1	methexp32	2018-01-31_12.01.49.387000
108	Cologne	1	white1.bmp	Image	NonBob	k	['k']	correct	0.430132	0.000000	1	2	2	1	methexp32	2018-01-31_12.01.49.387000
108	Cologne	1	white4.bmp	Image	NonBob	k	['k']	correct	0.471513	0.000000	1	2	2	1	methexp32	2018-01-31_12.01.49.387000
108	Cologne	1	white5.bmp	Image	Bob	d	['d']	correct	0.407542	0.000000	1	2	2	1	methexp32	2018-01-31_12.01.49.387000
108	Cologne	1	white5.bmp	Image	Bob	d	['d']	correct	0.394665	0.000000	1	2	2	1	methexp32	2018-01-31_12.01.49.387000
108	Cologne	1	white5.bmp	Image	Bob	d	['d']	correct	0.433688	0.000000	1	2	2	1	methexp32	2018-01-31_12.01.49.387000
108	Cologne	2	EKLIG	Text	neg	k	['k']	correct	1.544821	0.000000	1	2	2	1	methexp32	2018-01-31_12.01.49.387000
108	Cologne	2	AUSGEZEICHNET	Text	pos	d	['d']	correct	0.851252	0.000000	1	2	2	1	methexp32	2018-01-31_12.01.49.387000
108	Cologne	2	EXZELLENT	Text	pos	d	['d']	correct	0.652154	0.000000	1	2	2	1	methexp32	2018-01-31_12.01.49.387000
108	Cologne	2	MINDERWERTIG	Text	neg	k	['k']	correct	0.800432	0.000000	1	2	2	1	methexp32	2018-01-31_12.01.49.387000
108	Cologne	2	SCHRECKLICH	Text	neg	k	['k']	correct	0.787041	0.000000	1	2	2	1	methexp32	2018-01-31_12.01.49.387000
108	Cologne	2	GRAUENHAFT	Text	neg	k	['k']	correct	0.657722	0.000000	1	2	2	1	methexp32	2018-01-31_12.01.49.387000
108	Cologne	2	HERRLICH	Text	pos	d	['d']	correct	0.490048	0.000000	1	2	2	1	methexp32	2018-01-31_12.01.49.387000
108	Cologne	2	ABSTOßEND	Text	neg	k	['k']	correct	0.679364	0.000000	1	2	2	1	methexp32	2018-01-31_12.01.49.387000
108	Cologne	2	SAGENHAFT	Text	pos	d	['d']	correct	0.607364	0.000000	1	2	2	1	methexp32	2018-01-31_12.01.49.387000
108	Cologne	2	﻿BELEIDIGEND	Text	neg	k	['k']	correct	0.630101	0.000000	1	2	2	1	methexp32	2018-01-31_12.01.49.387000
