ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
136	Cologne	1	white3.bmp	Image	NonBob	k	['k']	correct	0.953927	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	1	white2.bmp	Image	Bob	d	['d']	correct	0.786168	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	1	white2.bmp	Image	Bob	d	['d']	correct	0.560128	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	1	white1.bmp	Image	NonBob	k	['k']	correct	0.470475	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.676241	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	1	white2.bmp	Image	Bob	d	['d']	correct	0.622545	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	1	white3.bmp	Image	NonBob	k	['k']	correct	0.444146	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	1	white4.bmp	Image	NonBob	k	['k']	correct	0.533932	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	1	white2.bmp	Image	Bob	d	['d']	correct	0.471310	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	1	white5.bmp	Image	NonBob	k	['k']	correct	0.487213	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.464661	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	1	white4.bmp	Image	NonBob	k	['k']	correct	0.368426	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	1	white2.bmp	Image	Bob	d	['d']	correct	0.442918	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	1	white2.bmp	Image	Bob	d	['d']	correct	0.574007	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	1	white1.bmp	Image	NonBob	k	['k']	correct	0.407388	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	1	white2.bmp	Image	Bob	d	['d']	correct	0.511254	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	1	white5.bmp	Image	NonBob	k	['k']	correct	0.497447	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	1	white2.bmp	Image	Bob	d	['d']	correct	0.427928	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	1	white2.bmp	Image	Bob	d	['d']	correct	0.408298	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	1	white2.bmp	Image	Bob	d	['d']	correct	0.304532	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	2	AUSGEZEICHNET	Text	pos	d	['d']	correct	1.128267	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	2	SAGENHAFT	Text	pos	d	['d']	correct	0.828594	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	2	SCHRECKLICH	Text	neg	k	['k']	correct	0.541721	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	2	BÖSE	Text	neg	k	['k']	correct	0.461864	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	2	﻿GROßARTIG	Text	pos	d	['d']	correct	0.489247	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	2	EKLIG	Text	neg	k	['k']	correct	0.490030	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	2	WUNDERVOLL	Text	pos	d	['d']	correct	0.623053	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	2	﻿BELEIDIGEND	Text	neg	k	['k']	correct	0.845193	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	2	FURCHTBAR	Text	neg	k	['d']	error	0.619403	1.077472	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	2	PRÄCHTIG	Text	pos	d	['d']	correct	0.875798	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	2	VORTEILHAFT	Text	pos	d	['d']	correct	0.631068	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	2	ABSTOßEND	Text	neg	k	['k']	correct	0.714044	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	2	HERRLICH	Text	pos	d	['d']	correct	0.534975	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	2	GRAUENHAFT	Text	neg	k	['k']	correct	0.638023	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	2	NETT	Text	pos	d	['d']	correct	0.490930	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	2	VERFAULT	Text	neg	k	['k']	correct	0.783508	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	2	ENTSETZLICH	Text	neg	k	['k']	correct	0.717315	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	2	EXZELLENT	Text	pos	d	['d']	correct	0.659562	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	2	MINDERWERTIG	Text	neg	k	['k']	correct	0.644730	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	2	WUNDERBAR	Text	pos	d	['d']	correct	0.562214	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	34	white2.bmp	Image	Bob	d	['d']	correct	0.815249	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	34	WUNDERVOLL	Text	pos	d	['d']	correct	0.585880	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	34	FURCHTBAR	Text	neg	k	['k']	correct	0.762615	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	34	bob1.bmp	Image	NonBob	k	['k']	correct	0.458066	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	34	GRAUENHAFT	Text	neg	k	['k']	correct	0.601900	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	34	ENTSETZLICH	Text	neg	k	['k']	correct	0.528709	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	34	white2.bmp	Image	Bob	d	['k']	error	0.355406	0.727393	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	34	white2.bmp	Image	Bob	d	['d']	correct	0.411168	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	34	white4.bmp	Image	NonBob	k	['k']	correct	0.438203	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	34	white2.bmp	Image	Bob	d	['d']	correct	0.508292	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	34	white3.bmp	Image	NonBob	k	['k']	correct	0.523883	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	34	white2.bmp	Image	Bob	d	['d']	correct	0.556649	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	34	HERRLICH	Text	pos	d	['d']	correct	0.527627	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	34	ABSTOßEND	Text	neg	k	['d']	error	0.368681	0.574378	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	34	EKLIG	Text	neg	k	['k']	correct	0.644112	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	34	SAGENHAFT	Text	pos	d	['d']	correct	0.724479	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	34	WUNDERBAR	Text	pos	d	['d']	correct	0.467737	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	34	PRÄCHTIG	Text	pos	d	['d']	correct	0.494272	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	34	﻿GROßARTIG	Text	pos	d	['d']	correct	0.444695	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	34	white1.bmp	Image	NonBob	k	['k']	correct	0.501884	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	34	NETT	Text	pos	d	['d']	correct	0.552067	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	34	white5.bmp	Image	NonBob	k	['k']	correct	0.547674	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	34	﻿BELEIDIGEND	Text	neg	k	['k']	correct	1.256557	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	34	BÖSE	Text	neg	k	['k']	correct	0.539461	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	34	white5.bmp	Image	NonBob	k	['k']	correct	0.484923	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	34	white2.bmp	Image	Bob	d	['k']	error	0.306452	0.586820	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	34	MINDERWERTIG	Text	neg	k	['k']	correct	0.561622	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	34	white2.bmp	Image	Bob	d	['d']	correct	0.513329	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	34	bob1.bmp	Image	NonBob	k	['k']	correct	0.522018	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	34	white1.bmp	Image	NonBob	k	['k']	correct	0.381081	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	34	white3.bmp	Image	NonBob	k	['k']	correct	0.377238	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	34	white2.bmp	Image	Bob	d	['d']	correct	0.375906	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	34	EXZELLENT	Text	pos	d	['d']	correct	0.547354	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	34	VERFAULT	Text	neg	k	['k']	correct	0.569629	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	34	white4.bmp	Image	NonBob	k	['d']	error	0.456407	0.644795	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	34	white2.bmp	Image	Bob	d	['d']	correct	0.544516	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	34	AUSGEZEICHNET	Text	pos	d	['d']	correct	0.610802	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	34	SCHRECKLICH	Text	neg	k	['k']	correct	0.530279	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	34	white2.bmp	Image	Bob	d	['d']	correct	0.535197	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	34	VORTEILHAFT	Text	pos	d	['k']	error	0.479825	0.671484	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	5	white2.bmp	Image	Bob	k	['k']	correct	0.513635	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	5	white2.bmp	Image	Bob	k	['k']	correct	0.268019	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	5	white2.bmp	Image	Bob	k	['k']	correct	0.325232	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	5	bob1.bmp	Image	NonBob	d	['d']	correct	0.494120	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	5	white2.bmp	Image	Bob	k	['k']	correct	0.362968	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	5	white4.bmp	Image	NonBob	d	['d']	correct	0.348953	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	5	white4.bmp	Image	NonBob	d	['d']	correct	0.517595	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	5	white3.bmp	Image	NonBob	d	['d']	correct	0.692524	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	5	white5.bmp	Image	NonBob	d	['d']	correct	0.666274	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	5	white2.bmp	Image	Bob	k	['k']	correct	0.487327	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	5	white1.bmp	Image	NonBob	d	['d']	correct	0.411331	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
136	Cologne	5	white2.bmp	Image	Bob	k	['k']	correct	0.357509	0.000000	1	2	1	2	methexp32	2018-02-05_15.04.02.493000
