ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
106	Cologne	1	white5.bmp	Image	Bob	k	['k']	correct	0.645330	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	1	white5.bmp	Image	Bob	k	['k']	correct	0.334079	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	1	white3.bmp	Image	NonBob	d	['k']	error	0.236886	0.693257	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	1	white5.bmp	Image	Bob	k	['k']	correct	0.415257	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	1	white5.bmp	Image	Bob	k	['k']	correct	0.314432	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.394624	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	1	white1.bmp	Image	NonBob	d	['d']	correct	0.411481	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	1	white5.bmp	Image	Bob	k	['k']	correct	0.372159	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	1	white2.bmp	Image	NonBob	d	['d']	correct	0.474124	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	1	white4.bmp	Image	NonBob	d	['d']	correct	0.454924	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	1	white1.bmp	Image	NonBob	d	['d']	correct	0.386127	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	1	white2.bmp	Image	NonBob	d	['d']	correct	0.277514	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	1	white5.bmp	Image	Bob	k	['d']	error	0.253055	0.722200	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	1	white5.bmp	Image	Bob	k	['k']	correct	0.399485	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	1	white5.bmp	Image	Bob	k	['k']	correct	0.293587	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.396868	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	1	white3.bmp	Image	NonBob	d	['d']	correct	0.371998	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	1	white4.bmp	Image	NonBob	d	['d']	correct	0.423355	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	1	white5.bmp	Image	Bob	k	['k']	correct	0.467512	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	1	white5.bmp	Image	Bob	k	['k']	correct	0.309863	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	2	EXZELLENT	Text	pos	k	['k']	correct	1.007735	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	2	VORTEILHAFT	Text	pos	k	['k']	correct	0.732750	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	2	WUNDERVOLL	Text	pos	k	['k']	correct	0.463309	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	2	PRÄCHTIG	Text	pos	k	['k']	correct	0.591403	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	2	MINDERWERTIG	Text	neg	d	['d']	correct	0.671458	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	2	WUNDERBAR	Text	pos	k	['k']	correct	0.558628	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	2	ENTSETZLICH	Text	neg	d	['d']	correct	0.593952	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	2	SAGENHAFT	Text	pos	k	['k']	correct	0.802324	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	2	﻿BELEIDIGEND	Text	neg	d	['d']	correct	0.702623	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	2	BÖSE	Text	neg	d	['d']	correct	0.487645	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	2	HERRLICH	Text	pos	k	['k']	correct	0.920319	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	2	﻿GROßARTIG	Text	pos	k	['k']	correct	0.513920	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	2	GRAUENHAFT	Text	neg	d	['k']	error	0.706931	1.080240	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	2	SCHRECKLICH	Text	neg	d	['d']	correct	0.578900	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	2	AUSGEZEICHNET	Text	pos	k	['k']	correct	0.603018	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	2	FURCHTBAR	Text	neg	d	['d']	correct	0.577516	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	2	VERFAULT	Text	neg	d	['d']	correct	0.760604	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	2	ABSTOßEND	Text	neg	d	['d']	correct	0.578371	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	2	EKLIG	Text	neg	d	['d']	correct	0.399691	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	2	NETT	Text	pos	k	['k']	correct	0.551815	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	34	white5.bmp	Image	Bob	k	['k']	correct	0.777580	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	34	HERRLICH	Text	pos	k	['k']	correct	0.488726	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	34	white4.bmp	Image	NonBob	d	['d']	correct	0.451083	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	34	white5.bmp	Image	Bob	k	['k']	correct	0.589056	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	34	white2.bmp	Image	NonBob	d	['d']	correct	0.552152	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	34	WUNDERVOLL	Text	pos	k	['k']	correct	1.321399	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	34	ABSTOßEND	Text	neg	d	['d']	correct	0.600404	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	34	white1.bmp	Image	NonBob	d	['d']	correct	0.491354	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	34	PRÄCHTIG	Text	pos	k	['k']	correct	1.012124	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	34	﻿GROßARTIG	Text	pos	k	['k']	correct	0.490363	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	34	bob1.bmp	Image	NonBob	d	['d']	correct	0.511437	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	34	white3.bmp	Image	NonBob	d	['d']	correct	0.345211	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	34	bob1.bmp	Image	NonBob	d	['d']	correct	0.325956	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	34	white5.bmp	Image	Bob	k	['k']	correct	0.446441	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	34	white5.bmp	Image	Bob	k	['k']	correct	0.343138	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	34	white2.bmp	Image	NonBob	d	['d']	correct	0.447432	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	34	white5.bmp	Image	Bob	k	['d']	error	0.317015	0.749644	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	34	NETT	Text	pos	k	['k']	correct	0.779982	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	34	white5.bmp	Image	Bob	k	['k']	correct	0.375388	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	34	WUNDERBAR	Text	pos	k	['k']	correct	0.471587	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	34	white3.bmp	Image	NonBob	d	['d']	correct	0.536681	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	34	﻿BELEIDIGEND	Text	neg	d	['k']	error	0.856501	1.288991	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	34	white4.bmp	Image	NonBob	d	['d']	correct	0.833843	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	34	MINDERWERTIG	Text	neg	d	['d']	correct	0.637493	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	34	EXZELLENT	Text	pos	k	['d']	error	0.322482	0.722193	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	34	white1.bmp	Image	NonBob	d	['d']	correct	0.716452	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	34	GRAUENHAFT	Text	neg	d	['d']	correct	1.061475	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	34	SCHRECKLICH	Text	neg	d	['d']	correct	0.488261	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	34	white5.bmp	Image	Bob	k	['k']	correct	0.562582	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	34	VORTEILHAFT	Text	pos	k	['k']	correct	0.503176	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	34	BÖSE	Text	neg	d	['d']	correct	0.513021	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	34	SAGENHAFT	Text	pos	k	['k']	correct	0.615350	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	34	white5.bmp	Image	Bob	k	['k']	correct	0.568206	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	34	white5.bmp	Image	Bob	k	['k']	correct	0.374484	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	34	EKLIG	Text	neg	d	['d']	correct	0.530035	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	34	FURCHTBAR	Text	neg	d	['d']	correct	0.389372	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	34	VERFAULT	Text	neg	d	['d']	correct	0.614517	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	34	AUSGEZEICHNET	Text	pos	k	['k']	correct	0.742201	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	34	ENTSETZLICH	Text	neg	d	['k']	error	0.645851	0.964702	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	34	white5.bmp	Image	Bob	k	['k']	correct	0.598707	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	5	white2.bmp	Image	NonBob	k	['k']	correct	1.039106	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	5	bob1.bmp	Image	NonBob	k	['k']	correct	0.400003	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	5	bob1.bmp	Image	NonBob	k	['k']	correct	0.324745	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	5	white3.bmp	Image	NonBob	k	['k']	correct	0.344515	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	5	white5.bmp	Image	Bob	d	['d']	correct	0.456656	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	5	white5.bmp	Image	Bob	d	['d']	correct	0.459046	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	5	white4.bmp	Image	NonBob	k	['k']	correct	0.486700	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	5	white5.bmp	Image	Bob	d	['k']	error	0.325460	0.603829	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	5	white1.bmp	Image	NonBob	k	['k']	correct	0.661205	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	5	white5.bmp	Image	Bob	d	['d']	correct	0.484161	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	5	white5.bmp	Image	Bob	d	['d']	correct	0.425686	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	5	white5.bmp	Image	Bob	d	['d']	correct	0.324623	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	5	white1.bmp	Image	NonBob	k	['k']	correct	0.457664	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	5	white5.bmp	Image	Bob	d	['d']	correct	0.444849	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	5	white5.bmp	Image	Bob	d	['d']	correct	0.403243	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	5	white2.bmp	Image	NonBob	k	['k']	correct	0.423438	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	5	white5.bmp	Image	Bob	d	['d']	correct	0.370731	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	5	white4.bmp	Image	NonBob	k	['k']	correct	0.425647	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	5	white3.bmp	Image	NonBob	k	['k']	correct	0.480079	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	5	white5.bmp	Image	Bob	d	['d']	correct	0.485851	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	67	white3.bmp	Image	NonBob	k	['k']	correct	0.878674	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	67	WUNDERVOLL	Text	pos	k	['k']	correct	0.701993	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	67	white5.bmp	Image	Bob	d	['d']	correct	0.527007	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	67	BÖSE	Text	neg	d	['d']	correct	0.386133	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	67	white1.bmp	Image	NonBob	k	['k']	correct	0.416278	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	67	white5.bmp	Image	Bob	d	['d']	correct	0.570640	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	67	white5.bmp	Image	Bob	d	['d']	correct	0.331364	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	67	white4.bmp	Image	NonBob	k	['k']	correct	0.444415	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	67	﻿GROßARTIG	Text	pos	k	['k']	correct	0.787542	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	67	white1.bmp	Image	NonBob	k	['k']	correct	0.366592	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	67	SCHRECKLICH	Text	neg	d	['d']	correct	0.612780	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	67	white5.bmp	Image	Bob	d	['d']	correct	0.361412	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	67	WUNDERBAR	Text	pos	k	['k']	correct	0.665242	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	67	white5.bmp	Image	Bob	d	['k']	error	0.370908	0.669933	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	67	bob1.bmp	Image	NonBob	k	['k']	correct	0.582161	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	67	bob1.bmp	Image	NonBob	k	['k']	correct	0.540261	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	67	white5.bmp	Image	Bob	d	['k']	error	0.349881	0.619853	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	67	ABSTOßEND	Text	neg	d	['d']	correct	0.903026	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
106	Cologne	67	white5.bmp	Image	Bob	d	['d']	correct	0.366120	0.000000	1	2	2	1	methexp32	2018-01-31_10.00.11.179000
