ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
130	Cologne	1	white4.bmp	Image	NonBob	d	['d']	correct	2.024653	0.000000	1	2	1	1	methexp32	2018-02-05_10.09.50.147000
130	Cologne	1	white5.bmp	Image	Bob	k	['k']	correct	1.149491	0.000000	1	2	1	1	methexp32	2018-02-05_10.09.50.147000
130	Cologne	1	white5.bmp	Image	Bob	k	['k']	correct	0.620049	0.000000	1	2	1	1	methexp32	2018-02-05_10.09.50.147000
130	Cologne	1	white2.bmp	Image	NonBob	d	['d']	correct	0.560578	0.000000	1	2	1	1	methexp32	2018-02-05_10.09.50.147000
130	Cologne	1	white1.bmp	Image	NonBob	d	['d']	correct	0.609089	0.000000	1	2	1	1	methexp32	2018-02-05_10.09.50.147000
130	Cologne	1	white5.bmp	Image	Bob	k	['k']	correct	0.459721	0.000000	1	2	1	1	methexp32	2018-02-05_10.09.50.147000
130	Cologne	1	white5.bmp	Image	Bob	k	['k']	correct	0.478162	0.000000	1	2	1	1	methexp32	2018-02-05_10.09.50.147000
130	Cologne	1	white2.bmp	Image	NonBob	d	['d']	correct	0.394092	0.000000	1	2	1	1	methexp32	2018-02-05_10.09.50.147000
130	Cologne	1	white5.bmp	Image	Bob	k	['k']	correct	0.486593	0.000000	1	2	1	1	methexp32	2018-02-05_10.09.50.147000
130	Cologne	1	white5.bmp	Image	Bob	k	['k']	correct	0.486346	0.000000	1	2	1	1	methexp32	2018-02-05_10.09.50.147000
130	Cologne	1	white1.bmp	Image	NonBob	d	['d']	correct	0.442913	0.000000	1	2	1	1	methexp32	2018-02-05_10.09.50.147000
130	Cologne	1	white5.bmp	Image	Bob	k	['k']	correct	0.408713	0.000000	1	2	1	1	methexp32	2018-02-05_10.09.50.147000
130	Cologne	1	white5.bmp	Image	Bob	k	['k']	correct	0.482405	0.000000	1	2	1	1	methexp32	2018-02-05_10.09.50.147000
130	Cologne	1	white5.bmp	Image	Bob	k	['k']	correct	0.482534	0.000000	1	2	1	1	methexp32	2018-02-05_10.09.50.147000
130	Cologne	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.540541	0.000000	1	2	1	1	methexp32	2018-02-05_10.09.50.147000
