ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
114	Cologne	1	white5.bmp	Image	NonBob	d	['k']	error	0.632442	2.169090	1	2	1	1	methexp32	2018-02-01_10.26.10.522000
114	Cologne	1	white1.bmp	Image	Bob	k	['k']	correct	1.960133	0.000000	1	2	1	1	methexp32	2018-02-01_10.26.10.522000
114	Cologne	1	white1.bmp	Image	Bob	k	['k']	correct	0.710567	0.000000	1	2	1	1	methexp32	2018-02-01_10.26.10.522000
114	Cologne	1	white4.bmp	Image	NonBob	d	['d']	correct	0.734486	0.000000	1	2	1	1	methexp32	2018-02-01_10.26.10.522000
114	Cologne	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.816453	0.000000	1	2	1	1	methexp32	2018-02-01_10.26.10.522000
114	Cologne	1	white2.bmp	Image	NonBob	d	['d']	correct	0.548781	0.000000	1	2	1	1	methexp32	2018-02-01_10.26.10.522000
114	Cologne	1	white2.bmp	Image	NonBob	d	['d']	correct	0.428484	0.000000	1	2	1	1	methexp32	2018-02-01_10.26.10.522000
114	Cologne	1	white4.bmp	Image	NonBob	d	['d']	correct	0.474057	0.000000	1	2	1	1	methexp32	2018-02-01_10.26.10.522000
114	Cologne	1	white3.bmp	Image	NonBob	d	['d']	correct	0.421230	0.000000	1	2	1	1	methexp32	2018-02-01_10.26.10.522000
114	Cologne	1	white1.bmp	Image	Bob	k	['d']	error	0.385389	1.087226	1	2	1	1	methexp32	2018-02-01_10.26.10.522000
114	Cologne	1	white1.bmp	Image	Bob	k	['k']	correct	0.539882	0.000000	1	2	1	1	methexp32	2018-02-01_10.26.10.522000
114	Cologne	1	white1.bmp	Image	Bob	k	['k']	correct	0.371911	0.000000	1	2	1	1	methexp32	2018-02-01_10.26.10.522000
114	Cologne	1	white5.bmp	Image	NonBob	d	['d']	correct	0.508241	0.000000	1	2	1	1	methexp32	2018-02-01_10.26.10.522000
114	Cologne	1	white3.bmp	Image	NonBob	d	['d']	correct	0.424963	0.000000	1	2	1	1	methexp32	2018-02-01_10.26.10.522000
114	Cologne	1	white1.bmp	Image	Bob	k	['k']	correct	0.610798	0.000000	1	2	1	1	methexp32	2018-02-01_10.26.10.522000
114	Cologne	1	white1.bmp	Image	Bob	k	['k']	correct	0.430053	0.000000	1	2	1	1	methexp32	2018-02-01_10.26.10.522000
114	Cologne	1	white1.bmp	Image	Bob	k	['k']	correct	0.385528	0.000000	1	2	1	1	methexp32	2018-02-01_10.26.10.522000
114	Cologne	1	white1.bmp	Image	Bob	k	['k']	correct	0.380352	0.000000	1	2	1	1	methexp32	2018-02-01_10.26.10.522000
114	Cologne	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.384736	0.000000	1	2	1	1	methexp32	2018-02-01_10.26.10.522000
114	Cologne	1	white1.bmp	Image	Bob	k	['k']	correct	0.556695	0.000000	1	2	1	1	methexp32	2018-02-01_10.26.10.522000
114	Cologne	2	EKLIG	Text	neg	d	['d']	correct	0.991623	0.000000	1	2	1	1	methexp32	2018-02-01_10.26.10.522000
114	Cologne	2	﻿BELEIDIGEND	Text	neg	d	['d']	correct	0.688291	0.000000	1	2	1	1	methexp32	2018-02-01_10.26.10.522000
114	Cologne	2	WUNDERVOLL	Text	pos	k	['k']	correct	0.824667	0.000000	1	2	1	1	methexp32	2018-02-01_10.26.10.522000
114	Cologne	2	HERRLICH	Text	pos	k	['k']	correct	0.580368	0.000000	1	2	1	1	methexp32	2018-02-01_10.26.10.522000
114	Cologne	2	MINDERWERTIG	Text	neg	d	['d']	correct	1.018425	0.000000	1	2	1	1	methexp32	2018-02-01_10.26.10.522000
114	Cologne	2	SAGENHAFT	Text	pos	k	['k']	correct	0.765740	0.000000	1	2	1	1	methexp32	2018-02-01_10.26.10.522000
114	Cologne	2	EXZELLENT	Text	pos	k	['k']	correct	0.727045	0.000000	1	2	1	1	methexp32	2018-02-01_10.26.10.522000
114	Cologne	2	BÖSE	Text	neg	d	['d']	correct	0.663555	0.000000	1	2	1	1	methexp32	2018-02-01_10.26.10.522000
114	Cologne	2	VORTEILHAFT	Text	pos	k	['k']	correct	0.921191	0.000000	1	2	1	1	methexp32	2018-02-01_10.26.10.522000
114	Cologne	2	ABSTOßEND	Text	neg	d	['d']	correct	0.697788	0.000000	1	2	1	1	methexp32	2018-02-01_10.26.10.522000
114	Cologne	2	GRAUENHAFT	Text	neg	d	['d']	correct	0.755869	0.000000	1	2	1	1	methexp32	2018-02-01_10.26.10.522000
114	Cologne	2	NETT	Text	pos	k	['k']	correct	0.650542	0.000000	1	2	1	1	methexp32	2018-02-01_10.26.10.522000
