ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
143	Cologne	1	white2.bmp	Image	Bob	k	['k']	correct	1.243903	0.000000	1	1	2	2	methexp32	2018-02-06_16.04.56.398000
143	Cologne	1	white2.bmp	Image	Bob	k	['k']	correct	0.726678	0.000000	1	1	2	2	methexp32	2018-02-06_16.04.56.398000
143	Cologne	1	white1.bmp	Image	NonBob	d	['d']	correct	0.917540	0.000000	1	1	2	2	methexp32	2018-02-06_16.04.56.398000
143	Cologne	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.475205	0.000000	1	1	2	2	methexp32	2018-02-06_16.04.56.398000
143	Cologne	1	white2.bmp	Image	Bob	k	['k']	correct	0.557624	0.000000	1	1	2	2	methexp32	2018-02-06_16.04.56.398000
143	Cologne	1	white3.bmp	Image	NonBob	d	['d']	correct	0.637214	0.000000	1	1	2	2	methexp32	2018-02-06_16.04.56.398000
143	Cologne	1	white2.bmp	Image	Bob	k	['k']	correct	0.544175	0.000000	1	1	2	2	methexp32	2018-02-06_16.04.56.398000
143	Cologne	1	white2.bmp	Image	Bob	k	['k']	correct	0.381368	0.000000	1	1	2	2	methexp32	2018-02-06_16.04.56.398000
143	Cologne	1	white2.bmp	Image	Bob	k	['k']	correct	0.309325	0.000000	1	1	2	2	methexp32	2018-02-06_16.04.56.398000
143	Cologne	1	white5.bmp	Image	NonBob	d	['d']	correct	0.439332	0.000000	1	1	2	2	methexp32	2018-02-06_16.04.56.398000
143	Cologne	1	white4.bmp	Image	NonBob	d	['d']	correct	0.574090	0.000000	1	1	2	2	methexp32	2018-02-06_16.04.56.398000
143	Cologne	1	white3.bmp	Image	NonBob	d	['d']	correct	0.407728	0.000000	1	1	2	2	methexp32	2018-02-06_16.04.56.398000
