ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
104	Cologne	1	white4.bmp	Image	Bob	d	['d']	correct	1.871475	0.000000	1	2	1	2	methexp32	2018-01-30_18.17.37.464000
104	Cologne	1	white4.bmp	Image	Bob	d	['d']	correct	1.765678	0.000000	1	2	1	2	methexp32	2018-01-30_18.17.37.464000
104	Cologne	1	white2.bmp	Image	NonBob	k	['k']	correct	1.036640	0.000000	1	2	1	2	methexp32	2018-01-30_18.17.37.464000
104	Cologne	1	white3.bmp	Image	NonBob	k	['k']	correct	0.735721	0.000000	1	2	1	2	methexp32	2018-01-30_18.17.37.464000
104	Cologne	1	white1.bmp	Image	NonBob	k	['k']	correct	0.900360	0.000000	1	2	1	2	methexp32	2018-01-30_18.17.37.464000
104	Cologne	1	white4.bmp	Image	Bob	d	['d']	correct	0.631297	0.000000	1	2	1	2	methexp32	2018-01-30_18.17.37.464000
104	Cologne	1	white4.bmp	Image	Bob	d	['d']	correct	0.599015	0.000000	1	2	1	2	methexp32	2018-01-30_18.17.37.464000
104	Cologne	1	white3.bmp	Image	NonBob	k	['k']	correct	0.497285	0.000000	1	2	1	2	methexp32	2018-01-30_18.17.37.464000
104	Cologne	1	white1.bmp	Image	NonBob	k	['k']	correct	0.553964	0.000000	1	2	1	2	methexp32	2018-01-30_18.17.37.464000
104	Cologne	1	white5.bmp	Image	NonBob	k	['k']	correct	0.564804	0.000000	1	2	1	2	methexp32	2018-01-30_18.17.37.464000
104	Cologne	1	white4.bmp	Image	Bob	d	['d']	correct	0.545864	0.000000	1	2	1	2	methexp32	2018-01-30_18.17.37.464000
104	Cologne	1	white4.bmp	Image	Bob	d	['d']	correct	0.516050	0.000000	1	2	1	2	methexp32	2018-01-30_18.17.37.464000
104	Cologne	1	white5.bmp	Image	NonBob	k	['k']	correct	0.436673	0.000000	1	2	1	2	methexp32	2018-01-30_18.17.37.464000
104	Cologne	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.746820	0.000000	1	2	1	2	methexp32	2018-01-30_18.17.37.464000
104	Cologne	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.595336	0.000000	1	2	1	2	methexp32	2018-01-30_18.17.37.464000
104	Cologne	1	white4.bmp	Image	Bob	d	['d']	correct	0.581957	0.000000	1	2	1	2	methexp32	2018-01-30_18.17.37.464000
104	Cologne	1	white2.bmp	Image	NonBob	k	['k']	correct	0.713785	0.000000	1	2	1	2	methexp32	2018-01-30_18.17.37.464000
104	Cologne	1	white4.bmp	Image	Bob	d	['d']	correct	0.540948	0.000000	1	2	1	2	methexp32	2018-01-30_18.17.37.464000
104	Cologne	1	white4.bmp	Image	Bob	d	['d']	correct	0.490804	0.000000	1	2	1	2	methexp32	2018-01-30_18.17.37.464000
104	Cologne	1	white4.bmp	Image	Bob	d	['d']	correct	0.507016	0.000000	1	2	1	2	methexp32	2018-01-30_18.17.37.464000
104	Cologne	2	SAGENHAFT	Text	pos	d	['d']	correct	1.737874	0.000000	1	2	1	2	methexp32	2018-01-30_18.17.37.464000
104	Cologne	2	﻿GROßARTIG	Text	pos	d	['d']	correct	0.859096	0.000000	1	2	1	2	methexp32	2018-01-30_18.17.37.464000
104	Cologne	2	EXZELLENT	Text	pos	d	['d']	correct	0.716530	0.000000	1	2	1	2	methexp32	2018-01-30_18.17.37.464000
